OrderID,ProductLineName,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
5bc7eb4e-6345-4937-a5e0-753e149e495d,Camping,F100057,CID-004,CA-0007,2025-09-11,Completed,869.95,76.12,946.07,PayPal,USD,SampleGen
f08a1d70-e632-439b-bb13-6402c156822e,Camping,F100058,CID-004,CA-0007,2025-10-10,Completed,329.99,28.87,358.86,PayPal,USD,SampleGen
e3d1bc79-b7f4-4a30-ab57-c180510e1ade,Camping,F100059,CID-004,CA-0007,2025-11-02,Completed,269.97,23.62,293.59,AmEx,USD,SampleGen
375cee62-cacc-4b1e-bc50-9ea9a7457325,Camping,F100060,CID-004,CA-0007,2025-12-11,Completed,1219.93,106.74,1326.67,MC,USD,SampleGen
6be593da-ae3b-4fdc-956f-ef3feb8ee8c0,Camping,F100061,CID-004,CA-0007,2026-01-04,Completed,1414.92,123.8,1538.72,PayPal,USD,SampleGen
3eda582f-2629-409c-8f0e-6f24ae85a006,Camping,F100062,CID-004,CA-0007,2026-02-23,Completed,149.99,13.12,163.11,MC,USD,SampleGen
1e3c8bd4-d997-4774-b4cb-46f773038faf,Camping,F100063,CID-004,CA-0007,2026-03-16,Completed,344.96,30.18,375.14,AmEx,USD,SampleGen
5170444a-9ae8-4f7f-a5aa-ad855b8cb759,Camping,F100064,CID-004,CA-0007,2026-04-10,Shipped,949.95,83.12,1033.07,PayPal,USD,SampleGen
c6a923ff-bf94-4338-baa4-373d1c5bc52c,Camping,F100065,CID-005,CA-0009,2025-01-15,Completed,1529.91,133.86,1663.77,VISA,USD,SampleGen
070136d9-17ea-4ece-b0bb-643d011c07b4,Camping,F100066,CID-005,CA-0009,2025-02-23,Completed,379.98,33.24,413.22,MC,USD,SampleGen
aae9b252-1fd2-49e5-878d-ca65401333b4,Camping,F100067,CID-005,CA-0009,2025-03-14,Completed,909.93,79.62,989.55,MC,USD,SampleGen
ad0b1ce5-ac41-4d64-a876-0b97421ffbae,Camping,F100068,CID-005,CA-0009,2025-04-26,Cancelled,1029.94,90.11,1120.05,Discover,USD,SampleGen
d706ea3b-06b7-4920-a035-688a7320e327,Camping,F100069,CID-005,CA-0009,2025-05-04,Completed,369.98,32.37,402.35,VISA,USD,SampleGen
83a244c5-4d9b-43c8-af23-ce1109a11434,Camping,F100070,CID-005,CA-0009,2025-06-14,Completed,3169.91,277.36,3447.27,Discover,USD,SampleGen
dd5dd6df-9c5f-4a9a-8738-6370e080efb7,Camping,F100071,CID-005,CA-0009,2025-07-18,Completed,969.91,84.86,1054.77,MC,USD,SampleGen
9861466d-2af6-4991-96a4-a7ae11002e30,Camping,F100072,CID-005,CA-0009,2025-08-03,Completed,1169.91,102.36,1272.27,VISA,USD,SampleGen
a16c85c9-519c-40cf-92e7-4bee001a24b7,Camping,F100073,CID-005,CA-0009,2025-09-17,Completed,284.97,24.93,309.9,MC,USD,SampleGen
9ea374d1-55e3-47a5-885d-278fcfd4c193,Camping,F100074,CID-005,CA-0009,2025-10-01,Pending,269.97,23.62,293.59,Discover,USD,SampleGen
7da726fd-acc7-40dc-ae42-171f397102ed,Camping,F100075,CID-005,CA-0009,2025-11-25,Completed,529.98,46.37,576.35,VISA,USD,SampleGen
739adbbd-689c-4926-bf8f-4f37db7a1d89,Camping,F100076,CID-005,CA-0009,2025-12-18,Completed,609.94,53.37,663.31,VISA,USD,SampleGen
ea8e91ae-339b-4046-9b31-2827799274ce,Camping,F100077,CID-005,CA-0009,2026-01-04,Pending,269.97,23.62,293.59,MC,USD,SampleGen
b0fca595-b36e-42d1-bb84-5e69cdab9816,Camping,F100078,CID-005,CA-0009,2026-02-19,Completed,1479.93,129.49,1609.42,VISA,USD,SampleGen
516a6846-dfcb-4a38-87e4-bad213823683,Camping,F100079,CID-005,CA-0009,2026-03-22,Completed,1029.95,90.12,1120.07,Discover,USD,SampleGen
9203e953-2a63-44de-8f05-0ec13d9b13de,Camping,F100080,CID-005,CA-0009,2026-04-28,Completed,1169.93,102.37,1272.3,VISA,USD,SampleGen
468ce85f-6baf-423a-81c5-5ff3e0c7252c,Camping,F100081,CID-006,CA-0011,2025-01-18,Completed,1254.91,109.8,1364.71,MC,USD,SampleGen
b94c8ebb-1b70-40a9-af8c-84c6a6abc355,Camping,F100082,CID-006,CA-0011,2025-02-03,Completed,854.91,74.8,929.71,VISA,USD,SampleGen
195bb6c4-d7ce-47ae-bcba-69f1402d7512,Camping,F100083,CID-006,CA-0011,2025-03-21,Completed,1859.91,162.74,2022.65,VISA,USD,SampleGen
32411616-1cd1-4ca7-a5d3-a3edf85c62e1,Camping,F100084,CID-006,CA-0011,2025-04-12,Completed,189.99,16.62,206.61,VISA,USD,SampleGen
5ebc630e-3e62-4487-9ac0-f5e38719b3f4,Camping,F100085,CID-006,CA-0011,2025-05-04,Pending,1899.95,166.24,2066.19,MC,USD,SampleGen
b2346764-dfba-49d4-aa81-5bfa32e009c6,Camping,F100086,CID-006,CA-0011,2025-06-23,Pending,1219.92,106.74,1326.66,VISA,USD,SampleGen
0800c711-08f9-4435-91c3-bf9482ffe701,Camping,F100087,CID-006,CA-0011,2025-07-12,Completed,219.99,19.25,239.24,MC,USD,SampleGen
e0b2d435-60a9-4740-8373-94dbf7ac2694,Camping,F100088,CID-006,CA-0011,2025-08-12,Shipped,234.97,20.56,255.53,VISA,USD,SampleGen
1d0488f8-49e4-410a-8e93-a8232de23efc,Camping,F100089,CID-006,CA-0011,2025-09-08,Shipped,379.98,33.25,413.23,MC,USD,SampleGen
fa848cde-0376-4cde-875e-50542293248b,Camping,F100090,CID-006,CA-0011,2025-10-20,Completed,1109.94,97.12,1207.06,AmEx,USD,SampleGen
1c546b0b-3e3c-4576-9d44-f49b0a410417,Camping,F100091,CID-006,CA-0011,2025-11-22,Shipped,1479.91,129.49,1609.4,AmEx,USD,SampleGen
e5d9c08f-fbd9-4a5f-8845-626c098f518c,Camping,F100092,CID-006,CA-0011,2025-12-09,Completed,389.97,34.12,424.09,VISA,USD,SampleGen
c930aa91-081c-4f8f-9490-8dfcb2508ba0,Camping,F100093,CID-006,CA-0011,2026-01-24,Completed,519.96,45.5,565.46,VISA,USD,SampleGen
2f894789-9278-438a-90a5-d29fcecb197b,Camping,F100094,CID-006,CA-0011,2026-02-18,Completed,1204.96,105.43,1310.39,MC,USD,SampleGen
5fe14db1-7b84-413c-9120-a858acf8d22a,Camping,F100095,CID-006,CA-0011,2026-03-20,Completed,319.96,28.0,347.96,PayPal,USD,SampleGen
12fd2c8e-2a69-4df3-8cb7-49383253cda6,Camping,F100096,CID-006,CA-0011,2026-04-21,Completed,929.95,81.37,1011.32,VISA,USD,SampleGen
f1435ebb-ce2a-4b1c-a21a-dd563eeff416,Camping,F100097,CID-007,CA-0013,2025-01-23,Shipped,1609.93,140.86,1750.79,VISA,USD,SampleGen
9e26038f-74db-4372-9956-7001e1cc56b2,Camping,F100098,CID-007,CA-0013,2025-02-16,Completed,1269.95,111.12,1381.07,AmEx,USD,SampleGen
d3b9e754-3b6f-4376-bfaa-eab9f8131d6c,Camping,F100099,CID-007,CA-0013,2025-03-06,Completed,1269.95,111.12,1381.07,AmEx,USD,SampleGen
272d7b33-5135-439d-820a-30a1eec9ed36,Camping,F100100,CID-007,CA-0013,2025-04-17,Completed,1019.94,89.24,1109.18,PayPal,USD,SampleGen
fcb0484f-af82-4ae1-9075-be2870374b68,Camping,F100101,CID-007,CA-0013,2025-05-27,Completed,729.96,63.87,793.83,AmEx,USD,SampleGen
4398cea8-982d-47dd-857e-3e87a1cec272,Camping,F100102,CID-007,CA-0013,2025-06-08,Completed,1189.92,104.11,1294.03,AmEx,USD,SampleGen
9d602f3c-c7d6-4fc7-ad60-91f860e3c702,Camping,F100103,CID-007,CA-0013,2025-07-16,Completed,2249.91,196.87,2446.78,MC,USD,SampleGen
0502778d-2787-466d-9900-b22062d5e220,Camping,F100104,CID-007,CA-0013,2025-08-18,Pending,1639.91,143.49,1783.4,Discover,USD,SampleGen
16ca5e9c-ff37-4061-80f0-8c8477ba773a,Camping,F100105,CID-007,CA-0013,2025-09-24,Completed,469.97,41.12,511.09,MC,USD,SampleGen
e3dc08e5-7296-4be6-a9b6-20ff3ebb6949,Camping,F100106,CID-007,CA-0013,2025-10-10,Completed,269.97,23.62,293.59,VISA,USD,SampleGen
e0efdbd6-43ec-4846-9592-b3ca71fab3a6,Camping,F100107,CID-007,CA-0013,2025-11-03,Pending,684.93,59.92,744.85,MC,USD,SampleGen
334cdb57-d646-4a14-82f5-2c21f31d6d76,Camping,F100108,CID-007,CA-0013,2025-12-12,Completed,1759.94,153.99,1913.93,MC,USD,SampleGen
3974ea1b-5ac3-4fa3-87eb-ec3f81e601af,Camping,F100109,CID-007,CA-0013,2026-01-05,Pending,879.96,77.0,956.96,MC,USD,SampleGen
84c1e306-2b14-482d-8850-5cbe5ccb7115,Camping,F100110,CID-007,CA-0013,2026-02-18,Completed,359.97,31.5,391.47,MC,USD,SampleGen
af6e5633-abc5-41ee-b259-5c8834c3b0a3,Camping,F100111,CID-007,CA-0013,2026-03-11,Completed,499.97,43.75,543.72,MC,USD,SampleGen
dae6ceaa-7da8-4f33-87a9-eb7564e01736,Camping,F100112,CID-007,CA-0013,2026-04-19,Pending,1289.94,112.87,1402.81,VISA,USD,SampleGen
8055a850-08d0-4f0c-9c6f-76755ac3574b,Camping,F100113,CID-008,CA-0014,2025-01-18,Completed,659.97,57.75,717.72,VISA,USD,SampleGen
2ca066dc-7fb5-4e91-b4a5-3c6dcef1344c,Camping,F100114,CID-008,CA-0014,2025-02-27,Completed,374.97,32.81,407.78,PayPal,USD,SampleGen
1de0d8ab-d0a1-4873-a7af-a1e66a36f8d7,Camping,F100115,CID-008,CA-0014,2025-03-01,Completed,519.95,45.49,565.44,Discover,USD,SampleGen
48468791-7402-4418-8693-ab3205aff3f9,Camping,F100116,CID-008,CA-0014,2025-04-24,Cancelled,2139.93,187.24,2327.17,MC,USD,SampleGen
4c09728f-23f3-4d40-83a1-b4dc12b69a07,Camping,F100117,CID-008,CA-0014,2025-05-04,Shipped,1119.92,97.99,1217.91,AmEx,USD,SampleGen
f101f569-ffc6-41e8-ab19-3a6c2868aa02,Camping,F100118,CID-008,CA-0014,2025-06-08,Completed,439.98,38.5,478.48,VISA,USD,SampleGen
12b21a34-4408-4c60-a5f1-f52318cb6095,Camping,F100119,CID-008,CA-0014,2025-07-25,Completed,1899.95,166.24,2066.19,VISA,USD,SampleGen
7f5485e2-7d60-47ce-94b8-8fdafabaf3c9,Camping,F100120,CID-008,CA-0014,2025-08-25,Completed,1769.92,154.87,1924.79,VISA,USD,SampleGen
4fe38af6-e545-440e-8539-9e4e0fb8c8b0,Camping,F100121,CID-008,CA-0014,2025-09-28,Completed,1499.96,131.24,1631.2,AmEx,USD,SampleGen
e3ed0b73-ecb9-4b9e-b894-9452094b1d25,Camping,F100122,CID-008,CA-0014,2025-10-16,Completed,864.92,75.68,940.6,AmEx,USD,SampleGen
e11c786a-6525-48a1-9aac-d163cdca4fe6,Camping,F100123,CID-008,CA-0014,2025-11-21,Completed,309.98,27.12,337.1,VISA,USD,SampleGen
c34d6b42-78be-43c8-a19e-3d3c73642039,Camping,F100124,CID-008,CA-0014,2025-12-11,Completed,609.96,53.37,663.33,Discover,USD,SampleGen
8cdf8788-bd41-4199-9d0b-f2593330cfb8,Camping,F100125,CID-008,CA-0014,2026-01-31,Shipped,449.99,39.37,489.36,MC,USD,SampleGen
10e4dc4a-eadd-462c-a42d-8a2bd83b9895,Camping,F100126,CID-008,CA-0014,2026-02-02,Completed,1879.91,164.49,2044.4,VISA,USD,SampleGen
89890e39-c317-4252-bffa-7c80d02bb1c5,Camping,F100127,CID-008,CA-0014,2026-03-25,Pending,149.99,13.12,163.11,MC,USD,SampleGen
ac8cfa5d-7ff2-48ad-bacc-9665cda152ab,Camping,F100128,CID-008,CA-0014,2026-04-09,Completed,449.99,39.37,489.36,MC,USD,SampleGen
bd59f4c5-9b9f-411c-9671-c93f7cbe67e9,Camping,F100129,CID-009,CA-0016,2025-01-20,Completed,1089.95,95.37,1185.32,MC,USD,SampleGen
b806b186-db7e-42d4-8c30-753fe707e4f9,Camping,F100130,CID-009,CA-0016,2025-02-07,Completed,1244.91,108.92,1353.83,MC,USD,SampleGen
ee64c611-7f86-4e87-8e0b-598e314df28d,Camping,F100131,CID-009,CA-0016,2025-03-28,Pending,809.93,70.87,880.8,VISA,USD,SampleGen
2620ce57-f835-45a7-9d3a-f07871feec7c,Camping,F100132,CID-009,CA-0016,2025-04-24,Completed,1169.95,102.37,1272.32,MC,USD,SampleGen
7a580ac7-72d2-4b85-9613-60d8643f658a,Camping,F100133,CID-009,CA-0016,2025-05-06,Completed,449.97,39.37,489.34,AmEx,USD,SampleGen
8585687f-de41-4db4-b554-ea2813969e6a,Camping,F100134,CID-009,CA-0016,2025-06-27,Completed,1679.92,146.99,1826.91,AmEx,USD,SampleGen
dc71da1f-948b-49d7-b610-f92620861e60,Camping,F100135,CID-009,CA-0016,2025-07-19,Completed,2239.9,195.99,2435.89,VISA,USD,SampleGen
a2329957-4508-4575-ac0a-8c9e8b7ff12e,Camping,F100136,CID-009,CA-0016,2025-08-11,Shipped,1324.89,115.92,1440.81,VISA,USD,SampleGen
138cf420-96cd-4ca6-a08b-81d26cca4b13,Camping,F100137,CID-009,CA-0016,2025-09-10,Completed,569.97,49.87,619.84,MC,USD,SampleGen
07bf3e7a-c13f-4a19-bab8-8991add2f494,Camping,F100138,CID-009,CA-0016,2025-10-20,Shipped,819.95,71.75,891.7,Discover,USD,SampleGen
5b8b38ba-bdca-4731-9eff-5011fa7bb245,Camping,F100139,CID-009,CA-0016,2025-11-27,Completed,299.98,26.25,326.23,MC,USD,SampleGen
bf8a60f9-6982-49d9-89ae-1276d5a599a1,Camping,F100140,CID-009,CA-0016,2025-12-06,Completed,584.95,51.18,636.13,VISA,USD,SampleGen
38543a2d-d2d6-4c09-9a48-5f4ada4c0289,Camping,F100141,CID-009,CA-0016,2026-01-06,Completed,719.94,62.99,782.93,AmEx,USD,SampleGen
3dbe2fa7-93d2-4e53-bd8d-093132235493,Camping,F100142,CID-009,CA-0016,2026-02-27,Completed,1529.94,133.87,1663.81,VISA,USD,SampleGen
51d9afbb-ecc8-4cfb-9bff-5c96977a94bc,Camping,F100143,CID-009,CA-0016,2026-03-04,Cancelled,349.98,30.62,380.6,VISA,USD,SampleGen
fe94f2eb-3ee3-4933-b5bf-6d8372825e89,Camping,F100144,CID-009,CA-0016,2026-04-10,Shipped,1089.93,95.37,1185.3,MC,USD,SampleGen
dc92552e-eb21-44a9-aadb-eebd8dbc8a4b,Camping,F100145,CID-010,CA-0018,2025-01-30,Pending,509.97,44.62,554.59,VISA,USD,SampleGen
1c4bddbe-bb99-4898-801b-177e036f607e,Camping,F100146,CID-010,CA-0018,2025-02-02,Completed,2059.9,180.24,2240.14,MC,USD,SampleGen
4908b280-e827-4a52-b6be-74a91cea8db5,Camping,F100147,CID-010,CA-0018,2025-03-14,Completed,179.98,15.75,195.73,Discover,USD,SampleGen
ae78138f-f194-49ea-9a45-999b5df63e04,Camping,F100148,CID-010,CA-0018,2025-04-14,Completed,879.96,77.0,956.96,VISA,USD,SampleGen
03f54386-f4d7-48e1-8c74-bc81f6a6e9f3,Camping,F100149,CID-010,CA-0018,2025-05-09,Completed,794.95,69.55,864.5,MC,USD,SampleGen
c05bca07-1b3b-4de7-a11a-bf1467fe5118,Camping,F100150,CID-010,CA-0018,2025-05-15,Completed,2269.92,198.62,2468.54,Discover,USD,SampleGen
269fd9fa-8a0d-41cf-9e07-f369bdb92fc0,Camping,F100151,CID-010,CA-0018,2025-06-05,Completed,1049.96,91.87,1141.83,PayPal,USD,SampleGen
e9f5de26-d5ef-4a49-a9af-ea4c2a36beb1,Camping,F100152,CID-010,CA-0018,2025-06-20,Completed,149.99,13.12,163.11,MC,USD,SampleGen
b5196743-5c45-4d89-82a9-efed15f830f2,Camping,F100153,CID-010,CA-0018,2025-07-13,Completed,179.98,15.75,195.73,VISA,USD,SampleGen
6b38b3fc-1e2c-48c9-a4cd-a32f72cd38aa,Camping,F100154,CID-010,CA-0018,2025-07-20,Completed,449.94,39.36,489.3,MC,USD,SampleGen
7e45352d-4aad-440a-ab60-a2848202d0eb,Camping,F100155,CID-010,CA-0018,2025-08-12,Shipped,829.94,72.62,902.56,MC,USD,SampleGen
82795025-e4c5-42a2-92b0-a9499fadef48,Camping,F100156,CID-010,CA-0018,2025-08-30,Shipped,299.98,26.25,326.23,AmEx,USD,SampleGen
9aa37b6c-8337-49a5-a5cf-b0534fe62ea7,Camping,F100157,CID-010,CA-0018,2025-09-06,Completed,4259.88,372.73,4632.61,VISA,USD,SampleGen
f79e2d38-d8c1-4693-b98e-6f094a20548e,Camping,F100158,CID-010,CA-0018,2025-09-17,Cancelled,1149.92,100.61,1250.53,MC,USD,SampleGen
bbf597ce-616b-434d-9491-4a159894cecd,Camping,F100159,CID-010,CA-0018,2025-10-06,Completed,219.99,19.25,239.24,PayPal,USD,SampleGen
14fd5413-3174-4ac2-aba6-9619ebe83821,Camping,F100160,CID-010,CA-0018,2025-10-09,Completed,1439.94,125.99,1565.93,MC,USD,SampleGen
e31be641-bd26-454b-b5bc-9505207c5255,Camping,F100161,CID-010,CA-0018,2025-10-18,Completed,1089.95,95.36,1185.31,Discover,USD,SampleGen
53c3aeb4-18fc-40dc-8bdc-6b602d03a9ca,Camping,F100162,CID-010,CA-0018,2025-11-01,Completed,949.94,83.12,1033.06,VISA,USD,SampleGen
cf361de0-039c-46d3-ad1b-d3d6b547d682,Camping,F100163,CID-010,CA-0018,2025-11-03,Cancelled,789.94,69.12,859.06,VISA,USD,SampleGen
eb33d1a1-fb2e-4fcd-919a-288b9cc9ca79,Camping,F100164,CID-010,CA-0018,2025-11-24,Completed,1369.93,119.86,1489.79,AmEx,USD,SampleGen
b8bd4acc-beb5-4a76-84fd-e3c155e1cba8,Camping,F100165,CID-010,CA-0018,2025-12-01,Completed,459.97,40.25,500.22,VISA,USD,SampleGen
