ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,SalesTrendMultiplier,CompoundTrendMultiplier,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
12,1531,Summit Breeze Jacket,Camping,2026-05-22,Weekly,25,76.84,1.0,Growing,100,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18 00:00:00
13,1531,Summit Breeze Jacket,Camping,2026-06-01,Monthly,116,80.0,1.0,Growing,100,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-21 00:00:00
14,1531,Summit Breeze Jacket,Camping,2026-07-01,Monthly,125,80.0,1.0,Growing,100,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06 00:00:00
15,1541,TrekReady Hiking Boots,Camping,2026-05-01,Monthly,101,62.78,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-25 00:00:00
16,1541,TrekReady Hiking Boots,Camping,2026-05-01,Weekly,23,64.66,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-24 00:00:00
17,1541,TrekReady Hiking Boots,Camping,2026-05-08,Weekly,23,58.56,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-27 00:00:00
18,1541,TrekReady Hiking Boots,Camping,2026-05-15,Weekly,23,67.25,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15 00:00:00
19,1541,TrekReady Hiking Boots,Camping,2026-05-22,Weekly,23,63.04,1.0,Growing,94,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-12 00:00:00
20,1541,TrekReady Hiking Boots,Camping,2026-06-01,Monthly,109,62.78,1.0,Growing,94,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-20 00:00:00
21,1541,TrekReady Hiking Boots,Camping,2026-07-01,Monthly,118,62.78,1.0,Growing,94,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-24 00:00:00
22,1551,BaseCamp Folding Table,Camping,2026-05-01,Monthly,112,73.5,1.0,Growing,104,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-11 00:00:00
23,1551,BaseCamp Folding Table,Camping,2026-05-01,Weekly,26,76.99,1.0,Growing,104,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-06 00:00:00
24,1551,BaseCamp Folding Table,Camping,2026-05-08,Weekly,26,77.83,1.0,Growing,104,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-20 00:00:00
25,1551,BaseCamp Folding Table,Camping,2026-05-15,Weekly,26,72.4,1.0,Growing,104,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-22 00:00:00
26,1551,BaseCamp Folding Table,Camping,2026-05-22,Weekly,26,71.53,1.0,Growing,104,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
27,1551,BaseCamp Folding Table,Camping,2026-06-01,Monthly,121,73.5,1.0,Growing,104,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02 00:00:00
28,1551,BaseCamp Folding Table,Camping,2026-07-01,Monthly,131,73.5,1.0,Growing,104,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-15 00:00:00
29,1561,EcoFire Camping Stove,Camping,2026-05-01,Monthly,125,68.21,1.0,Growing,116,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02 00:00:00
30,1561,EcoFire Camping Stove,Camping,2026-05-01,Weekly,29,71.13,1.0,Growing,116,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-21 00:00:00
31,1561,EcoFire Camping Stove,Camping,2026-05-08,Weekly,29,69.38,1.0,Growing,116,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-12 00:00:00
32,1561,EcoFire Camping Stove,Camping,2026-05-15,Weekly,29,65.88,1.0,Growing,116,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-01 00:00:00
33,1561,EcoFire Camping Stove,Camping,2026-05-22,Weekly,29,69.68,1.0,Growing,116,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
34,1561,EcoFire Camping Stove,Camping,2026-06-01,Monthly,135,68.21,1.0,Growing,116,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-18 00:00:00
35,1561,EcoFire Camping Stove,Camping,2026-07-01,Monthly,146,68.21,1.0,Growing,116,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-14 00:00:00
36,1571,CozyNights Sleeping Bag,Camping,2026-05-01,Monthly,117,62.16,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-11 00:00:00
37,1571,CozyNights Sleeping Bag,Camping,2026-05-01,Weekly,27,59.57,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-21 00:00:00
38,1571,CozyNights Sleeping Bag,Camping,2026-05-08,Weekly,27,66.3,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-01 00:00:00
39,1571,CozyNights Sleeping Bag,Camping,2026-05-15,Weekly,27,64.12,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-17 00:00:00
40,1571,CozyNights Sleeping Bag,Camping,2026-05-22,Weekly,27,64.51,1.0,Growing,109,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-31 00:00:00
41,1571,CozyNights Sleeping Bag,Camping,2026-06-01,Monthly,127,62.16,1.0,Growing,109,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02 00:00:00
42,1571,CozyNights Sleeping Bag,Camping,2026-07-01,Monthly,137,62.16,1.0,Growing,109,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-07 00:00:00
43,1511,Alpine Explorer Tent,Camping,2026-05-01,Monthly,116,72.51,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-25 00:00:00
44,1511,Alpine Explorer Tent,Camping,2026-05-01,Weekly,26,74.18,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-08 00:00:00
45,1511,Alpine Explorer Tent,Camping,2026-05-08,Weekly,26,72.0,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11 00:00:00
46,1511,Alpine Explorer Tent,Camping,2026-05-15,Weekly,26,71.35,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14 00:00:00
47,1511,Alpine Explorer Tent,Camping,2026-05-22,Weekly,26,73.14,1.0,Growing,108,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-20 00:00:00
48,1511,Alpine Explorer Tent,Camping,2026-06-01,Monthly,125,72.51,1.0,Growing,108,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-03 00:00:00
49,1511,Alpine Explorer Tent,Camping,2026-07-01,Monthly,136,72.51,1.0,Growing,108,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13 00:00:00
50,1522,SummitClimber Backpack,Camping,2026-05-01,Monthly,91,67.62,1.0,Growing,85,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-29 00:00:00
51,1522,SummitClimber Backpack,Camping,2026-05-01,Weekly,21,68.97,1.0,Growing,85,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15 00:00:00
52,1522,SummitClimber Backpack,Camping,2026-05-08,Weekly,21,66.76,1.0,Growing,85,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-25 00:00:00
53,1522,SummitClimber Backpack,Camping,2026-05-15,Weekly,21,70.53,1.0,Growing,85,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
54,1522,SummitClimber Backpack,Camping,2026-05-22,Weekly,21,64.11,1.0,Growing,85,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15 00:00:00
55,1522,SummitClimber Backpack,Camping,2026-06-01,Monthly,99,67.62,1.0,Growing,85,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-16 00:00:00
56,1522,SummitClimber Backpack,Camping,2026-07-01,Monthly,107,67.62,1.0,Growing,85,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-05 00:00:00
57,1532,TrailBlaze Hiking Pants,Camping,2026-05-01,Monthly,105,79.07,1.0,Growing,98,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-26 00:00:00
58,1532,TrailBlaze Hiking Pants,Camping,2026-05-01,Weekly,24,78.38,1.0,Growing,98,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10 00:00:00
59,1532,TrailBlaze Hiking Pants,Camping,2026-05-08,Weekly,24,82.34,1.0,Growing,98,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29 00:00:00
60,1532,TrailBlaze Hiking Pants,Camping,2026-05-15,Weekly,24,78.34,1.0,Growing,98,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05 00:00:00
61,1532,TrailBlaze Hiking Pants,Camping,2026-05-22,Weekly,24,83.78,1.0,Growing,98,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-16 00:00:00
62,1532,TrailBlaze Hiking Pants,Camping,2026-06-01,Monthly,114,79.07,1.0,Growing,98,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13 00:00:00
63,1532,TrailBlaze Hiking Pants,Camping,2026-07-01,Monthly,123,79.07,1.0,Growing,98,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-22 00:00:00
64,1542,TrailWalker Hiking Shoes,Camping,2026-05-01,Monthly,89,77.9,1.0,Growing,83,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-23 00:00:00
65,1542,TrailWalker Hiking Shoes,Camping,2026-05-01,Weekly,20,74.58,1.0,Growing,83,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-01 00:00:00
66,1542,TrailWalker Hiking Shoes,Camping,2026-05-08,Weekly,20,79.79,1.0,Growing,83,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11 00:00:00
67,1542,TrailWalker Hiking Shoes,Camping,2026-05-15,Weekly,20,73.45,1.0,Growing,83,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-22 00:00:00
68,1542,TrailWalker Hiking Shoes,Camping,2026-05-22,Weekly,20,74.65,1.0,Growing,83,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-31 00:00:00
69,1542,TrailWalker Hiking Shoes,Camping,2026-06-01,Monthly,96,77.9,1.0,Growing,83,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-20 00:00:00
70,1542,TrailWalker Hiking Shoes,Camping,2026-07-01,Monthly,104,77.9,1.0,Growing,83,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06 00:00:00
71,1552,TrekMaster Camping Chair,Camping,2026-05-01,Monthly,104,79.2,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-05 00:00:00
72,1552,TrekMaster Camping Chair,Camping,2026-05-01,Weekly,24,81.34,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
73,1552,TrekMaster Camping Chair,Camping,2026-05-08,Weekly,24,76.79,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
74,1552,TrekMaster Camping Chair,Camping,2026-05-15,Weekly,24,83.01,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
75,1552,TrekMaster Camping Chair,Camping,2026-05-22,Weekly,24,74.57,1.0,Growing,97,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-16 00:00:00
76,1552,TrekMaster Camping Chair,Camping,2026-06-01,Monthly,113,79.2,1.0,Growing,97,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-31 00:00:00
77,1552,TrekMaster Camping Chair,Camping,2026-07-01,Monthly,122,79.2,1.0,Growing,97,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-09 00:00:00
78,1562,PowerBurner Camping Stove,Camping,2026-05-01,Monthly,75,74.05,1.0,Growing,70,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-01 00:00:00
79,1562,PowerBurner Camping Stove,Camping,2026-05-01,Weekly,17,73.0,1.0,Growing,70,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-16 00:00:00
80,1562,PowerBurner Camping Stove,Camping,2026-05-08,Weekly,17,69.42,1.0,Growing,70,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-27 00:00:00
81,1562,PowerBurner Camping Stove,Camping,2026-05-15,Weekly,17,76.93,1.0,Growing,70,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-31 00:00:00
82,1562,PowerBurner Camping Stove,Camping,2026-05-22,Weekly,17,73.64,1.0,Growing,70,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10 00:00:00
83,1562,PowerBurner Camping Stove,Camping,2026-06-01,Monthly,81,74.05,1.0,Growing,70,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19 00:00:00
84,1562,PowerBurner Camping Stove,Camping,2026-07-01,Monthly,88,74.05,1.0,Growing,70,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-25 00:00:00
85,1572,MountainDream Sleeping Bag,Camping,2026-05-01,Monthly,72,72.64,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-29 00:00:00
86,1572,MountainDream Sleeping Bag,Camping,2026-05-01,Weekly,16,75.56,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29 00:00:00
87,1572,MountainDream Sleeping Bag,Camping,2026-05-08,Weekly,16,74.19,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14 00:00:00
88,1572,MountainDream Sleeping Bag,Camping,2026-05-15,Weekly,16,69.3,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-07 00:00:00
89,1572,MountainDream Sleeping Bag,Camping,2026-05-22,Weekly,16,71.62,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-27 00:00:00
90,1572,MountainDream Sleeping Bag,Camping,2026-06-01,Monthly,78,72.64,1.0,Growing,67,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19 00:00:00
91,1572,MountainDream Sleeping Bag,Camping,2026-07-01,Monthly,84,72.64,1.0,Growing,67,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-23 00:00:00
92,1512,SkyView 2-Person Tent,Camping,2026-05-01,Monthly,95,74.35,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-20 00:00:00
93,1512,SkyView 2-Person Tent,Camping,2026-05-01,Weekly,22,78.68,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-01 00:00:00
94,1512,SkyView 2-Person Tent,Camping,2026-05-08,Weekly,22,72.83,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-06 00:00:00
95,1512,SkyView 2-Person Tent,Camping,2026-05-15,Weekly,22,75.87,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18 00:00:00
96,1512,SkyView 2-Person Tent,Camping,2026-05-22,Weekly,22,71.48,1.0,Growing,88,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
97,1512,SkyView 2-Person Tent,Camping,2026-06-01,Monthly,102,74.35,1.0,Growing,88,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-12 00:00:00
98,1512,SkyView 2-Person Tent,Camping,2026-07-01,Monthly,110,74.35,1.0,Growing,88,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-09 00:00:00
99,1523,TrailLite Daypack,Camping,2026-05-01,Monthly,93,69.21,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-16 00:00:00
100,1523,TrailLite Daypack,Camping,2026-05-01,Weekly,21,66.02,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29 00:00:00
101,1523,TrailLite Daypack,Camping,2026-05-08,Weekly,21,70.14,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-21 00:00:00
102,1523,TrailLite Daypack,Camping,2026-05-15,Weekly,21,71.15,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
103,1523,TrailLite Daypack,Camping,2026-05-22,Weekly,21,72.48,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10 00:00:00
104,1523,TrailLite Daypack,Camping,2026-06-01,Monthly,101,69.21,1.0,Growing,87,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-18 00:00:00
105,1523,TrailLite Daypack,Camping,2026-07-01,Monthly,109,69.21,1.0,Growing,87,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06 00:00:00
106,1533,RainGuard Hiking Jacket,Camping,2026-05-01,Monthly,129,77.49,1.0,Growing,120,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-28 00:00:00
107,1533,RainGuard Hiking Jacket,Camping,2026-05-01,Weekly,30,80.02,1.0,Growing,120,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-24 00:00:00
108,1533,RainGuard Hiking Jacket,Camping,2026-05-08,Weekly,30,72.79,1.0,Growing,120,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
109,1533,RainGuard Hiking Jacket,Camping,2026-05-15,Weekly,30,81.29,1.0,Growing,120,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-16 00:00:00
110,1533,RainGuard Hiking Jacket,Camping,2026-05-22,Weekly,30,72.7,1.0,Growing,120,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11 00:00:00
111,1533,RainGuard Hiking Jacket,Camping,2026-06-01,Monthly,139,77.49,1.0,Growing,120,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13 00:00:00
112,1533,RainGuard Hiking Jacket,Camping,2026-07-01,Monthly,151,77.49,1.0,Growing,120,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-09 00:00:00
113,1543,TrekStar Hiking Sandals,Camping,2026-05-01,Monthly,102,69.01,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-08 00:00:00
114,1543,TrekStar Hiking Sandals,Camping,2026-05-01,Weekly,23,65.11,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-26 00:00:00
115,1543,TrekStar Hiking Sandals,Camping,2026-05-08,Weekly,23,66.97,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-12 00:00:00
116,1543,TrekStar Hiking Sandals,Camping,2026-05-15,Weekly,23,70.07,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15 00:00:00
117,1543,TrekStar Hiking Sandals,Camping,2026-05-22,Weekly,23,66.58,1.0,Growing,95,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09 00:00:00
118,1543,TrekStar Hiking Sandals,Camping,2026-06-01,Monthly,110,69.01,1.0,Growing,95,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-21 00:00:00
119,1543,TrekStar Hiking Sandals,Camping,2026-07-01,Monthly,119,69.01,1.0,Growing,95,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-12 00:00:00
120,1553,Adventure Dining Table,Camping,2026-05-01,Monthly,93,61.74,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-16 00:00:00
121,1553,Adventure Dining Table,Camping,2026-05-01,Weekly,21,64.19,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
122,1553,Adventure Dining Table,Camping,2026-05-08,Weekly,21,66.45,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11 00:00:00
123,1553,Adventure Dining Table,Camping,2026-05-15,Weekly,21,63.42,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-17 00:00:00
124,1553,Adventure Dining Table,Camping,2026-05-22,Weekly,21,58.26,1.0,Growing,87,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23 00:00:00
125,1553,Adventure Dining Table,Camping,2026-06-01,Monthly,101,61.74,1.0,Growing,87,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-25 00:00:00
126,1553,Adventure Dining Table,Camping,2026-07-01,Monthly,109,61.74,1.0,Growing,87,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-23 00:00:00
127,1563,CompactCook Camping Stove,Camping,2026-05-01,Monthly,78,65.7,1.0,Growing,73,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-23 00:00:00
128,1563,CompactCook Camping Stove,Camping,2026-05-01,Weekly,18,63.39,1.0,Growing,73,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-20 00:00:00
129,1563,CompactCook Camping Stove,Camping,2026-05-08,Weekly,18,62.37,1.0,Growing,73,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-17 00:00:00
130,1563,CompactCook Camping Stove,Camping,2026-05-15,Weekly,18,67.63,1.0,Growing,73,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-25 00:00:00
131,1563,CompactCook Camping Stove,Camping,2026-05-22,Weekly,18,63.87,1.0,Growing,73,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-22 00:00:00
132,1563,CompactCook Camping Stove,Camping,2026-06-01,Monthly,85,65.7,1.0,Growing,73,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-28 00:00:00
133,1563,CompactCook Camping Stove,Camping,2026-07-01,Monthly,91,65.7,1.0,Growing,73,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06 00:00:00
134,1581,LED Headlamp - Rechargeable,Camping,2026-05-01,Monthly,110,65.23,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27 00:00:00
135,1581,LED Headlamp - Rechargeable,Camping,2026-05-01,Weekly,25,64.2,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14 00:00:00
136,1581,LED Headlamp - Rechargeable,Camping,2026-05-08,Weekly,25,63.25,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
137,1581,LED Headlamp - Rechargeable,Camping,2026-05-15,Weekly,25,62.94,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-20 00:00:00
138,1581,LED Headlamp - Rechargeable,Camping,2026-05-22,Weekly,25,63.08,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
139,1581,LED Headlamp - Rechargeable,Camping,2026-06-01,Monthly,118,65.23,1.0,Growing,102,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-09 00:00:00
140,1581,LED Headlamp - Rechargeable,Camping,2026-07-01,Monthly,128,65.23,1.0,Growing,102,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-05 00:00:00
141,2011,Coffee Maker,Kitchen,2026-05-01,Monthly,103,69.35,1.0,Growing,96,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-22 00:00:00
142,2011,Coffee Maker,Kitchen,2026-05-01,Weekly,23,68.21,1.0,Growing,96,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19 00:00:00
143,2011,Coffee Maker,Kitchen,2026-05-08,Weekly,23,64.6,1.0,Growing,96,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
144,2011,Coffee Maker,Kitchen,2026-05-15,Weekly,23,64.78,1.0,Growing,96,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-27 00:00:00
145,2011,Coffee Maker,Kitchen,2026-05-22,Weekly,23,70.03,1.0,Growing,96,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11 00:00:00
146,2011,Coffee Maker,Kitchen,2026-06-01,Monthly,111,69.35,1.0,Growing,96,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-21 00:00:00
