InvoiceId,InvoiceNumber,CustomerId,OrderId,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-297609f4-3192-43cc-af49-45f2553f8400,IS300010,CID-003,297609f4-3192-43cc-af49-45f2553f8400,2022-03-07,2022-04-06,1669.95,146.12,1816.07,Paid,SampleGen
INV-b61b2a9b-f0f4-42e3-b016-a12060a17bf6,IS300011,CID-004,b61b2a9b-f0f4-42e3-b016-a12060a17bf6,2025-07-02,2025-08-01,2849.96,249.37,3099.33,Paid,SampleGen
INV-44658681-b70a-4be5-92b2-4972ce77d612,IS300012,CID-004,44658681-b70a-4be5-92b2-4972ce77d612,2026-01-13,2026-02-12,1459.97,127.75,1587.72,Paid,SampleGen
INV-f71b4b2a-a232-414f-b969-127799aae6eb,IS300013,CID-005,f71b4b2a-a232-414f-b969-127799aae6eb,2021-09-07,2021-10-07,5149.93,450.62,5600.55,Paid,SampleGen
INV-0444c440-21ae-4a55-a794-bab86ac01d2e,IS300014,CID-005,0444c440-21ae-4a55-a794-bab86ac01d2e,2021-11-08,2021-12-08,2199.95,192.49,2392.44,Paid,SampleGen
INV-bf496d7b-b072-435a-bdc2-4ef7a03b9edf,IS300015,CID-005,bf496d7b-b072-435a-bdc2-4ef7a03b9edf,2024-05-08,2024-06-07,1759.93,154.0,1913.93,Paid,SampleGen
INV-2ee77ae3-a38f-4296-84bd-64cf281cbbde,IS300016,CID-005,2ee77ae3-a38f-4296-84bd-64cf281cbbde,2021-11-08,2021-12-08,2019.93,176.75,2196.68,Paid,SampleGen
INV-5e81ca2c-5d8c-4e3c-92bc-49dfa49b896c,IS300017,CID-006,5e81ca2c-5d8c-4e3c-92bc-49dfa49b896c,2021-12-26,2022-01-25,399.99,35.0,434.99,Paid,SampleGen
INV-8fb4b5a8-e339-45f7-8bac-3fb5f4ebc45c,IS300018,CID-006,8fb4b5a8-e339-45f7-8bac-3fb5f4ebc45c,2025-07-30,2025-08-29,489.96,42.87,532.83,Paid,SampleGen
INV-6a013409-a7f1-48b0-b697-ff9f94a53d72,IS300019,CID-006,6a013409-a7f1-48b0-b697-ff9f94a53d72,2022-09-02,2022-10-02,189.99,16.62,206.61,Paid,SampleGen
INV-ddc2733f-6ef9-4313-aa11-b0ba4b7a1e88,IS300020,CID-006,ddc2733f-6ef9-4313-aa11-b0ba4b7a1e88,2023-01-27,2023-02-26,799.98,70.0,869.98,Paid,SampleGen
INV-b7315d55-948f-4c67-8044-10c654e240e3,IS300021,CID-006,b7315d55-948f-4c67-8044-10c654e240e3,2025-08-14,2025-09-13,479.97,42.0,521.97,Paid,SampleGen
INV-0df92a34-2a10-4892-97af-d8fbc2447b46,IS300022,CID-006,0df92a34-2a10-4892-97af-d8fbc2447b46,2024-10-16,2024-11-15,2599.98,227.5,2827.48,Paid,SampleGen
INV-c5ed69bc-f3e0-4777-b271-42ac042cfcd9,IS300023,CID-006,c5ed69bc-f3e0-4777-b271-42ac042cfcd9,2022-08-11,2022-09-10,159.98,14.0,173.98,Paid,SampleGen
INV-33f1c343-22f9-4905-9ecd-11e165be84ba,IS300024,CID-007,33f1c343-22f9-4905-9ecd-11e165be84ba,2021-03-18,2021-04-17,3179.95,278.25,3458.2,Paid,SampleGen
INV-22d3e6b2-401a-4f5d-9896-2e1577b108b3,IS300025,CID-007,22d3e6b2-401a-4f5d-9896-2e1577b108b3,2024-07-22,2024-08-21,2299.93,201.25,2501.18,Paid,SampleGen
INV-fa4295eb-1d2e-402d-b2f3-23e75dcadae6,IS300026,CID-008,fa4295eb-1d2e-402d-b2f3-23e75dcadae6,2021-05-25,2021-06-24,969.94,84.87,1054.81,Paid,SampleGen
INV-11b43e6b-602d-47e9-9465-c850046f8f04,IS300027,CID-008,11b43e6b-602d-47e9-9465-c850046f8f04,2023-12-19,2024-01-18,1279.95,111.99,1391.94,Paid,SampleGen
INV-1ab479cc-427b-4574-8d3b-2b95f1959511,IS300028,CID-008,1ab479cc-427b-4574-8d3b-2b95f1959511,2022-06-19,2022-07-19,2959.96,259.0,3218.96,Paid,SampleGen
INV-d3df35e5-b709-48e1-b55e-3a17aa07168b,IS300029,CID-008,d3df35e5-b709-48e1-b55e-3a17aa07168b,2023-05-15,2023-06-14,619.95,54.25,674.2,Paid,SampleGen
INV-53eb0eb7-f029-403b-a81d-9c51d263d259,IS300030,CID-008,53eb0eb7-f029-403b-a81d-9c51d263d259,2026-03-17,2026-04-16,1059.95,92.75,1152.7,Paid,SampleGen
INV-6dd4a9c1-ce69-4c65-83c4-e9e5f05147b2,IS300031,CID-009,6dd4a9c1-ce69-4c65-83c4-e9e5f05147b2,2023-01-28,2023-02-27,1999.96,175.0,2174.96,Paid,SampleGen
INV-86a8fd48-5f7c-4e3c-960d-1d05ffb03273,IS300032,CID-010,86a8fd48-5f7c-4e3c-960d-1d05ffb03273,2023-05-17,2023-06-16,299.98,26.25,326.23,Paid,SampleGen
INV-2e59fec2-2171-4cb7-91af-0f4bd7da659f,IS300033,CID-010,2e59fec2-2171-4cb7-91af-0f4bd7da659f,2021-02-07,2021-03-09,2869.94,251.12,3121.06,Paid,SampleGen
INV-51d4b379-6ac1-47e4-a603-4dc87eee687d,IS300034,CID-010,51d4b379-6ac1-47e4-a603-4dc87eee687d,2021-08-08,2021-09-07,419.97,36.75,456.72,Paid,SampleGen
INV-b18baf08-bd00-4d0a-a79a-54d84595bade,IS300035,CID-010,b18baf08-bd00-4d0a-a79a-54d84595bade,2026-04-11,2026-05-11,409.97,35.87,445.84,Paid,SampleGen
INV-5acc6098-1110-4766-8039-3d9276f23799,IS300036,CID-010,5acc6098-1110-4766-8039-3d9276f23799,2021-01-27,2021-02-26,799.98,70.0,869.98,Paid,SampleGen
INV-92b87703-cb9d-420b-86e5-bb5091ba6f4b,IS300037,CID-010,92b87703-cb9d-420b-86e5-bb5091ba6f4b,2022-07-09,2022-08-08,979.93,85.75,1065.68,Paid,SampleGen
INV-d30d9a4f-6d5e-4341-8277-20f61ef91613,IS300038,CID-010,d30d9a4f-6d5e-4341-8277-20f61ef91613,2022-09-06,2022-10-06,899.98,78.75,978.73,Paid,SampleGen
INV-c6a5aecd-05c0-436f-9439-bc736dcb70b2,IS300039,CID-011,c6a5aecd-05c0-436f-9439-bc736dcb70b2,2023-11-22,2023-12-22,2599.98,227.5,2827.48,Paid,SampleGen
INV-c6241055-f4a6-4e62-a52d-fc5673bb609b,IS300040,CID-011,c6241055-f4a6-4e62-a52d-fc5673bb609b,2025-04-02,2025-05-02,899.99,78.75,978.74,Paid,SampleGen
INV-4397e7f3-c690-472b-bc13-b61556ef2062,IS300041,CID-012,4397e7f3-c690-472b-bc13-b61556ef2062,2024-01-21,2024-02-20,4799.94,420.0,5219.94,Paid,SampleGen
INV-f4e0ecfb-ab6b-4e30-87e4-a68ae0021abd,IS300042,CID-013,f4e0ecfb-ab6b-4e30-87e4-a68ae0021abd,2021-04-16,2021-05-16,929.97,81.37,1011.34,Paid,SampleGen
INV-98698243-e22b-4e17-a3aa-fc2171b11809,IS300043,CID-013,98698243-e22b-4e17-a3aa-fc2171b11809,2024-08-24,2024-09-23,239.98,21.0,260.98,Paid,SampleGen
INV-bb115c20-c737-4a4d-b2fe-95e853cbaeb3,IS300044,CID-013,bb115c20-c737-4a4d-b2fe-95e853cbaeb3,2021-11-25,2021-12-25,299.99,26.25,326.24,Paid,SampleGen
INV-9a5d992a-6da4-49c8-b458-02f8b72eeea0,IS300045,CID-014,9a5d992a-6da4-49c8-b458-02f8b72eeea0,2024-10-26,2024-11-25,1889.94,165.37,2055.31,Paid,SampleGen
INV-81242b77-a524-4535-ba10-b03e9552bd11,IS300046,CID-015,81242b77-a524-4535-ba10-b03e9552bd11,2026-02-23,2026-03-25,819.96,71.75,891.71,Paid,SampleGen
INV-cedb710d-1d0d-45a6-ab99-3a50ca244873,IS300047,CID-015,cedb710d-1d0d-45a6-ab99-3a50ca244873,2021-04-01,2021-05-01,1899.96,166.25,2066.21,Paid,SampleGen
INV-d17616f4-6bcb-4d08-a96c-900798e1dc46,IS300048,CID-016,d17616f4-6bcb-4d08-a96c-900798e1dc46,2025-05-29,2025-06-28,1599.96,140.0,1739.96,Paid,SampleGen
INV-94185eaf-70d5-44bd-8488-d4fb07ead7a6,IS300049,CID-017,94185eaf-70d5-44bd-8488-d4fb07ead7a6,2025-05-10,2025-06-09,1899.96,166.23,2066.19,Paid,SampleGen
INV-933bb47a-d522-4f6c-be72-abc2717bc5f9,IS300050,CID-017,933bb47a-d522-4f6c-be72-abc2717bc5f9,2025-02-04,2025-03-06,149.99,13.12,163.11,Paid,SampleGen
INV-6c5806b8-8c02-40f6-a098-cc8e0b31f3c6,IS300051,CID-017,6c5806b8-8c02-40f6-a098-cc8e0b31f3c6,2025-11-10,2025-12-10,1159.98,101.5,1261.48,Paid,SampleGen
INV-24f11df6-6c93-4160-b645-c63f250cd865,IS300052,CID-017,24f11df6-6c93-4160-b645-c63f250cd865,2024-02-29,2024-03-30,2149.97,188.12,2338.09,Paid,SampleGen
INV-dfc1ee60-d9a1-4e12-b49a-dc7ea299b25c,IS300053,CID-017,dfc1ee60-d9a1-4e12-b49a-dc7ea299b25c,2021-09-18,2021-10-18,299.97,26.25,326.22,Paid,SampleGen
INV-a0d98c96-c401-4ea0-99b5-2881316be1b1,IS300054,CID-018,a0d98c96-c401-4ea0-99b5-2881316be1b1,2021-03-15,2021-04-14,619.95,54.25,674.2,Paid,SampleGen
INV-ae9d3db9-8eb2-4cba-a62d-c07bc3f43b7d,IS300055,CID-018,ae9d3db9-8eb2-4cba-a62d-c07bc3f43b7d,2023-02-08,2023-03-10,499.98,43.75,543.73,Paid,SampleGen
INV-6335119f-7c4e-4d83-9286-b06358cc4215,IS300056,CID-019,6335119f-7c4e-4d83-9286-b06358cc4215,2021-06-02,2021-07-02,159.98,14.0,173.98,Paid,SampleGen
INV-fb5c4302-4fa2-4f9d-89b4-bdf9d243e8a7,IS300057,CID-019,fb5c4302-4fa2-4f9d-89b4-bdf9d243e8a7,2022-06-01,2022-07-01,1949.96,170.62,2120.58,Paid,SampleGen
INV-e65fdfca-8c6b-494a-aae4-be4341e1de4b,IS300058,CID-019,e65fdfca-8c6b-494a-aae4-be4341e1de4b,2023-03-26,2023-04-25,1759.96,154.0,1913.96,Paid,SampleGen
INV-3992822b-fe0e-4ded-a1fb-2fb4422e1047,IS300059,CID-019,3992822b-fe0e-4ded-a1fb-2fb4422e1047,2021-04-21,2021-05-21,249.99,21.87,271.86,Paid,SampleGen
INV-2a95b11b-dedd-4255-a58a-34a828d69dad,IS300060,CID-019,2a95b11b-dedd-4255-a58a-34a828d69dad,2022-04-07,2022-05-07,669.97,58.62,728.59,Paid,SampleGen
INV-2132cf5b-ba2c-4c02-91c7-030f8ca25677,IS300061,CID-019,2132cf5b-ba2c-4c02-91c7-030f8ca25677,2024-12-18,2025-01-17,199.98,17.5,217.48,Paid,SampleGen
INV-5f8cae63-d8cd-4f96-92da-36c10f2de8e6,IS300062,CID-020,5f8cae63-d8cd-4f96-92da-36c10f2de8e6,2023-05-19,2023-06-18,1029.97,90.12,1120.09,Paid,SampleGen
INV-3f807a80-9ad7-4f8c-a1cb-e69b0e44ab4c,IS300063,CID-020,3f807a80-9ad7-4f8c-a1cb-e69b0e44ab4c,2024-07-11,2024-08-10,699.97,61.25,761.22,Paid,SampleGen
INV-ffe26146-8c32-4881-ae55-e300242726d0,IS300064,CID-020,ffe26146-8c32-4881-ae55-e300242726d0,2024-11-28,2024-12-28,1159.98,101.5,1261.48,Paid,SampleGen
INV-dad77688-46ca-4d68-b570-5e31b4250c25,IS300065,CID-021,dad77688-46ca-4d68-b570-5e31b4250c25,2023-11-17,2023-12-17,1299.97,113.75,1413.72,Paid,SampleGen
INV-ce5a7429-f6d1-44b3-8f3a-31ce7809503f,IS300066,CID-021,ce5a7429-f6d1-44b3-8f3a-31ce7809503f,2021-03-14,2021-04-13,1949.97,170.62,2120.59,Paid,SampleGen
INV-b92ec3ad-a756-43b8-8bf9-da6d1783ea9f,IS300067,CID-022,b92ec3ad-a756-43b8-8bf9-da6d1783ea9f,2025-10-20,2025-11-19,1209.95,105.87,1315.82,Paid,SampleGen
INV-07a4ea23-bb95-4db5-9113-56b996e87df8,IS300068,CID-022,07a4ea23-bb95-4db5-9113-56b996e87df8,2023-03-18,2023-04-17,1099.93,96.25,1196.18,Paid,SampleGen
INV-aed54b02-4f8a-45df-ba57-3e6b5bd3da85,IS300069,CID-023,aed54b02-4f8a-45df-ba57-3e6b5bd3da85,2024-04-08,2024-05-08,1599.96,140.0,1739.96,Paid,SampleGen
INV-6e93f9f7-4fb6-4f49-962f-c059e8d634ce,IS300070,CID-023,6e93f9f7-4fb6-4f49-962f-c059e8d634ce,2021-03-27,2021-04-26,189.99,16.62,206.61,Paid,SampleGen
INV-398a728a-6903-4a89-a7ba-9a99f2bba544,IS300071,CID-023,398a728a-6903-4a89-a7ba-9a99f2bba544,2023-12-05,2024-01-04,379.97,33.25,413.22,Paid,SampleGen
INV-d0a326d2-318b-4cb8-abb0-9f4336a5491d,IS300072,CID-024,d0a326d2-318b-4cb8-abb0-9f4336a5491d,2022-12-29,2023-01-28,649.97,56.87,706.84,Paid,SampleGen
INV-344303d8-5061-4f35-8bdf-4295cbcfb567,IS300073,CID-024,344303d8-5061-4f35-8bdf-4295cbcfb567,2021-05-04,2021-06-03,459.96,40.25,500.21,Paid,SampleGen
INV-bcdb6976-77a6-4be9-afa3-c4903948ea8c,IS300074,CID-024,bcdb6976-77a6-4be9-afa3-c4903948ea8c,2021-08-07,2021-09-06,889.95,77.87,967.82,Paid,SampleGen
INV-59597483-2dd7-4032-af61-d43687816752,IS300075,CID-025,59597483-2dd7-4032-af61-d43687816752,2026-02-17,2026-03-19,1499.94,131.25,1631.19,Paid,SampleGen
INV-3a4fc32f-c2dc-4bf0-99e6-4fb1d3c343b2,IS300076,CID-026,3a4fc32f-c2dc-4bf0-99e6-4fb1d3c343b2,2025-08-08,2025-09-07,1299.96,113.75,1413.71,Paid,SampleGen
INV-7a0b3665-0b92-4b71-be03-2063006cb5e0,IS300077,CID-026,7a0b3665-0b92-4b71-be03-2063006cb5e0,2021-01-07,2021-02-06,1249.97,109.37,1359.34,Paid,SampleGen
INV-3d27a0d7-d306-4ef5-b953-224f186e4803,IS300078,CID-027,3d27a0d7-d306-4ef5-b953-224f186e4803,2021-03-12,2021-04-11,1289.95,112.87,1402.82,Paid,SampleGen
INV-7b001fed-81c4-4fdd-9c25-5ad02a18511a,IS300079,CID-027,7b001fed-81c4-4fdd-9c25-5ad02a18511a,2025-12-22,2026-01-21,1549.97,135.62,1685.59,Paid,SampleGen
INV-3232de5b-c2f3-4a68-ae1e-42a73f79d487,IS300080,CID-028,3232de5b-c2f3-4a68-ae1e-42a73f79d487,2023-09-26,2023-10-26,2999.95,262.5,3262.45,Paid,SampleGen
INV-3fa47004-119b-4a65-aaa3-f6a71850c9ab,IS300081,CID-028,3fa47004-119b-4a65-aaa3-f6a71850c9ab,2022-06-13,2022-07-13,199.99,17.5,217.49,Paid,SampleGen
INV-5ba8ccfc-5662-4009-8662-35a047330ef7,IS300082,CID-028,5ba8ccfc-5662-4009-8662-35a047330ef7,2021-10-19,2021-11-18,2329.94,203.87,2533.81,Paid,SampleGen
INV-35622ff3-3905-4ac4-ac13-c1ec6319b60d,IS300083,CID-028,35622ff3-3905-4ac4-ac13-c1ec6319b60d,2022-06-03,2022-07-03,239.98,21.0,260.98,Paid,SampleGen
INV-1abc960e-8a1c-4e6c-a8b5-ce3dc676a3a5,IS300084,CID-028,1abc960e-8a1c-4e6c-a8b5-ce3dc676a3a5,2025-09-02,2025-10-02,1219.97,106.75,1326.72,Paid,SampleGen
INV-fffcac8f-72fa-4958-aa4a-87a95bf6ed21,IS300085,CID-028,fffcac8f-72fa-4958-aa4a-87a95bf6ed21,2024-01-06,2024-02-05,449.98,39.37,489.35,Paid,SampleGen
INV-c9884f1e-70d3-4ba9-b27a-1714b6c32d51,IS300086,CID-028,c9884f1e-70d3-4ba9-b27a-1714b6c32d51,2025-12-11,2026-01-10,1299.99,113.75,1413.74,Paid,SampleGen
INV-81ffc77f-5c36-4012-92af-792d8610bfe8,IS300087,CID-029,81ffc77f-5c36-4012-92af-792d8610bfe8,2025-01-18,2025-02-17,449.99,39.37,489.36,Paid,SampleGen
INV-fb136b3e-4209-47d5-a4ca-3b86f049508a,IS300088,CID-029,fb136b3e-4209-47d5-a4ca-3b86f049508a,2023-03-15,2023-04-14,1359.96,119.0,1478.96,Paid,SampleGen
INV-e30b6d49-a86f-4583-b163-d14896dc02f2,IS300089,CID-029,e30b6d49-a86f-4583-b163-d14896dc02f2,2023-08-25,2023-09-24,1799.98,157.5,1957.48,Paid,SampleGen
INV-6d6ccead-61b4-4e0b-85ae-b203a20f699d,IS300090,CID-029,6d6ccead-61b4-4e0b-85ae-b203a20f699d,2025-08-06,2025-09-05,2369.96,207.37,2577.33,Paid,SampleGen
INV-919e19ea-b66a-49e0-94d6-0f9ef1044c09,IS300091,CID-030,919e19ea-b66a-49e0-94d6-0f9ef1044c09,2025-03-01,2025-03-31,5449.93,476.87,5926.8,Paid,SampleGen
INV-ccf86738-f92c-4734-b714-a0d9373e214b,IS300092,CID-030,ccf86738-f92c-4734-b714-a0d9373e214b,2023-03-24,2023-04-23,359.96,31.5,391.46,Paid,SampleGen
INV-5661818c-315e-4739-beee-e8b5cd2ebe73,IS300093,CID-031,5661818c-315e-4739-beee-e8b5cd2ebe73,2026-03-18,2026-04-17,749.97,65.62,815.59,Paid,SampleGen
INV-e62934df-1eaf-427e-b6c2-0cda3b68770e,IS300094,CID-031,e62934df-1eaf-427e-b6c2-0cda3b68770e,2025-01-30,2025-03-01,2399.96,209.99,2609.95,Paid,SampleGen
INV-11d05757-04e3-46b4-bc8a-31f673a5b9ac,IS300095,CID-031,11d05757-04e3-46b4-bc8a-31f673a5b9ac,2024-08-09,2024-09-08,3214.94,281.31,3496.25,Paid,SampleGen
INV-757bb22b-3fa3-41da-b98f-a5e04e92b140,IS300096,CID-032,757bb22b-3fa3-41da-b98f-a5e04e92b140,2024-10-13,2024-11-12,1489.97,130.37,1620.34,Paid,SampleGen
INV-7c9d0dd8-a883-4a8a-8cf5-0584f865aaa1,IS300097,CID-032,7c9d0dd8-a883-4a8a-8cf5-0584f865aaa1,2023-01-13,2023-02-12,3799.95,332.5,4132.45,Paid,SampleGen
INV-b29d775a-e799-483b-bb6e-4733caad2dff,IS300098,CID-032,b29d775a-e799-483b-bb6e-4733caad2dff,2023-05-18,2023-06-17,1699.94,148.74,1848.68,Paid,SampleGen
INV-0f894590-8507-4bdb-8448-bf4e580111fc,IS300099,CID-032,0f894590-8507-4bdb-8448-bf4e580111fc,2025-08-21,2025-09-20,3739.92,327.25,4067.17,Paid,SampleGen
INV-8975430a-9455-4941-b22a-c64a2f0b0b27,IS300100,CID-033,8975430a-9455-4941-b22a-c64a2f0b0b27,2022-09-20,2022-10-20,1179.95,103.24,1283.19,Paid,SampleGen
INV-d724d81c-5362-4655-84c8-f28c5929cd9f,IS300101,CID-034,d724d81c-5362-4655-84c8-f28c5929cd9f,2024-02-21,2024-03-22,2449.95,214.37,2664.32,Paid,SampleGen
INV-a60f5aa1-c5a0-4c2b-8c87-b1d9e3c073a2,IS300102,CID-034,a60f5aa1-c5a0-4c2b-8c87-b1d9e3c073a2,2021-03-18,2021-04-17,3859.93,337.75,4197.68,Paid,SampleGen
INV-d1a387ad-b311-4788-bb94-48bc8c5339df,IS300103,CID-035,d1a387ad-b311-4788-bb94-48bc8c5339df,2021-11-13,2021-12-13,299.98,26.25,326.23,Paid,SampleGen
INV-1f44ef12-4aa1-4b9b-8b93-20b217611a27,IS300104,CID-035,1f44ef12-4aa1-4b9b-8b93-20b217611a27,2023-11-27,2023-12-27,729.96,63.87,793.83,Paid,SampleGen
INV-329566e8-37a0-475f-8129-4b15cc9b406a,IS300105,CID-036,329566e8-37a0-475f-8129-4b15cc9b406a,2024-05-16,2024-06-15,1179.96,103.25,1283.21,Paid,SampleGen
INV-e2791e32-5447-44cc-b330-fae17c87a930,IS300106,CID-036,e2791e32-5447-44cc-b330-fae17c87a930,2022-11-22,2022-12-22,1459.97,127.75,1587.72,Paid,SampleGen
INV-3c14fbfe-2673-4f37-afd9-a715e6af9d7c,IS300107,CID-036,3c14fbfe-2673-4f37-afd9-a715e6af9d7c,2023-09-19,2023-10-19,1974.95,172.81,2147.76,Paid,SampleGen
INV-e49d509b-ad92-4e91-b607-ac26e4d869b6,IS300108,CID-037,e49d509b-ad92-4e91-b607-ac26e4d869b6,2023-01-11,2023-02-10,1159.98,101.5,1261.48,Paid,SampleGen
INV-dfd203da-c2d3-4bc9-810b-950d7e4fe892,IS300109,CID-037,dfd203da-c2d3-4bc9-810b-950d7e4fe892,2024-08-23,2024-09-22,1419.96,124.25,1544.21,Paid,SampleGen
INV-bb957efc-5f73-40ae-b552-6eb763c85f77,IS300110,CID-037,bb957efc-5f73-40ae-b552-6eb763c85f77,2025-11-21,2025-12-21,979.97,85.74,1065.71,Paid,SampleGen
INV-1c725eae-8ce3-42fa-8cde-a4524c19a3d5,IS300111,CID-038,1c725eae-8ce3-42fa-8cde-a4524c19a3d5,2024-05-09,2024-06-08,869.95,76.12,946.07,Paid,SampleGen
INV-44107243-3fce-4d24-aeb0-e12693cd3547,IS300112,CID-038,44107243-3fce-4d24-aeb0-e12693cd3547,2025-10-25,2025-11-24,249.99,21.87,271.86,Paid,SampleGen
INV-e2fd35c3-7d6e-4db6-97b2-617f60d01a2e,IS300113,CID-038,e2fd35c3-7d6e-4db6-97b2-617f60d01a2e,2021-04-07,2021-05-07,2839.92,248.5,3088.42,Paid,SampleGen
INV-a7026c10-7c09-41d7-910d-1e00f19c1223,IS300114,CID-038,a7026c10-7c09-41d7-910d-1e00f19c1223,2025-03-09,2025-04-08,889.96,77.87,967.83,Paid,SampleGen
INV-f73fcfea-75ec-4ad6-8d04-bfefad85a275,IS300115,CID-039,f73fcfea-75ec-4ad6-8d04-bfefad85a275,2023-06-27,2023-07-27,889.96,77.87,967.83,Paid,SampleGen
INV-57a80577-0a2e-47b6-a759-64733c5bad82,IS300116,CID-039,57a80577-0a2e-47b6-a759-64733c5bad82,2025-10-08,2025-11-07,699.96,61.25,761.21,Paid,SampleGen
INV-d6866f07-c2dc-4725-9077-8d5c6b9353bb,IS300117,CID-039,d6866f07-c2dc-4725-9077-8d5c6b9353bb,2025-11-21,2025-12-21,1559.94,136.5,1696.44,Paid,SampleGen
INV-ab2204e8-e83c-4d53-98f7-b2614226263e,IS300118,CID-039,ab2204e8-e83c-4d53-98f7-b2614226263e,2024-01-15,2024-02-14,2199.95,192.49,2392.44,Paid,SampleGen
INV-00b6a016-2910-49fb-98ba-073918108a45,IS300119,CID-039,00b6a016-2910-49fb-98ba-073918108a45,2023-06-16,2023-07-16,1299.98,113.75,1413.73,Paid,SampleGen
INV-04d6b3e8-72e3-41a7-864e-c2f27ca6cc2d,IS300120,CID-039,04d6b3e8-72e3-41a7-864e-c2f27ca6cc2d,2023-12-12,2024-01-11,1979.97,173.25,2153.22,Paid,SampleGen
INV-6d38a441-61ae-4a7f-bf8f-0059b76a4492,IS300121,CID-040,6d38a441-61ae-4a7f-bf8f-0059b76a4492,2026-01-30,2026-03-01,2399.94,210.0,2609.94,Paid,SampleGen
INV-0d2b5ac6-3a1e-4190-9122-1b39828c8703,IS300122,CID-040,0d2b5ac6-3a1e-4190-9122-1b39828c8703,2021-02-15,2021-03-17,1399.96,122.5,1522.46,Paid,SampleGen
INV-61693dc1-e9cb-4499-bfcd-81cfdd6f2af7,IS300123,CID-040,61693dc1-e9cb-4499-bfcd-81cfdd6f2af7,2023-12-15,2024-01-14,2249.95,196.87,2446.82,Paid,SampleGen
INV-5b13fbfb-0701-4c17-982a-9899efce8283,IS300124,CID-040,5b13fbfb-0701-4c17-982a-9899efce8283,2025-01-24,2025-02-23,3899.94,341.25,4241.19,Paid,SampleGen
INV-3e0c32c2-bc47-4479-b804-84684c67c348,IS300125,CID-041,3e0c32c2-bc47-4479-b804-84684c67c348,2021-08-01,2021-08-31,1239.95,108.5,1348.45,Paid,SampleGen
INV-a919c05b-4006-441a-bcc4-71b8b28ae618,IS300126,CID-041,a919c05b-4006-441a-bcc4-71b8b28ae618,2024-04-18,2024-05-18,739.97,64.75,804.72,Paid,SampleGen
INV-61761518-bd0d-4f2a-830a-3f0f76ccf235,IS300127,CID-041,61761518-bd0d-4f2a-830a-3f0f76ccf235,2022-02-23,2022-03-25,599.97,52.5,652.47,Paid,SampleGen
INV-8e71a5a2-19a6-4fe5-8c5e-1700547871c2,IS300128,CID-042,8e71a5a2-19a6-4fe5-8c5e-1700547871c2,2022-04-30,2022-05-30,1239.95,108.5,1348.45,Paid,SampleGen
INV-937210e6-274d-4b5f-97ce-1793049b0c23,IS300129,CID-042,937210e6-274d-4b5f-97ce-1793049b0c23,2024-09-12,2024-10-12,309.98,27.12,337.1,Paid,SampleGen
INV-628f3828-d1f8-4a60-a009-76083302930f,IS300130,CID-042,628f3828-d1f8-4a60-a009-76083302930f,2021-09-15,2021-10-15,2159.94,189.0,2348.94,Paid,SampleGen
INV-0e3bb1b5-efa7-4682-a30a-15cba33de96b,IS300131,CID-042,0e3bb1b5-efa7-4682-a30a-15cba33de96b,2024-04-27,2024-05-27,1639.96,143.5,1783.46,Paid,SampleGen
