PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-81d3fd0c-89dd-465b-bd58-c033b9c4f39c,INV-81d3fd0c-89dd-465b-bd58-c033b9c4f39c,CID-010,2025-08-06,119.59,VISA,Completed,SampleGen
PAY-af06b1c2-5b49-4c14-8b13-a33396ce02cc,INV-af06b1c2-5b49-4c14-8b13-a33396ce02cc,CID-011,2025-12-18,1348.43,VISA,Completed,SampleGen
PAY-57cfb7b0-8226-4d37-9e8d-e64e72bb2af2,INV-57cfb7b0-8226-4d37-9e8d-e64e72bb2af2,CID-011,2025-12-17,3044.92,AmEx,Completed,SampleGen
PAY-f617e67f-1ff5-4c80-b3e1-9bb916431870,INV-f617e67f-1ff5-4c80-b3e1-9bb916431870,CID-012,2025-08-20,130.49,AmEx,Completed,SampleGen
PAY-3025ddf7-6c9b-437d-bd34-09e5888238e3,INV-3025ddf7-6c9b-437d-bd34-09e5888238e3,CID-012,2026-04-21,206.61,PayPal,Completed,SampleGen
PAY-2dd5398e-2b4a-4f7b-af79-2141722f9eb1,INV-2dd5398e-2b4a-4f7b-af79-2141722f9eb1,CID-013,2025-02-13,902.6,VISA,Completed,SampleGen
PAY-545067c6-5e60-49d2-8792-8d3ec3308fed,INV-545067c6-5e60-49d2-8792-8d3ec3308fed,CID-013,2025-07-31,598.11,Discover,Completed,SampleGen
PAY-f63138ec-e2d9-481c-9b37-2e09d3e6dc1d,INV-f63138ec-e2d9-481c-9b37-2e09d3e6dc1d,CID-013,2025-12-27,598.11,PayPal,Completed,SampleGen
PAY-67370986-0d50-49f2-8971-9cafa4ebc350,INV-67370986-0d50-49f2-8971-9cafa4ebc350,CID-014,2026-02-15,2229.33,VISA,Completed,SampleGen
PAY-d1f085fb-2888-410e-ac9b-0db73770c55e,INV-d1f085fb-2888-410e-ac9b-0db73770c55e,CID-015,2025-01-29,4241.19,VISA,Completed,SampleGen
PAY-9e9cd558-a084-40ef-8496-3711fd83fafd,INV-9e9cd558-a084-40ef-8496-3711fd83fafd,CID-016,2025-08-18,706.86,AmEx,Completed,SampleGen
PAY-4befaacd-c34f-4dfe-86d1-0af1112cd448,INV-4befaacd-c34f-4dfe-86d1-0af1112cd448,CID-017,2025-11-05,217.49,MC,Completed,SampleGen
PAY-a133eebe-c7f9-4315-b9de-a14cebbf1bbe,INV-a133eebe-c7f9-4315-b9de-a14cebbf1bbe,CID-017,2026-01-19,3044.95,MC,Completed,SampleGen
PAY-b7af5fbf-7f72-422c-b565-35683ee5f159,INV-b7af5fbf-7f72-422c-b565-35683ee5f159,CID-017,2026-04-28,1500.72,PayPal,Completed,SampleGen
PAY-67fa3306-5b9a-497a-a000-62dd5ce2b008,INV-67fa3306-5b9a-497a-a000-62dd5ce2b008,CID-017,2025-09-29,1065.71,VISA,Completed,SampleGen
PAY-d086066e-0512-4409-8d11-cc1d69d97630,INV-d086066e-0512-4409-8d11-cc1d69d97630,CID-018,2025-02-05,16.3,MC,Completed,SampleGen
PAY-61f3c730-b6e0-4d3c-9ce6-2dfedb1ee202,INV-61f3c730-b6e0-4d3c-9ce6-2dfedb1ee202,CID-018,2025-01-27,4600.06,VISA,Completed,SampleGen
PAY-51ec9887-38b2-4688-8e67-566ed693a087,INV-51ec9887-38b2-4688-8e67-566ed693a087,CID-019,2025-06-01,608.95,MC,Completed,SampleGen
PAY-adabcdc8-0a24-4707-86a4-909fff0136f4,INV-adabcdc8-0a24-4707-86a4-909fff0136f4,CID-019,2025-01-14,326.24,PayPal,Completed,SampleGen
PAY-c8bad15f-d1c9-4599-8ce6-3694a9bf9f2d,INV-c8bad15f-d1c9-4599-8ce6-3694a9bf9f2d,CID-019,2025-11-05,369.72,AmEx,Completed,SampleGen
PAY-7087c474-e8c0-4b85-acbb-f2980dad19ea,INV-7087c474-e8c0-4b85-acbb-f2980dad19ea,CID-019,2025-06-24,1685.58,AmEx,Completed,SampleGen
PAY-80c722be-be11-4248-9420-359702fde637,INV-80c722be-be11-4248-9420-359702fde637,CID-019,2025-01-22,2392.46,MC,Completed,SampleGen
PAY-02b16a57-841a-4943-8442-1a1cf4f7a05e,INV-02b16a57-841a-4943-8442-1a1cf4f7a05e,CID-019,2025-03-04,347.98,AmEx,Completed,SampleGen
PAY-8d0a3282-2893-486a-aa0b-7926ff525749,INV-8d0a3282-2893-486a-aa0b-7926ff525749,CID-019,2026-04-18,1294.07,AmEx,Completed,SampleGen
PAY-a8258c7d-17ec-48be-895f-5d1f73d48840,INV-a8258c7d-17ec-48be-895f-5d1f73d48840,CID-020,2025-11-13,1609.45,AmEx,Completed,SampleGen
PAY-e2488e55-496e-40ba-97e8-dca8d2f4eac3,INV-e2488e55-496e-40ba-97e8-dca8d2f4eac3,CID-020,2025-08-15,16.3,MC,Completed,SampleGen
PAY-6cb54731-a9a0-4d12-b558-37fc48650786,INV-6cb54731-a9a0-4d12-b558-37fc48650786,CID-020,2025-05-19,2870.93,Discover,Completed,SampleGen
PAY-173d6e0b-28b3-486c-a8f9-38865b2074d4,INV-173d6e0b-28b3-486c-a8f9-38865b2074d4,CID-020,2025-09-26,869.94,PayPal,Completed,SampleGen
PAY-85e42195-573e-409a-b499-1a29380e8753,INV-85e42195-573e-409a-b499-1a29380e8753,CID-020,2026-02-06,3175.45,AmEx,Completed,SampleGen
PAY-f267c2b9-950f-44a0-b877-8f9a6cffb8c2,INV-f267c2b9-950f-44a0-b877-8f9a6cffb8c2,CID-021,2025-04-10,173.99,VISA,Completed,SampleGen
PAY-bba6c2c4-7a8b-483c-8e01-15d1e89c866a,INV-bba6c2c4-7a8b-483c-8e01-15d1e89c866a,CID-021,2025-08-17,391.47,AmEx,Completed,SampleGen
PAY-0b65288b-373e-4788-be3a-eee0076e11d9,INV-0b65288b-373e-4788-be3a-eee0076e11d9,CID-021,2026-03-27,2207.55,MC,Completed,SampleGen
PAY-e2d86c8f-c3af-4220-bed6-00f0f16177ef,INV-e2d86c8f-c3af-4220-bed6-00f0f16177ef,CID-022,2025-03-18,793.82,MC,Completed,SampleGen
PAY-b08c1343-51b1-467a-8027-0ef210564585,INV-b08c1343-51b1-467a-8027-0ef210564585,CID-022,2026-02-15,4404.33,VISA,Completed,SampleGen
PAY-82b86cc1-a04c-4a2d-b6f2-e8ef5db3b6d3,INV-82b86cc1-a04c-4a2d-b6f2-e8ef5db3b6d3,CID-022,2025-05-14,2142.3,VISA,Completed,SampleGen
PAY-f86bcc0f-70c5-4c5b-8f13-26d8a566240e,INV-f86bcc0f-70c5-4c5b-8f13-26d8a566240e,CID-023,2026-03-04,978.72,VISA,Completed,SampleGen
PAY-0afa4e7c-a59e-4c97-ba38-1d13781b9fd4,INV-0afa4e7c-a59e-4c97-ba38-1d13781b9fd4,CID-023,2025-11-27,2838.32,MC,Completed,SampleGen
PAY-27fec21b-4f12-4682-9b36-5c42237b9967,INV-27fec21b-4f12-4682-9b36-5c42237b9967,CID-023,2025-06-05,869.97,MC,Completed,SampleGen
PAY-f7a39717-fe92-4067-8855-49031c167a6b,INV-f7a39717-fe92-4067-8855-49031c167a6b,CID-023,2025-05-24,1239.71,PayPal,Completed,SampleGen
PAY-5ddf4517-7fd5-4b28-a133-576c5125ebc3,INV-5ddf4517-7fd5-4b28-a133-576c5125ebc3,CID-024,2025-11-07,543.73,PayPal,Completed,SampleGen
PAY-6078bbb1-888b-4638-b45a-17c347b1be38,INV-6078bbb1-888b-4638-b45a-17c347b1be38,CID-024,2026-03-22,478.47,PayPal,Completed,SampleGen
PAY-e4780f5d-14b2-486c-b6cb-518c95630236,INV-e4780f5d-14b2-486c-b6cb-518c95630236,CID-024,2026-04-06,608.95,PayPal,Completed,SampleGen
PAY-6dd53262-3d61-4b4e-a87c-f510bbce519d,INV-6dd53262-3d61-4b4e-a87c-f510bbce519d,CID-025,2025-05-05,869.99,VISA,Completed,SampleGen
PAY-1604ca17-32ba-4a68-a72e-5e63b0a284f1,INV-1604ca17-32ba-4a68-a72e-5e63b0a284f1,CID-025,2025-06-17,2305.43,VISA,Completed,SampleGen
PAY-9ecbb44e-7086-4393-86e9-ebac18e069df,INV-9ecbb44e-7086-4393-86e9-ebac18e069df,CID-026,2025-04-11,1652.95,MC,Completed,SampleGen
PAY-d8aa9759-5ee3-4ec6-a989-c9d0c955d16a,INV-d8aa9759-5ee3-4ec6-a989-c9d0c955d16a,CID-026,2025-11-22,1478.95,Discover,Completed,SampleGen
PAY-576eee87-8a91-4386-ba17-f4deb2137145,INV-576eee87-8a91-4386-ba17-f4deb2137145,CID-026,2025-04-22,173.99,PayPal,Completed,SampleGen
PAY-7bed9f92-d1e9-4dd6-a7ec-5b823e656963,INV-7bed9f92-d1e9-4dd6-a7ec-5b823e656963,CID-027,2025-04-07,413.23,MC,Completed,SampleGen
PAY-1b03b51b-e397-4e75-a1e6-802fdaf96951,INV-1b03b51b-e397-4e75-a1e6-802fdaf96951,CID-028,2025-01-03,2827.43,AmEx,Completed,SampleGen
PAY-862869cf-30d3-4324-bbeb-2cec0399d4dc,INV-862869cf-30d3-4324-bbeb-2cec0399d4dc,CID-028,2025-03-05,1337.57,VISA,Completed,SampleGen
PAY-b9c96fce-782b-4b90-b2f9-184058f1238f,INV-b9c96fce-782b-4b90-b2f9-184058f1238f,CID-028,2025-09-30,2033.56,MC,Completed,SampleGen
PAY-bbe7c403-3692-43b4-9bbe-f98d23f8d153,INV-bbe7c403-3692-43b4-9bbe-f98d23f8d153,CID-028,2025-08-14,880.84,VISA,Completed,SampleGen
PAY-67726368-1336-4bda-9b93-e38885a94e5d,INV-67726368-1336-4bda-9b93-e38885a94e5d,CID-028,2026-04-23,2000.96,AmEx,Completed,SampleGen
PAY-d29e4cf8-c83b-4c41-991c-00f048d3105f,INV-d29e4cf8-c83b-4c41-991c-00f048d3105f,CID-028,2025-03-16,2327.18,MC,Completed,SampleGen
PAY-2e261472-db3e-45f9-93c3-f901b3fd8723,INV-2e261472-db3e-45f9-93c3-f901b3fd8723,CID-028,2025-07-21,478.46,VISA,Completed,SampleGen
PAY-e0f7baf1-5c0d-4b86-8b7e-e08a8fd7f74b,INV-e0f7baf1-5c0d-4b86-8b7e-e08a8fd7f74b,CID-029,2026-01-25,4241.19,VISA,Completed,SampleGen
PAY-d176cb00-abd4-4e89-8306-9a45ea614b90,INV-d176cb00-abd4-4e89-8306-9a45ea614b90,CID-029,2026-02-23,2892.69,MC,Completed,SampleGen
PAY-4538d382-8599-46ec-ac05-be446a904eeb,INV-4538d382-8599-46ec-ac05-be446a904eeb,CID-030,2025-12-03,3947.57,AmEx,Completed,SampleGen
PAY-4d87641d-ca95-4766-9998-075dfb2a61ac,INV-4d87641d-ca95-4766-9998-075dfb2a61ac,CID-031,2025-04-17,3012.32,VISA,Completed,SampleGen
PAY-9f3e74e6-27cf-4016-aa29-06f2111fe0fb,INV-9f3e74e6-27cf-4016-aa29-06f2111fe0fb,CID-031,2025-10-07,326.24,VISA,Completed,SampleGen
PAY-c910d4cc-a4ad-43a7-898e-54b8dc2c9923,INV-c910d4cc-a4ad-43a7-898e-54b8dc2c9923,CID-031,2025-10-24,3479.93,PayPal,Completed,SampleGen
PAY-e1b23c22-dd29-4f98-b51b-04916925fa16,INV-e1b23c22-dd29-4f98-b51b-04916925fa16,CID-032,2025-11-01,32.6,VISA,Completed,SampleGen
PAY-e6d6a7cc-fd34-461b-b500-8339fa88cb18,INV-e6d6a7cc-fd34-461b-b500-8339fa88cb18,CID-032,2025-05-17,1065.7,MC,Completed,SampleGen
PAY-a72c00eb-ea68-4302-b731-d7c0858026e8,INV-a72c00eb-ea68-4302-b731-d7c0858026e8,CID-033,2025-08-01,2066.21,MC,Completed,SampleGen
PAY-a849ab1b-f4a0-43fc-9439-63373cafc32f,INV-a849ab1b-f4a0-43fc-9439-63373cafc32f,CID-033,2025-12-04,4088.96,AmEx,Completed,SampleGen
PAY-255c3f9c-050a-4e48-955d-0481f2bc3f18,INV-255c3f9c-050a-4e48-955d-0481f2bc3f18,CID-034,2025-10-02,260.98,VISA,Completed,SampleGen
PAY-2b921473-1d70-4b30-8ed6-b8de5b8b0d0e,INV-2b921473-1d70-4b30-8ed6-b8de5b8b0d0e,CID-034,2025-11-21,2120.57,VISA,Completed,SampleGen
PAY-7c31bc5d-9a2c-4f9a-a015-41bf420f3a05,INV-7c31bc5d-9a2c-4f9a-a015-41bf420f3a05,CID-035,2025-08-18,2066.18,AmEx,Completed,SampleGen
PAY-0c86f9ed-9f40-4158-a1c7-4cef09aeff46,INV-0c86f9ed-9f40-4158-a1c7-4cef09aeff46,CID-036,2025-11-18,1739.95,MC,Completed,SampleGen
PAY-3d17150a-24af-4860-adfb-b70aa6dbf83e,INV-3d17150a-24af-4860-adfb-b70aa6dbf83e,CID-036,2025-12-31,924.35,AmEx,Completed,SampleGen
PAY-642a3130-a517-413f-bb59-98297cefd65f,INV-642a3130-a517-413f-bb59-98297cefd65f,CID-037,2025-08-11,1620.34,Discover,Completed,SampleGen
PAY-fa71d380-844d-4dc5-8d40-67b892e4c475,INV-fa71d380-844d-4dc5-8d40-67b892e4c475,CID-037,2025-05-28,380.6,PayPal,Completed,SampleGen
PAY-1d0e9e5b-aa29-4969-8dfd-e9847d461d00,INV-1d0e9e5b-aa29-4969-8dfd-e9847d461d00,CID-037,2026-01-08,1957.46,Discover,Completed,SampleGen
PAY-6690b157-e57a-4cb7-98e3-b2c006ae2b70,INV-6690b157-e57a-4cb7-98e3-b2c006ae2b70,CID-037,2025-09-29,2642.56,Discover,Completed,SampleGen
PAY-0021d753-5985-4ee1-808b-edc4422a477a,INV-0021d753-5985-4ee1-808b-edc4422a477a,CID-038,2025-11-26,1772.55,PayPal,Completed,SampleGen
PAY-908eaed0-d930-4333-9deb-6beaa278bd2a,INV-908eaed0-d930-4333-9deb-6beaa278bd2a,CID-038,2025-03-30,326.23,VISA,Completed,SampleGen
PAY-9b713d87-1813-4cb9-aa84-079ff152ed51,INV-9b713d87-1813-4cb9-aa84-079ff152ed51,CID-038,2025-05-28,521.96,PayPal,Completed,SampleGen
PAY-042b10aa-d339-4d9e-99fb-cfa5430758f2,INV-042b10aa-d339-4d9e-99fb-cfa5430758f2,CID-038,2025-06-11,1294.08,Discover,Completed,SampleGen
PAY-25de9924-6587-494f-a770-1bb4feb61fdd,INV-25de9924-6587-494f-a770-1bb4feb61fdd,CID-039,2025-06-04,86.99,VISA,Completed,SampleGen
PAY-c519aed9-ad0f-4392-8c43-24504b84867c,INV-c519aed9-ad0f-4392-8c43-24504b84867c,CID-039,2025-12-07,3360.32,VISA,Completed,SampleGen
PAY-a1bf2fb7-589f-473d-a94a-52a299fd1193,INV-a1bf2fb7-589f-473d-a94a-52a299fd1193,CID-039,2025-04-11,1054.82,PayPal,Completed,SampleGen
PAY-9d409a50-827e-4355-a4b1-3948a187f629,INV-9d409a50-827e-4355-a4b1-3948a187f629,CID-039,2025-07-01,706.86,VISA,Completed,SampleGen
PAY-e55d6b41-b8a4-490e-a2a2-59b29d27d8fc,INV-e55d6b41-b8a4-490e-a2a2-59b29d27d8fc,CID-039,2025-01-23,5796.32,AmEx,Completed,SampleGen
PAY-ac863c69-498b-4103-a03b-8d4889db8ebf,INV-ac863c69-498b-4103-a03b-8d4889db8ebf,CID-040,2025-03-27,86.99,PayPal,Completed,SampleGen
PAY-0665508c-0ac8-4746-babc-0f51c865b5de,INV-0665508c-0ac8-4746-babc-0f51c865b5de,CID-040,2025-08-05,1631.21,VISA,Completed,SampleGen
PAY-32bd29cb-1a82-47f2-910b-a5ea1f9610cd,INV-32bd29cb-1a82-47f2-910b-a5ea1f9610cd,CID-040,2026-01-01,1511.58,MC,Completed,SampleGen
PAY-d0d2c434-2155-431c-93b8-2990444d0799,INV-d0d2c434-2155-431c-93b8-2990444d0799,CID-040,2025-06-13,2283.72,AmEx,Completed,SampleGen
PAY-3be3182d-541f-4b1b-b8d8-1f0c30c46c0d,INV-3be3182d-541f-4b1b-b8d8-1f0c30c46c0d,CID-041,2025-07-18,206.58,VISA,Completed,SampleGen
PAY-a1b79ce4-c2f6-4ebb-9ee5-15a8ffcfc1dd,INV-a1b79ce4-c2f6-4ebb-9ee5-15a8ffcfc1dd,CID-041,2025-07-20,543.73,VISA,Completed,SampleGen
PAY-ad5c1bd8-4ce8-4e6e-9876-6e3068ad0234,INV-ad5c1bd8-4ce8-4e6e-9876-6e3068ad0234,CID-042,2026-01-18,2990.56,VISA,Completed,SampleGen
PAY-4aa35d56-162b-4d20-b118-6ba7d37ff9df,INV-4aa35d56-162b-4d20-b118-6ba7d37ff9df,CID-042,2025-06-25,815.56,VISA,Completed,SampleGen
PAY-d972a3b4-d932-4278-8ce5-56a182511748,INV-d972a3b4-d932-4278-8ce5-56a182511748,CID-042,2026-02-20,4491.3,MC,Completed,SampleGen
PAY-992dadd9-5f5a-4d1a-b6a8-d2c9aebe6055,INV-992dadd9-5f5a-4d1a-b6a8-d2c9aebe6055,CID-042,2025-02-15,65.24,VISA,Completed,SampleGen
PAY-bf852ef6-9ed1-4823-bd13-e20d66d19171,INV-bf852ef6-9ed1-4823-bd13-e20d66d19171,CID-042,2025-09-13,869.96,AmEx,Completed,SampleGen
PAY-2186fdb9-d931-4423-a9b2-61c4ebb745e9,INV-2186fdb9-d931-4423-a9b2-61c4ebb745e9,CID-043,2025-09-20,1196.21,PayPal,Completed,SampleGen
PAY-18b12d28-e935-42fa-8766-0f283e0c3672,INV-18b12d28-e935-42fa-8766-0f283e0c3672,CID-043,2025-10-13,3186.31,AmEx,Completed,SampleGen
PAY-c0c3e3fa-05bb-424e-8924-f628cad94ff8,INV-c0c3e3fa-05bb-424e-8924-f628cad94ff8,CID-044,2025-04-25,1609.46,MC,Completed,SampleGen
PAY-861c3ab7-1e58-45cf-a8b0-56c4b4ac3fa0,INV-861c3ab7-1e58-45cf-a8b0-56c4b4ac3fa0,CID-045,2025-03-11,2827.48,VISA,Completed,SampleGen
PAY-b0a95ce9-67c0-45a6-bf44-36f15830fb52,INV-b0a95ce9-67c0-45a6-bf44-36f15830fb52,CID-045,2025-03-23,1696.44,PayPal,Completed,SampleGen
PAY-97d1df35-60db-4ffb-8bb9-5ff6738111a1,INV-97d1df35-60db-4ffb-8bb9-5ff6738111a1,CID-046,2026-02-28,3316.83,MC,Completed,SampleGen
PAY-fe8dd136-7925-46d5-8dd0-b6fe0986b35f,INV-fe8dd136-7925-46d5-8dd0-b6fe0986b35f,CID-046,2025-06-23,1413.73,Discover,Completed,SampleGen
PAY-0895af0e-1dd7-4ef4-a0df-b34f254defac,INV-0895af0e-1dd7-4ef4-a0df-b34f254defac,CID-046,2025-12-03,2735.0,AmEx,Completed,SampleGen
PAY-7a9a5760-3927-4e8e-ad0b-5264ebcdb6c5,INV-7a9a5760-3927-4e8e-ad0b-5264ebcdb6c5,CID-046,2025-08-13,1794.32,AmEx,Completed,SampleGen
PAY-107a406a-a431-46ed-899d-562474773625,INV-107a406a-a431-46ed-899d-562474773625,CID-047,2025-11-04,1250.59,VISA,Completed,SampleGen
PAY-dfc7071e-c8dc-4a5a-9a1e-a751e8c63ad3,INV-dfc7071e-c8dc-4a5a-9a1e-a751e8c63ad3,CID-047,2025-07-06,4665.3,VISA,Completed,SampleGen
PAY-0c52b59c-5bfa-4d41-ad33-2f0c357d64b5,INV-0c52b59c-5bfa-4d41-ad33-2f0c357d64b5,CID-048,2025-09-13,434.99,MC,Completed,SampleGen
PAY-36e0023e-630c-47df-9b92-b3b7a4147839,INV-36e0023e-630c-47df-9b92-b3b7a4147839,CID-048,2025-10-09,141.36,AmEx,Completed,SampleGen
PAY-8805881e-1fed-40a7-9ab0-ff9836564ba8,INV-8805881e-1fed-40a7-9ab0-ff9836564ba8,CID-049,2025-01-16,543.73,Discover,Completed,SampleGen
PAY-d80ee7a6-2cd7-43f7-b095-a21cdf5c11ba,INV-d80ee7a6-2cd7-43f7-b095-a21cdf5c11ba,CID-050,2025-04-02,695.94,AmEx,Completed,SampleGen
PAY-a6e8425d-03ed-4c63-82b0-7eede358c590,INV-a6e8425d-03ed-4c63-82b0-7eede358c590,CID-051,2025-11-02,271.86,AmEx,Completed,SampleGen
PAY-bd3be020-0772-4fce-bab4-c944349ef8de,INV-bd3be020-0772-4fce-bab4-c944349ef8de,CID-051,2025-02-02,2675.18,MC,Completed,SampleGen
PAY-b41a9612-72b8-4491-bdda-f6098d7857a6,INV-b41a9612-72b8-4491-bdda-f6098d7857a6,CID-052,2025-11-16,1794.33,MC,Completed,SampleGen
PAY-3edf89af-d262-405d-a098-6acb0a00770f,INV-3edf89af-d262-405d-a098-6acb0a00770f,CID-052,2025-12-15,1587.7,VISA,Completed,SampleGen
