PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-3819fedb-eda4-4aea-b32d-2eca020e56f6,INV-3819fedb-eda4-4aea-b32d-2eca020e56f6,CID-022,2024-04-02,1750.84,AmEx,Completed,SampleGen
PAY-f8e29aa4-523e-44cf-9266-9d56f4b4171d,INV-f8e29aa4-523e-44cf-9266-9d56f4b4171d,CID-022,2025-02-08,2120.59,PayPal,Completed,SampleGen
PAY-dcc52891-05a4-4446-9911-f236a2b3c927,INV-dcc52891-05a4-4446-9911-f236a2b3c927,CID-022,2021-08-06,3632.19,PayPal,Completed,SampleGen
PAY-fcc37031-9991-4c18-aebd-f551e7f75c14,INV-fcc37031-9991-4c18-aebd-f551e7f75c14,CID-022,2024-01-15,282.73,VISA,Completed,SampleGen
PAY-c419664c-f6d7-447b-96d8-3a5cf02fc694,INV-c419664c-f6d7-447b-96d8-3a5cf02fc694,CID-023,2023-08-03,206.61,PayPal,Completed,SampleGen
PAY-d189b883-12f1-44ec-a58c-d88225165934,INV-d189b883-12f1-44ec-a58c-d88225165934,CID-023,2025-09-22,1413.74,VISA,Completed,SampleGen
PAY-0435cd46-0975-4706-8bd9-e887954c1b6b,INV-0435cd46-0975-4706-8bd9-e887954c1b6b,CID-023,2026-05-06,3577.82,VISA,Completed,SampleGen
PAY-c40efcd4-e355-49db-a358-0d24517b7bb2,INV-c40efcd4-e355-49db-a358-0d24517b7bb2,CID-023,2025-06-21,260.98,Discover,Completed,SampleGen
PAY-73fdf6a3-ae6a-4f9f-a2bb-e9133720fa55,INV-73fdf6a3-ae6a-4f9f-a2bb-e9133720fa55,CID-023,2024-03-31,619.84,PayPal,Completed,SampleGen
PAY-c68b6079-5ba4-4c66-829e-e0b0edb80762,INV-c68b6079-5ba4-4c66-829e-e0b0edb80762,CID-023,2024-04-29,1957.44,AmEx,Completed,SampleGen
PAY-94506287-0d85-40e6-b0ac-b616ddcdc321,INV-94506287-0d85-40e6-b0ac-b616ddcdc321,CID-024,2021-11-07,706.86,MC,Completed,SampleGen
PAY-5c0ed62e-8799-4df8-9357-6b69f971549c,INV-5c0ed62e-8799-4df8-9357-6b69f971549c,CID-024,2023-09-16,2696.94,Discover,Completed,SampleGen
PAY-f055396c-9283-4047-9ceb-50bae4d27860,INV-f055396c-9283-4047-9ceb-50bae4d27860,CID-024,2024-08-06,1848.7,MC,Completed,SampleGen
PAY-44d3153f-d911-41a2-9b3f-1bc88d7d9a5a,INV-44d3153f-d911-41a2-9b3f-1bc88d7d9a5a,CID-025,2021-03-07,739.44,MC,Completed,SampleGen
PAY-20279b93-dd1d-4363-a875-6844625c238b,INV-20279b93-dd1d-4363-a875-6844625c238b,CID-025,2022-05-28,326.22,Discover,Completed,SampleGen
PAY-6292162f-9ced-4fd5-ab9b-94efd17f5c3d,INV-6292162f-9ced-4fd5-ab9b-94efd17f5c3d,CID-026,2026-02-09,2925.31,PayPal,Completed,SampleGen
PAY-f159ab3a-1220-4136-a67a-b3a9c9bc0c35,INV-f159ab3a-1220-4136-a67a-b3a9c9bc0c35,CID-026,2024-03-20,206.61,AmEx,Completed,SampleGen
PAY-711f085d-451b-4af6-9d1a-499e0732afde,INV-711f085d-451b-4af6-9d1a-499e0732afde,CID-027,2026-06-21,2425.06,MC,Completed,SampleGen
PAY-d502297c-3e02-452d-92a0-17d628705748,INV-d502297c-3e02-452d-92a0-17d628705748,CID-027,2024-05-02,652.48,AmEx,Completed,SampleGen
PAY-a6fc3c53-9127-405f-ba13-d26036654cf1,INV-a6fc3c53-9127-405f-ba13-d26036654cf1,CID-028,2024-06-24,3479.96,PayPal,Completed,SampleGen
PAY-80b7d303-19fa-4bf5-a0be-1a3b38417f5d,INV-80b7d303-19fa-4bf5-a0be-1a3b38417f5d,CID-028,2022-10-16,1652.96,AmEx,Completed,SampleGen
PAY-dfa36b0f-c58b-4807-8435-168d9ab3cdfa,INV-dfa36b0f-c58b-4807-8435-168d9ab3cdfa,CID-028,2021-07-04,772.1,Discover,Completed,SampleGen
PAY-a103859f-7949-4cc1-9532-f2d63a10bb7c,INV-a103859f-7949-4cc1-9532-f2d63a10bb7c,CID-028,2026-07-11,1000.48,Discover,Completed,SampleGen
PAY-32ef3db6-8ae5-42ac-a7fe-eab24d286a6d,INV-32ef3db6-8ae5-42ac-a7fe-eab24d286a6d,CID-028,2026-05-11,402.34,MC,Completed,SampleGen
PAY-9823a757-af82-43dd-9b77-4ade3212043a,INV-9823a757-af82-43dd-9b77-4ade3212043a,CID-028,2021-01-28,1272.31,Discover,Completed,SampleGen
PAY-b8af9c16-e919-4753-87b3-b35dfed03ebb,INV-b8af9c16-e919-4753-87b3-b35dfed03ebb,CID-028,2022-05-05,1903.08,VISA,Completed,SampleGen
PAY-7fa50785-969f-48dc-a133-7e069decd3f7,INV-7fa50785-969f-48dc-a133-7e069decd3f7,CID-029,2021-09-03,543.73,VISA,Completed,SampleGen
PAY-ad6c24ec-9c82-4ea5-af3d-0b6ccd467bff,INV-ad6c24ec-9c82-4ea5-af3d-0b6ccd467bff,CID-029,2023-02-20,489.36,PayPal,Completed,SampleGen
PAY-8f9d7c32-4200-4127-b4f0-b0799af9d2a2,INV-8f9d7c32-4200-4127-b4f0-b0799af9d2a2,CID-029,2026-09-22,3425.56,VISA,Completed,SampleGen
PAY-08bb9e29-d184-4945-8d67-81e47a2a8549,INV-08bb9e29-d184-4945-8d67-81e47a2a8549,CID-029,2025-01-06,391.48,VISA,Completed,SampleGen
PAY-db354f9a-3949-4010-b804-08d381e24e09,INV-db354f9a-3949-4010-b804-08d381e24e09,CID-030,2021-03-07,445.84,PayPal,Completed,SampleGen
PAY-70f13d40-3bc4-4fcd-a537-57466d90a086,INV-70f13d40-3bc4-4fcd-a537-57466d90a086,CID-031,2024-08-09,1739.97,MC,Completed,SampleGen
PAY-9a850744-fe01-4ce3-9148-8f1a622ce493,INV-9a850744-fe01-4ce3-9148-8f1a622ce493,CID-031,2021-05-14,86.99,Discover,Completed,SampleGen
PAY-f3519f0a-5e4c-4d10-8109-5051f7060688,INV-f3519f0a-5e4c-4d10-8109-5051f7060688,CID-031,2023-09-03,413.23,VISA,Completed,SampleGen
PAY-e74ee310-d85e-4fce-a8ce-b90e84edfd3d,INV-e74ee310-d85e-4fce-a8ce-b90e84edfd3d,CID-032,2021-01-26,2675.18,VISA,Completed,SampleGen
PAY-faa74917-b4e9-48f0-b9ba-0dda97e72af0,INV-faa74917-b4e9-48f0-b9ba-0dda97e72af0,CID-032,2026-06-17,3784.44,PayPal,Completed,SampleGen
PAY-002107f1-7e65-4ace-b8d3-3a213700eb67,INV-002107f1-7e65-4ace-b8d3-3a213700eb67,CID-033,2023-08-05,206.61,MC,Completed,SampleGen
PAY-ded5e3fd-99b3-4782-8a91-a57cefee6401,INV-ded5e3fd-99b3-4782-8a91-a57cefee6401,CID-034,2024-09-30,706.86,MC,Completed,SampleGen
PAY-98c915a4-be98-4d71-a7df-bd324ff13911,INV-98c915a4-be98-4d71-a7df-bd324ff13911,CID-035,2024-05-09,500.22,AmEx,Completed,SampleGen
PAY-a41831e1-501a-44dc-a4a6-734c6662f2b3,INV-a41831e1-501a-44dc-a4a6-734c6662f2b3,CID-035,2023-06-18,761.19,AmEx,Completed,SampleGen
PAY-1317f9dc-befa-4f1c-82ae-dce368d64c94,INV-1317f9dc-befa-4f1c-82ae-dce368d64c94,CID-036,2022-12-07,598.11,VISA,Completed,SampleGen
PAY-0856fe36-9f14-4935-9a07-eec9d0be3d84,INV-0856fe36-9f14-4935-9a07-eec9d0be3d84,CID-036,2023-09-19,2446.83,VISA,Completed,SampleGen
PAY-b3b11a09-3e4f-47cd-ae42-686e4d466f16,INV-b3b11a09-3e4f-47cd-ae42-686e4d466f16,CID-036,2021-01-12,2827.48,VISA,Completed,SampleGen
PAY-e3a6dc03-348e-48ff-9774-5adfc6b7046f,INV-e3a6dc03-348e-48ff-9774-5adfc6b7046f,CID-037,2026-03-24,837.35,VISA,Completed,SampleGen
PAY-21f1a8f6-aa55-42af-9c75-5776ee9af4df,INV-21f1a8f6-aa55-42af-9c75-5776ee9af4df,CID-037,2026-11-17,130.48,AmEx,Completed,SampleGen
PAY-6b3c65aa-8bc0-4177-a38b-20ce0e9653f6,INV-6b3c65aa-8bc0-4177-a38b-20ce0e9653f6,CID-038,2022-02-15,2783.93,VISA,Completed,SampleGen
PAY-142b766e-e641-4a25-9349-1a42a4217232,INV-142b766e-e641-4a25-9349-1a42a4217232,CID-038,2026-04-02,1903.09,VISA,Completed,SampleGen
PAY-f3383053-1f51-4a49-a89f-bb47450da73a,INV-f3383053-1f51-4a49-a89f-bb47450da73a,CID-038,2021-12-04,326.24,PayPal,Completed,SampleGen
PAY-bd4cbdaa-6188-489d-a2fb-11ddaa041cdb,INV-bd4cbdaa-6188-489d-a2fb-11ddaa041cdb,CID-038,2023-06-01,1522.46,PayPal,Completed,SampleGen
PAY-258fe642-c116-439c-ba96-8eb1bf3f87a4,INV-258fe642-c116-439c-ba96-8eb1bf3f87a4,CID-039,2025-02-10,630.74,Discover,Completed,SampleGen
PAY-c47d07ad-afde-4667-8bcd-f20e69f0395f,INV-c47d07ad-afde-4667-8bcd-f20e69f0395f,CID-039,2024-07-13,413.23,PayPal,Completed,SampleGen
PAY-4bc5740b-dc6c-415b-94e5-73676c4a695d,INV-4bc5740b-dc6c-415b-94e5-73676c4a695d,CID-039,2026-09-19,5654.94,MC,Completed,SampleGen
PAY-6aa1e341-05a4-40fb-b497-a1f9aa337a38,INV-6aa1e341-05a4-40fb-b497-a1f9aa337a38,CID-039,2024-07-08,173.98,VISA,Completed,SampleGen
PAY-e86c3ca0-ba3d-4dcc-bb44-f2a5543abf31,INV-e86c3ca0-ba3d-4dcc-bb44-f2a5543abf31,CID-039,2024-09-11,1261.48,PayPal,Completed,SampleGen
PAY-324833f4-28b9-4f88-a86b-3ba7b4362cd7,INV-324833f4-28b9-4f88-a86b-3ba7b4362cd7,CID-039,2021-03-05,3262.47,MC,Completed,SampleGen
PAY-0e2765ad-5a16-4e2b-9efc-ce9f0c874b8e,INV-0e2765ad-5a16-4e2b-9efc-ce9f0c874b8e,CID-040,2021-03-04,4110.7,PayPal,Completed,SampleGen
PAY-ecaaca71-5c09-4ea1-829e-32dd462f893d,INV-ecaaca71-5c09-4ea1-829e-32dd462f893d,CID-040,2024-12-31,869.98,VISA,Completed,SampleGen
PAY-978da81a-ee56-423d-9216-2864360c3682,INV-978da81a-ee56-423d-9216-2864360c3682,CID-040,2026-01-27,1663.82,MC,Completed,SampleGen
PAY-7374dda1-8570-4c10-b97b-718e1f0dbb20,INV-7374dda1-8570-4c10-b97b-718e1f0dbb20,CID-041,2023-05-24,2338.09,VISA,Completed,SampleGen
PAY-8c5e0d4f-8e46-4c5d-836c-4211d7c83060,INV-8c5e0d4f-8e46-4c5d-836c-4211d7c83060,CID-041,2022-02-13,1663.83,VISA,Completed,SampleGen
PAY-4d3004c7-b178-4c2a-9a2b-4ac5f31a53b5,INV-4d3004c7-b178-4c2a-9a2b-4ac5f31a53b5,CID-041,2022-01-10,2860.07,AmEx,Completed,SampleGen
PAY-4f5e3d6a-5a8f-42db-82a2-36d079879121,INV-4f5e3d6a-5a8f-42db-82a2-36d079879121,CID-041,2025-05-11,3392.95,VISA,Completed,SampleGen
PAY-7eb997ff-c5cb-4867-a6d6-146a3b99b61b,INV-7eb997ff-c5cb-4867-a6d6-146a3b99b61b,CID-042,2023-05-20,1587.71,AmEx,Completed,SampleGen
PAY-68154473-ed43-473b-9c26-1db83afce547,INV-68154473-ed43-473b-9c26-1db83afce547,CID-042,2025-05-28,1696.44,VISA,Completed,SampleGen
PAY-fd33cc07-49d4-4c6d-8cb9-e9b6e37fc6d3,INV-fd33cc07-49d4-4c6d-8cb9-e9b6e37fc6d3,CID-042,2024-04-17,989.58,VISA,Completed,SampleGen
PAY-28ecf9e9-ae5f-4a89-b17d-55baceee6e15,INV-28ecf9e9-ae5f-4a89-b17d-55baceee6e15,CID-043,2026-10-15,652.48,MC,Completed,SampleGen
PAY-82e1622c-adcd-49bd-bcfa-c94d3e153208,INV-82e1622c-adcd-49bd-bcfa-c94d3e153208,CID-044,2025-03-23,445.84,AmEx,Completed,SampleGen
PAY-3b48faad-0f07-44e0-9320-c409e844b30e,INV-3b48faad-0f07-44e0-9320-c409e844b30e,CID-045,2025-10-29,706.86,VISA,Completed,SampleGen
PAY-ef7cd114-4953-47df-808f-547833f60912,INV-ef7cd114-4953-47df-808f-547833f60912,CID-046,2025-04-18,3534.34,Discover,Completed,SampleGen
PAY-79bca518-d536-429a-8b83-eda2cbfe767e,INV-79bca518-d536-429a-8b83-eda2cbfe767e,CID-046,2025-01-25,924.34,PayPal,Completed,SampleGen
PAY-6c47d544-b2e9-41c6-be3a-bee2a6c70e03,INV-6c47d544-b2e9-41c6-be3a-bee2a6c70e03,CID-046,2024-06-13,1565.93,MC,Completed,SampleGen
PAY-4a49dace-f0e5-4c42-aa17-910d9bb2a2cd,INV-4a49dace-f0e5-4c42-aa17-910d9bb2a2cd,CID-047,2024-12-12,1060.27,VISA,Completed,SampleGen
PAY-3d150285-fbab-40f7-9ffd-4d189e0f2636,INV-3d150285-fbab-40f7-9ffd-4d189e0f2636,CID-047,2026-07-26,65.24,VISA,Completed,SampleGen
PAY-191ffd72-f287-4347-8536-8efef9587b87,INV-191ffd72-f287-4347-8536-8efef9587b87,CID-047,2021-09-16,2403.3,AmEx,Completed,SampleGen
PAY-bee90f6e-4277-4205-b385-03dca9ecaf9c,INV-bee90f6e-4277-4205-b385-03dca9ecaf9c,CID-047,2025-05-23,978.73,AmEx,Completed,SampleGen
PAY-c92f607e-d231-4863-af50-33eaf7eca865,INV-c92f607e-d231-4863-af50-33eaf7eca865,CID-048,2026-04-20,163.11,PayPal,Completed,SampleGen
PAY-b84cd853-3ab4-4aef-a969-12a6cb8b9368,INV-b84cd853-3ab4-4aef-a969-12a6cb8b9368,CID-048,2021-06-08,706.86,Discover,Completed,SampleGen
PAY-65841d1f-bda2-4256-af91-b55ca6134959,INV-65841d1f-bda2-4256-af91-b55ca6134959,CID-048,2021-07-05,2664.34,AmEx,Completed,SampleGen
PAY-7fa56294-152f-4458-84f3-58ca69cc2291,INV-7fa56294-152f-4458-84f3-58ca69cc2291,CID-048,2024-05-22,173.98,VISA,Completed,SampleGen
PAY-fcbc6933-2bcb-4514-8b6a-1c39b5be9502,INV-fcbc6933-2bcb-4514-8b6a-1c39b5be9502,CID-049,2026-04-11,1011.33,VISA,Completed,SampleGen
PAY-2c39a2d3-d9e3-4f9f-bcef-df3deda57d80,INV-2c39a2d3-d9e3-4f9f-bcef-df3deda57d80,CID-050,2022-11-09,3088.45,PayPal,Completed,SampleGen
PAY-1de224b4-b4d9-4369-b0da-87c43219a376,INV-1de224b4-b4d9-4369-b0da-87c43219a376,CID-051,2023-01-20,2446.82,VISA,Completed,SampleGen
PAY-b42a3b89-106a-4ab7-946d-80f8839e87ea,INV-b42a3b89-106a-4ab7-946d-80f8839e87ea,CID-052,2025-04-24,2066.18,Discover,Completed,SampleGen
PAY-cfc875dc-aa0b-4e69-9f1c-4887de1c68c5,INV-cfc875dc-aa0b-4e69-9f1c-4887de1c68c5,CID-052,2022-09-28,1065.73,PayPal,Completed,SampleGen
PAY-049fb834-2e35-4cd5-b8c7-b163c79aa268,INV-049fb834-2e35-4cd5-b8c7-b163c79aa268,CID-053,2023-06-28,978.73,VISA,Completed,SampleGen
