OrderID,ProductLineName,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
0c4f764a-16cf-467e-afb1-ecdbe239773d,Kitchen,D200033,CID-002,CA-0004,2025-01-12,Pending,3267.74,196.08,3463.82,MC,USD,SampleGen
385c83c6-8f9d-40cb-a98d-f37817bc0fc7,Kitchen,D200034,CID-002,CA-0004,2025-02-14,Completed,1359.8,81.6,1441.4,MC,USD,SampleGen
938850e6-5c0a-4be9-ab68-5db2d015877c,Kitchen,D200035,CID-002,CA-0004,2025-03-02,Completed,4063.8,243.84,4307.64,VISA,USD,SampleGen
79da3256-2a5e-48c8-9589-f4a20e067be0,Kitchen,D200036,CID-002,CA-0004,2025-05-24,Completed,355.9,21.36,377.26,MC,USD,SampleGen
b4ab43ce-f8c1-4a1a-b467-65c157c76ed5,Kitchen,D200037,CID-002,CA-0004,2025-06-06,Completed,471.88,28.32,500.2,VISA,USD,SampleGen
2c3f05ba-b55b-4575-ae15-0504f0108fb8,Kitchen,D200038,CID-002,CA-0004,2026-03-27,Cancelled,3947.86,236.88,4184.74,VISA,USD,SampleGen
644ff9ec-eeb4-48f7-8b7d-10cdfa3f6f8e,Kitchen,D200039,CID-002,CA-0004,2026-04-12,Completed,2903.8,174.24,3078.04,MC,USD,SampleGen
031c6add-29ce-4044-9c28-f4f9d7c20d9f,Kitchen,D200040,CID-003,CA-0006,2025-01-05,Completed,4259.9,255.6,4515.5,MC,USD,SampleGen
c06d973a-e9a6-4afd-9c55-fe29daf99ea8,Kitchen,D200041,CID-003,CA-0006,2025-03-08,Completed,2651.76,159.12,2810.88,MC,USD,SampleGen
ea7cd002-bc21-46d2-840a-1edd8cea2368,Kitchen,D200042,CID-003,CA-0006,2025-04-27,Completed,667.8,40.08,707.88,MC,USD,SampleGen
13b6472c-e50a-4dbe-be29-9606d4d0e933,Kitchen,D200043,CID-003,CA-0006,2025-05-14,Cancelled,415.9,24.96,440.86,PayPal,USD,SampleGen
c2f51a4d-1a58-4864-8d67-d80973658e70,Kitchen,D200044,CID-003,CA-0006,2025-06-14,Completed,1805.76,108.36,1914.12,VISA,USD,SampleGen
16c5e65e-0475-464b-8371-b39a2e8c0476,Kitchen,D200045,CID-003,CA-0006,2025-07-27,Completed,425.88,25.56,451.44,AmEx,USD,SampleGen
99376f57-d54e-4b07-b4ef-becd098dab98,Kitchen,D200046,CID-003,CA-0006,2025-09-03,Completed,763.82,45.84,809.66,MC,USD,SampleGen
e6040937-ad0b-4a66-b2f7-10abdf4e75e0,Kitchen,D200047,CID-003,CA-0006,2025-10-18,Completed,2423.8,145.44,2569.24,AmEx,USD,SampleGen
216d5b62-d2bd-4feb-b1f4-2f52e392a40a,Kitchen,D200048,CID-003,CA-0006,2025-10-16,Completed,1935.88,116.16,2052.04,PayPal,USD,SampleGen
310e83c8-e7fb-4434-902e-553f02846864,Kitchen,D200049,CID-003,CA-0006,2025-11-23,Completed,2199.78,132.0,2331.78,Discover,USD,SampleGen
662fd6eb-2e84-4f48-a90f-175aaa8791f9,Kitchen,D200050,CID-003,CA-0006,2025-12-31,Completed,967.76,58.08,1025.84,AmEx,USD,SampleGen
1fe61187-38d5-45a4-804f-55a269385c6a,Kitchen,D200051,CID-003,CA-0006,2026-01-02,Completed,2335.74,140.16,2475.9,VISA,USD,SampleGen
5b681b41-2662-4d50-b9d2-9097494c6554,Kitchen,D200052,CID-003,CA-0006,2026-01-09,Completed,367.84,22.08,389.92,VISA,USD,SampleGen
74b98c9b-8c6c-4d1d-b2a4-b3c57ca5795b,Kitchen,D200053,CID-003,CA-0006,2026-02-08,Completed,1415.88,84.96,1500.84,MC,USD,SampleGen
8003ae5b-aa68-4385-ade1-38e77054c9ea,Kitchen,D200054,CID-003,CA-0006,2026-03-25,Completed,6683.76,401.04,7084.8,MC,USD,SampleGen
d3ccf087-ff95-4eb9-b68b-8835e94a17c8,Kitchen,D200055,CID-003,CA-0006,2026-03-19,Completed,1679.88,100.8,1780.68,MC,USD,SampleGen
78357075-d139-45e1-adc2-8575443feb54,Kitchen,D200056,CID-003,CA-0006,2026-04-22,Shipped,753.86,45.24,799.1,MC,USD,SampleGen
af2d8437-94f2-4358-856c-a5b82157b5b2,Kitchen,D200057,CID-003,CA-0006,2026-04-16,Completed,941.76,56.52,998.28,VISA,USD,SampleGen
361dcbc4-2176-4df0-b2fc-38a0228d8ce2,Kitchen,D200058,CID-004,CA-0008,2025-06-26,Completed,2027.88,121.68,2149.56,AmEx,USD,SampleGen
1a2456f7-adc1-4893-9f95-d420acba6d87,Kitchen,D200059,CID-004,CA-0008,2025-08-12,Completed,517.86,31.08,548.94,Discover,USD,SampleGen
8761fc83-2b00-4ddf-9101-6233f4778b90,Kitchen,D200060,CID-004,CA-0008,2025-11-30,Completed,5471.84,328.32,5800.16,VISA,USD,SampleGen
72694a78-eac0-4d80-a350-828037d10093,Kitchen,D200061,CID-004,CA-0008,2025-12-05,Completed,3279.8,196.8,3476.6,MC,USD,SampleGen
405a1977-5c34-4c7f-ab6b-59ef0eeddecf,Kitchen,D200062,CID-004,CA-0008,2026-02-17,Completed,907.86,54.48,962.34,PayPal,USD,SampleGen
783e158a-809d-4e20-adb8-21380dc137fa,Kitchen,D200063,CID-004,CA-0008,2026-03-31,Completed,3183.76,191.04,3374.8,Discover,USD,SampleGen
319b9d20-749a-4d00-ac65-6fa772d6c977,Kitchen,D200064,CID-004,CA-0008,2026-04-29,Completed,2371.76,142.32,2514.08,Discover,USD,SampleGen
38edccd4-81df-4cf7-be5e-250a767db468,Kitchen,D200065,CID-005,CA-0010,2025-01-29,Completed,1075.82,64.56,1140.38,MC,USD,SampleGen
27ad2f63-7054-4510-b076-d88f61d0eacf,Kitchen,D200066,CID-005,CA-0010,2025-02-08,Shipped,451.84,27.12,478.96,Discover,USD,SampleGen
c91c35c0-de71-468e-ba42-678e0c585d12,Kitchen,D200067,CID-005,CA-0010,2025-03-28,Completed,2739.86,164.4,2904.26,VISA,USD,SampleGen
99f6b8af-84df-4fce-b5d3-63ec24e1d5ac,Kitchen,D200068,CID-005,CA-0010,2025-04-08,Completed,2311.78,138.72,2450.5,VISA,USD,SampleGen
592f1202-42bb-4c1e-98f6-cf9d6d2a6561,Kitchen,D200069,CID-005,CA-0010,2025-05-11,Completed,1785.72,107.16,1892.88,VISA,USD,SampleGen
0414c35d-e48c-404e-9148-e5fdab931919,Kitchen,D200070,CID-005,CA-0010,2025-06-23,Completed,1559.9,93.6,1653.5,AmEx,USD,SampleGen
40311519-381f-484d-b1b3-63fd27ddc52f,Kitchen,D200071,CID-005,CA-0010,2025-06-13,Completed,3083.78,185.04,3268.82,VISA,USD,SampleGen
d4d2058f-49f3-4585-878b-ab4d4c631b81,Kitchen,D200072,CID-005,CA-0010,2025-07-07,Completed,831.86,49.92,881.78,AmEx,USD,SampleGen
cabcfe92-881a-46d9-9df6-875aa072589b,Kitchen,D200073,CID-005,CA-0010,2025-08-05,Completed,1975.92,118.56,2094.48,VISA,USD,SampleGen
e82bb545-518a-4abd-a9ac-14214a73983f,Kitchen,D200074,CID-005,CA-0010,2025-09-12,Completed,1351.86,81.12,1432.98,VISA,USD,SampleGen
b0006b80-d26d-4a92-a994-b1ec8648336f,Kitchen,D200075,CID-005,CA-0010,2025-09-06,Completed,2015.86,120.96,2136.82,MC,USD,SampleGen
b14da637-efdf-4ac5-9be7-1048afcb0fed,Kitchen,D200076,CID-005,CA-0010,2025-10-01,Completed,333.9,20.04,353.94,PayPal,USD,SampleGen
71e94971-887d-485b-a67f-9b83cd79b9cd,Kitchen,D200077,CID-005,CA-0010,2025-10-17,Shipped,3639.84,218.4,3858.24,Discover,USD,SampleGen
76e0c4be-eeb0-4029-b605-5d487341ba3a,Kitchen,D200078,CID-005,CA-0010,2025-11-10,Completed,769.8,46.2,816.0,VISA,USD,SampleGen
4049faa8-b3fb-4d70-9720-e5566e8163b9,Kitchen,D200079,CID-005,CA-0010,2025-11-15,Pending,3091.82,185.52,3277.34,MC,USD,SampleGen
e36f9fd5-4ffe-47a8-a4b4-118c64ac2174,Kitchen,D200080,CID-005,CA-0010,2025-12-02,Completed,367.92,22.08,390.0,MC,USD,SampleGen
15b57fed-6b21-4a44-bd4d-6244eb3d9ebd,Kitchen,D200081,CID-005,CA-0010,2025-12-19,Completed,4143.68,248.64,4392.32,AmEx,USD,SampleGen
1d1be22c-9385-4830-9091-bbe0eef646c3,Kitchen,D200082,CID-005,CA-0010,2026-01-11,Completed,5235.74,314.16,5549.9,Discover,USD,SampleGen
e6c58223-05f5-4381-83ae-1bc172ff55fe,Kitchen,D200083,CID-005,CA-0010,2026-01-09,Cancelled,5091.78,305.52,5397.3,MC,USD,SampleGen
0b2071c0-aedf-4ee0-91f8-9954ce3b0985,Kitchen,D200084,CID-005,CA-0010,2026-02-01,Completed,2359.88,141.6,2501.48,MC,USD,SampleGen
6f4691e9-2d46-4144-9fd9-8ca8194bc0ba,Kitchen,D200085,CID-005,CA-0010,2026-02-16,Completed,5831.8,349.92,6181.72,VISA,USD,SampleGen
4abc5353-4bc8-409a-9ccd-e800612ea372,Kitchen,D200086,CID-005,CA-0010,2026-03-23,Completed,1035.76,62.16,1097.92,MC,USD,SampleGen
95979bbc-afd9-4a67-9af2-5bc8847d8c28,Kitchen,D200087,CID-005,CA-0010,2026-03-19,Completed,2719.86,163.2,2883.06,Discover,USD,SampleGen
9a906300-1dfa-4e06-bbe8-2d97b2160d29,Kitchen,D200088,CID-005,CA-0010,2026-04-01,Completed,591.88,35.52,627.4,VISA,USD,SampleGen
0a354d1a-71a3-44b6-9ce5-82535f6720dc,Kitchen,D200089,CID-005,CA-0010,2026-04-04,Completed,3163.74,189.84,3353.58,VISA,USD,SampleGen
6976ed6a-4885-416f-b880-5ac158204190,Kitchen,D200090,CID-006,CA-0012,2025-01-09,Completed,1797.76,107.88,1905.64,VISA,USD,SampleGen
027ce4c8-b7ec-4d19-b68f-47e880b2dbaf,Kitchen,D200091,CID-006,CA-0012,2025-02-21,Pending,1605.78,96.36,1702.14,AmEx,USD,SampleGen
d9ca45d8-26be-45a6-a8f8-8c519cf41d03,Kitchen,D200092,CID-006,CA-0012,2025-03-03,Pending,3407.84,204.48,3612.32,AmEx,USD,SampleGen
213de3c4-d8e9-4929-8435-6f9594861733,Kitchen,D200093,CID-006,CA-0012,2025-04-29,Pending,3147.8,188.88,3336.68,VISA,USD,SampleGen
f65e2aa9-461e-4eb2-91af-652150bdb980,Kitchen,D200094,CID-006,CA-0012,2025-05-10,Completed,1703.88,102.24,1806.12,MC,USD,SampleGen
49d33c82-a8f0-4f41-89c6-28ca50ab6190,Kitchen,D200095,CID-006,CA-0012,2025-06-05,Completed,297.9,17.88,315.78,VISA,USD,SampleGen
019690fc-e36c-4098-a998-5593dadb6403,Kitchen,D200096,CID-006,CA-0012,2025-07-01,Completed,1705.8,102.36,1808.16,VISA,USD,SampleGen
3225592c-0c59-41dd-b7ae-fcda292d9671,Kitchen,D200097,CID-006,CA-0012,2025-08-12,Cancelled,1815.76,108.96,1924.72,VISA,USD,SampleGen
072ce171-d3b5-48c9-891a-4c5ce082ae23,Kitchen,D200098,CID-006,CA-0012,2025-08-28,Completed,4783.7,287.04,5070.74,VISA,USD,SampleGen
d99da507-2320-4aa0-97b9-bc326aaac011,Kitchen,D200099,CID-006,CA-0012,2025-09-28,Shipped,4395.78,263.76,4659.54,MC,USD,SampleGen
b75d2c06-d146-41a2-8d8f-949633ed2af3,Kitchen,D200100,CID-006,CA-0012,2025-09-10,Cancelled,1915.84,114.96,2030.8,AmEx,USD,SampleGen
ae04decd-d240-4b6f-a988-702089c54191,Kitchen,D200101,CID-006,CA-0012,2025-10-02,Completed,333.9,20.04,353.94,VISA,USD,SampleGen
53773703-b368-48b3-ab6f-82e84efd4325,Kitchen,D200102,CID-006,CA-0012,2025-10-22,Shipped,3881.8,232.92,4114.72,MC,USD,SampleGen
b58b4972-61c0-47c2-94c5-463548ab4c22,Kitchen,D200103,CID-006,CA-0012,2025-11-02,Completed,511.86,30.72,542.58,Discover,USD,SampleGen
9bc5948d-31f3-4801-b4d3-9539d78a8ff3,Kitchen,D200104,CID-006,CA-0012,2025-11-09,Completed,1959.88,117.6,2077.48,VISA,USD,SampleGen
42124d65-9f98-4b4a-b69a-1d0a385be91b,Kitchen,D200105,CID-006,CA-0012,2025-12-28,Completed,3367.84,202.08,3569.92,MC,USD,SampleGen
a1bd354d-f18d-4c76-8b81-f989f4680145,Kitchen,D200106,CID-006,CA-0012,2025-12-31,Completed,1679.88,100.8,1780.68,VISA,USD,SampleGen
1a047f62-0bdb-4d78-9d7f-1a330489081f,Kitchen,D200107,CID-006,CA-0012,2026-01-25,Completed,2357.76,141.48,2499.24,Discover,USD,SampleGen
a07d5441-2ef8-48e9-a6dc-dbd6f5c1e342,Kitchen,D200108,CID-006,CA-0012,2026-01-24,Shipped,1565.78,93.96,1659.74,Discover,USD,SampleGen
d7a79466-8019-4942-88f4-1230945a1b4b,Kitchen,D200109,CID-006,CA-0012,2026-02-28,Cancelled,3099.86,186.0,3285.86,AmEx,USD,SampleGen
7b384a2e-0304-4329-b472-8c155102ef80,Kitchen,D200110,CID-006,CA-0012,2026-02-14,Pending,2781.78,166.92,2948.7,Discover,USD,SampleGen
ea95d093-0e0d-4b01-b65b-dd0261be5a44,Kitchen,D200111,CID-006,CA-0012,2026-02-05,Completed,1033.78,62.04,1095.82,VISA,USD,SampleGen
b8c1146c-1809-479a-a8ee-342bf3c97799,Kitchen,D200112,CID-006,CA-0012,2026-03-30,Completed,631.84,37.92,669.76,VISA,USD,SampleGen
65d8dfbb-755b-40b2-9a9e-2e44bfa669e5,Kitchen,D200113,CID-006,CA-0012,2026-03-22,Completed,1555.84,93.36,1649.2,VISA,USD,SampleGen
270fe846-1ab6-4d96-8bd0-47fbca07782a,Kitchen,D200114,CID-006,CA-0012,2026-04-02,Shipped,1219.84,73.2,1293.04,AmEx,USD,SampleGen
caa7b8be-6ee7-4783-bee7-d8b2aace3d5e,Kitchen,D200115,CID-006,CA-0012,2026-04-09,Completed,1567.86,94.08,1661.94,Discover,USD,SampleGen
2fd477de-cd22-4f5d-a612-f357a92e167a,Kitchen,D200116,CID-007,CA-1477,2025-07-28,Completed,719.82,43.2,763.02,MC,USD,SampleGen
da2bb069-b352-4767-b21d-6905b6a6a452,Kitchen,D200117,CID-007,CA-1477,2025-08-15,Completed,433.82,26.04,459.86,AmEx,USD,SampleGen
7c01337c-a59d-4521-b090-a2054ab52bcf,Kitchen,D200118,CID-007,CA-1477,2025-09-05,Shipped,437.9,26.28,464.18,MC,USD,SampleGen
27c4d0a1-fb68-4ae6-bf10-afe7df4d404f,Kitchen,D200119,CID-007,CA-1477,2025-10-24,Completed,1491.78,89.52,1581.3,PayPal,USD,SampleGen
e4e0a6c0-30cf-4e81-a355-e36553a2d024,Kitchen,D200120,CID-008,CA-0015,2025-04-03,Completed,2495.78,149.76,2645.54,AmEx,USD,SampleGen
daf55bc6-6ad8-4e37-a163-b66123419b63,Kitchen,D200121,CID-008,CA-0015,2025-05-08,Completed,1035.9,62.16,1098.06,VISA,USD,SampleGen
48343414-0a0d-4065-b14b-7a1f1c39f248,Kitchen,D200122,CID-008,CA-0015,2025-06-10,Pending,547.9,32.88,580.78,MC,USD,SampleGen
3ebbac79-e08f-44f5-a4be-c03bfbb42b69,Kitchen,D200123,CID-008,CA-0015,2025-08-25,Pending,1991.8,119.52,2111.32,PayPal,USD,SampleGen
fd311bb6-3cb8-4e4e-b416-c5702517c0a6,Kitchen,D200124,CID-008,CA-0015,2025-09-14,Completed,925.82,55.56,981.38,VISA,USD,SampleGen
2e081e93-fb2c-4f2e-b2fd-0914071b0fe8,Kitchen,D200125,CID-008,CA-0015,2025-10-22,Completed,4543.72,272.64,4816.36,VISA,USD,SampleGen
4a7781df-4a1d-4fd7-b14f-e75e85155748,Kitchen,D200126,CID-008,CA-0015,2025-11-03,Completed,3557.86,213.48,3771.34,Discover,USD,SampleGen
b3692a77-e42b-4a76-9805-7b2312a6e508,Kitchen,D200127,CID-008,CA-0015,2025-12-23,Completed,1195.78,71.76,1267.54,VISA,USD,SampleGen
d48c659d-7ba9-4ff4-9f7e-5ede67d394ce,Kitchen,D200128,CID-008,CA-0015,2026-01-27,Completed,581.88,34.92,616.8,PayPal,USD,SampleGen
f6f6fe77-0126-4979-9c70-9d5792d6cb01,Kitchen,D200129,CID-008,CA-0015,2026-01-08,Completed,6787.7,407.28,7194.98,PayPal,USD,SampleGen
dfd6791d-42f4-4a2f-9267-55b501b8e84b,Kitchen,D200130,CID-008,CA-0015,2026-02-15,Pending,1987.74,119.28,2107.02,VISA,USD,SampleGen
b18040a1-d250-4335-bede-145a3a205540,Kitchen,D200131,CID-008,CA-0015,2026-02-18,Completed,727.88,43.68,771.56,AmEx,USD,SampleGen
aa577393-175d-4cec-86ba-a5998ff7caf4,Kitchen,D200132,CID-008,CA-0015,2026-03-11,Shipped,1935.88,116.16,2052.04,PayPal,USD,SampleGen
3a8bbaad-33cc-44a5-b636-f0b07a1b250b,Kitchen,D200133,CID-008,CA-0015,2026-04-02,Completed,6343.72,380.64,6724.36,VISA,USD,SampleGen
fcd9c897-5d43-4b42-b67e-fd5f4b44d879,Kitchen,D200134,CID-008,CA-0015,2026-04-16,Completed,1691.78,101.52,1793.3,MC,USD,SampleGen
ec4b33ce-22c2-44ab-a6f4-8190ffb3ba46,Kitchen,D200135,CID-009,CA-0017,2025-02-08,Completed,687.84,41.28,729.12,MC,USD,SampleGen
e223bd5f-e297-4050-ac0d-5e12baf15cee,Kitchen,D200136,CID-009,CA-0017,2025-06-12,Completed,5285.82,317.16,5602.98,AmEx,USD,SampleGen
46cbbd4e-5a82-43dd-b9d9-9427e9378d95,Kitchen,D200137,CID-009,CA-0017,2025-07-22,Completed,767.9,46.08,813.98,VISA,USD,SampleGen
f0a43c27-66ae-4164-ba3c-cbd1c2421be7,Kitchen,D200138,CID-009,CA-0017,2025-08-10,Pending,897.76,53.88,951.64,VISA,USD,SampleGen
1cf3b9f1-219f-42b6-b2fc-f5ba1ce335f7,Kitchen,D200139,CID-009,CA-0017,2025-09-13,Completed,4579.7,274.8,4854.5,Discover,USD,SampleGen
7e042270-1db6-4e1a-afc6-a05a01ab439a,Kitchen,D200140,CID-009,CA-0017,2025-10-12,Shipped,951.84,57.12,1008.96,Discover,USD,SampleGen
8c474dad-68fe-474d-9b3a-492d0c06d448,Kitchen,D200141,CID-009,CA-0017,2026-03-17,Completed,2267.74,136.08,2403.82,Discover,USD,SampleGen
94008a3e-0c7d-41e6-a1bb-4bb916775d82,Kitchen,D200142,CID-010,CA-0019,2025-01-09,Completed,1755.82,105.36,1861.18,VISA,USD,SampleGen
14b4a0bb-c823-42b0-822b-36e50c9d0e82,Kitchen,D200143,CID-010,CA-0019,2025-01-18,Cancelled,899.92,54.0,953.92,MC,USD,SampleGen
d5d2a088-9192-4a88-8124-5cc42d650df4,Kitchen,D200144,CID-010,CA-0019,2025-02-13,Pending,885.78,53.16,938.94,AmEx,USD,SampleGen
5fba6d51-fbbd-42d3-a1d9-777d8e4975e1,Kitchen,D200145,CID-010,CA-0019,2025-02-09,Completed,395.88,23.76,419.64,PayPal,USD,SampleGen
45c72940-3f79-415c-8734-8468e82d1c28,Kitchen,D200146,CID-010,CA-0019,2025-03-25,Completed,3911.8,234.72,4146.52,VISA,USD,SampleGen
5b998534-affd-49dc-aca8-2f1b8f5c5d07,Kitchen,D200147,CID-010,CA-0019,2025-03-27,Pending,2471.76,148.32,2620.08,Discover,USD,SampleGen
51cd4641-00b9-4cf6-a78a-eae3f19f6713,Kitchen,D200148,CID-010,CA-0019,2025-03-01,Completed,595.86,35.76,631.62,MC,USD,SampleGen
473dd91e-6f5f-452b-b804-558d5656a726,Kitchen,D200149,CID-010,CA-0019,2025-04-06,Completed,1935.88,116.16,2052.04,AmEx,USD,SampleGen
073892e2-3a8d-489e-bce8-a5b4c796a584,Kitchen,D200150,CID-010,CA-0019,2025-04-25,Completed,663.84,39.84,703.68,VISA,USD,SampleGen
4ad697e5-97ce-4944-807c-fcf41217505d,Kitchen,D200151,CID-010,CA-0019,2025-04-07,Completed,2313.78,138.84,2452.62,VISA,USD,SampleGen
7f69bab1-693d-4e16-8c10-3824cf22184c,Kitchen,D200152,CID-010,CA-0019,2025-05-14,Completed,413.86,24.84,438.7,VISA,USD,SampleGen
d2257f54-a8e8-4d11-9183-9a2338a16b44,Kitchen,D200153,CID-010,CA-0019,2025-05-04,Completed,395.88,23.76,419.64,PayPal,USD,SampleGen
a0d8e2a9-88db-4131-89e1-3f6ed3ffdf00,Kitchen,D200154,CID-010,CA-0019,2025-05-13,Cancelled,1563.76,93.84,1657.6,Discover,USD,SampleGen
4160f10b-2d2a-4563-aa6c-10fd46a72034,Kitchen,D200155,CID-010,CA-0019,2025-06-15,Completed,767.9,46.08,813.98,AmEx,USD,SampleGen
cace85d2-2163-4b8f-a259-797cdca24046,Kitchen,D200156,CID-010,CA-0019,2025-06-20,Completed,2331.76,139.92,2471.68,VISA,USD,SampleGen
c4da9aa0-7da2-43d1-b919-cdbecfa294ca,Kitchen,D200157,CID-010,CA-0019,2025-06-11,Completed,1643.82,98.64,1742.46,PayPal,USD,SampleGen
3c499070-5031-4108-a627-e81b7988db26,Kitchen,D200158,CID-010,CA-0019,2025-07-08,Completed,1843.8,110.64,1954.44,VISA,USD,SampleGen
a1d3f42a-da59-4f19-8ad9-9eb1861833da,Kitchen,D200159,CID-010,CA-0019,2025-07-11,Cancelled,881.74,52.92,934.66,VISA,USD,SampleGen
19ab661b-41f7-46f7-b7dc-623935d95cad,Kitchen,D200160,CID-010,CA-0019,2025-07-15,Completed,559.86,33.6,593.46,PayPal,USD,SampleGen
