InvoiceId,InvoiceNumber,CustomerId,OrderId,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-8df94a63-ad58-4fc7-a4dc-abeb94be4394,IS300114,CID-038,8df94a63-ad58-4fc7-a4dc-abeb94be4394,2024-10-17,2024-11-16,249.98,21.87,271.85,Paid,SampleGen
INV-7480f11f-d2ea-4bc0-9110-efa9ed3918c5,IS300115,CID-039,7480f11f-d2ea-4bc0-9110-efa9ed3918c5,2022-05-08,2022-06-07,664.98,58.18,723.16,Paid,SampleGen
INV-45be2331-4b47-4692-bd03-7bf713993140,IS300116,CID-039,45be2331-4b47-4692-bd03-7bf713993140,2021-03-03,2021-04-02,2229.93,195.12,2425.05,Paid,SampleGen
INV-d81be71f-ee53-4ecc-9d5b-ee938b9f2ac9,IS300117,CID-039,d81be71f-ee53-4ecc-9d5b-ee938b9f2ac9,2021-08-11,2021-09-10,3409.94,298.37,3708.31,Paid,SampleGen
INV-ffe65263-1230-4843-bad0-5fe41de3625e,IS300118,CID-039,ffe65263-1230-4843-bad0-5fe41de3625e,2024-10-10,2024-11-09,799.98,70.0,869.98,Paid,SampleGen
INV-1a0a53d2-31e0-484e-a3aa-490c26438b85,IS300119,CID-039,1a0a53d2-31e0-484e-a3aa-490c26438b85,2024-01-21,2024-02-20,499.98,43.75,543.73,Paid,SampleGen
INV-d853e112-68d9-47b2-b351-b1ba59b8df27,IS300120,CID-039,d853e112-68d9-47b2-b351-b1ba59b8df27,2021-04-06,2021-05-06,2719.92,238.0,2957.92,Paid,SampleGen
INV-8b75e355-70ca-4363-bf22-c412d4c38e91,IS300121,CID-040,8b75e355-70ca-4363-bf22-c412d4c38e91,2025-11-01,2025-12-01,579.99,50.75,630.74,Paid,SampleGen
INV-1de7074c-78dd-4850-aa26-cf154fbda43f,IS300122,CID-040,1de7074c-78dd-4850-aa26-cf154fbda43f,2022-01-18,2022-02-17,1549.94,135.62,1685.56,Paid,SampleGen
INV-b7cfa344-c7c8-4f3e-b88b-aa60cc34e289,IS300123,CID-040,b7cfa344-c7c8-4f3e-b88b-aa60cc34e289,2022-05-01,2022-05-31,199.99,17.5,217.49,Paid,SampleGen
INV-9fa44356-218f-4093-be9d-8de5ce7d52d2,IS300124,CID-040,9fa44356-218f-4093-be9d-8de5ce7d52d2,2024-04-14,2024-05-14,1179.97,103.25,1283.22,Paid,SampleGen
INV-cae4d060-d2c8-4731-9f1b-8717ba4e4642,IS300125,CID-041,cae4d060-d2c8-4731-9f1b-8717ba4e4642,2022-09-22,2022-10-22,3399.95,297.5,3697.45,Paid,SampleGen
INV-c20c15d9-21af-4964-a2eb-40c789d79914,IS300126,CID-041,c20c15d9-21af-4964-a2eb-40c789d79914,2022-08-18,2022-09-17,619.96,54.25,674.21,Paid,SampleGen
INV-84983c4d-695f-4428-acca-6830224353b7,IS300127,CID-041,84983c4d-695f-4428-acca-6830224353b7,2022-12-21,2023-01-20,3459.94,302.75,3762.69,Paid,SampleGen
INV-ddd14464-c9ef-46b2-beee-c1599aa0cbab,IS300128,CID-042,ddd14464-c9ef-46b2-beee-c1599aa0cbab,2022-02-12,2022-03-14,499.98,43.75,543.73,Paid,SampleGen
INV-03f92c54-59e4-43cb-9a42-23fc4ea39dd8,IS300129,CID-042,03f92c54-59e4-43cb-9a42-23fc4ea39dd8,2022-01-26,2022-02-25,709.97,62.12,772.09,Paid,SampleGen
INV-48c0a8b7-45e4-4fcc-8d93-78a42e6db28d,IS300130,CID-042,48c0a8b7-45e4-4fcc-8d93-78a42e6db28d,2023-02-02,2023-03-04,1549.96,135.62,1685.58,Paid,SampleGen
INV-9c11b6b3-4a88-4c19-b3a4-08c48aa3605e,IS300131,CID-042,9c11b6b3-4a88-4c19-b3a4-08c48aa3605e,2023-05-04,2023-06-03,839.98,73.49,913.47,Paid,SampleGen
INV-fb57d436-2cec-4d40-8821-a03dad25c8a8,IS300132,CID-042,fb57d436-2cec-4d40-8821-a03dad25c8a8,2026-02-24,2026-03-26,979.97,85.74,1065.71,Paid,SampleGen
