PaymentId,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-9e31bbe0-f68b-4207-9db3-3a8c6e4dbe42,INV-9e31bbe0-f68b-4207-9db3-3a8c6e4dbe42,CID-010,2024-03-24,326.24,MC,Completed,SampleGen
PAY-28ec730c-2648-494a-bce9-7037ba0845c5,INV-28ec730c-2648-494a-bce9-7037ba0845c5,CID-010,2022-08-27,489.33,AmEx,Completed,SampleGen
PAY-c2a0c109-2d8b-47c8-a21a-ee3d71c1aba4,INV-c2a0c109-2d8b-47c8-a21a-ee3d71c1aba4,CID-010,2025-10-15,434.98,VISA,Completed,SampleGen
PAY-f9eb290a-e540-44da-a06b-29230f1e838d,INV-f9eb290a-e540-44da-a06b-29230f1e838d,CID-010,2025-07-03,1478.95,VISA,Completed,SampleGen
PAY-c432d486-229a-489b-aec7-27da8088315c,INV-c432d486-229a-489b-aec7-27da8088315c,CID-010,2022-01-19,1609.47,PayPal,Completed,SampleGen
PAY-d3a2085e-acda-4009-b37e-31a745c8a8d8,INV-d3a2085e-acda-4009-b37e-31a745c8a8d8,CID-010,2023-08-21,565.45,AmEx,Completed,SampleGen
PAY-fdd399e7-8e46-4a79-bc11-b812d6c161fe,INV-fdd399e7-8e46-4a79-bc11-b812d6c161fe,CID-010,2024-06-30,1326.72,VISA,Completed,SampleGen
PAY-dd479c1a-88bb-4b76-a809-11e5370ec900,INV-dd479c1a-88bb-4b76-a809-11e5370ec900,CID-011,2025-06-21,2066.2,MC,Completed,SampleGen
PAY-3f8afd3b-e372-4d4e-ad61-5694ad86ffc1,INV-3f8afd3b-e372-4d4e-ad61-5694ad86ffc1,CID-011,2025-11-15,2620.82,VISA,Completed,SampleGen
PAY-c70a3d6d-d791-4b4e-a0bd-293542b3932f,INV-c70a3d6d-d791-4b4e-a0bd-293542b3932f,CID-011,2023-10-03,1033.08,MC,Completed,SampleGen
PAY-394abd43-f99e-4737-b199-0ab709600051,INV-394abd43-f99e-4737-b199-0ab709600051,CID-012,2025-07-11,587.21,AmEx,Completed,SampleGen
PAY-64ab866e-eef1-4a2f-8a57-5055f36f7df9,INV-64ab866e-eef1-4a2f-8a57-5055f36f7df9,CID-012,2024-04-28,173.98,AmEx,Completed,SampleGen
PAY-ce1bc674-870f-4542-a5cb-3f594defa3c6,INV-ce1bc674-870f-4542-a5cb-3f594defa3c6,CID-013,2023-09-12,1413.71,MC,Completed,SampleGen
PAY-d66ff002-42ba-4c2e-b9be-ab3c3cfbb2e5,INV-d66ff002-42ba-4c2e-b9be-ab3c3cfbb2e5,CID-013,2025-05-21,739.47,Discover,Completed,SampleGen
PAY-2c3f6523-1a5a-44d9-985e-96c685828d41,INV-2c3f6523-1a5a-44d9-985e-96c685828d41,CID-013,2021-07-08,163.11,VISA,Completed,SampleGen
PAY-0977412a-fb9c-4c31-9f51-104fbaa97afd,INV-0977412a-fb9c-4c31-9f51-104fbaa97afd,CID-013,2025-07-03,3208.06,MC,Completed,SampleGen
PAY-3fc1d16c-97ed-4e56-9dac-d5b3ac15891f,INV-3fc1d16c-97ed-4e56-9dac-d5b3ac15891f,CID-014,2023-04-29,723.16,MC,Completed,SampleGen
PAY-3f8bf2ed-25d9-40e6-88d6-5c5a8bd3f28f,INV-3f8bf2ed-25d9-40e6-88d6-5c5a8bd3f28f,CID-014,2022-07-15,1544.2,MC,Completed,SampleGen
PAY-193082a4-9523-40c2-9f17-993e7af3d064,INV-193082a4-9523-40c2-9f17-993e7af3d064,CID-015,2024-05-06,2000.93,AmEx,Completed,SampleGen
PAY-0bec76c6-338c-46af-933d-8b44b2ade991,INV-0bec76c6-338c-46af-933d-8b44b2ade991,CID-015,2021-05-01,1957.48,PayPal,Completed,SampleGen
PAY-e2954660-fc3b-4916-bb1f-73107d9b8ceb,INV-e2954660-fc3b-4916-bb1f-73107d9b8ceb,CID-016,2022-09-12,2881.83,MC,Completed,SampleGen
PAY-8471e8e7-160e-421c-be48-1989b5840ed7,INV-8471e8e7-160e-421c-be48-1989b5840ed7,CID-016,2023-12-11,1413.74,PayPal,Completed,SampleGen
PAY-6c30510c-448c-4c7e-861f-c157a65ce176,INV-6c30510c-448c-4c7e-861f-c157a65ce176,CID-017,2026-03-23,2066.21,VISA,Completed,SampleGen
PAY-bec44252-9bd5-4873-9773-53c61684a593,INV-bec44252-9bd5-4873-9773-53c61684a593,CID-017,2024-10-06,1413.73,Discover,Completed,SampleGen
PAY-22a02f46-0a3d-4c71-bc6c-cd0969e369b7,INV-22a02f46-0a3d-4c71-bc6c-cd0969e369b7,CID-017,2026-03-27,913.47,AmEx,Completed,SampleGen
PAY-18df1402-623c-4f4e-9841-38c84d81775d,INV-18df1402-623c-4f4e-9841-38c84d81775d,CID-017,2022-04-19,1196.23,PayPal,Completed,SampleGen
PAY-ff21b035-289a-4bee-8581-544a33a84c57,INV-ff21b035-289a-4bee-8581-544a33a84c57,CID-017,2022-05-11,532.82,AmEx,Completed,SampleGen
PAY-28186308-8c1a-4d03-b643-507e11688da9,INV-28186308-8c1a-4d03-b643-507e11688da9,CID-017,2025-08-03,859.08,AmEx,Completed,SampleGen
PAY-3acd2b46-7791-4616-9214-ef2ee38f292a,INV-3acd2b46-7791-4616-9214-ef2ee38f292a,CID-017,2026-02-20,1794.32,MC,Completed,SampleGen
PAY-000e94a7-5273-47c5-b30c-cc961288dd10,INV-000e94a7-5273-47c5-b30c-cc961288dd10,CID-018,2024-11-14,2283.72,MC,Completed,SampleGen
PAY-f7378a18-bf7c-4ad9-b603-d63546b6c4f7,INV-f7378a18-bf7c-4ad9-b603-d63546b6c4f7,CID-018,2022-05-04,347.97,AmEx,Completed,SampleGen
PAY-9d52f4d5-5ec1-456b-9445-1558c320320a,INV-9d52f4d5-5ec1-456b-9445-1558c320320a,CID-019,2025-03-20,130.49,AmEx,Completed,SampleGen
PAY-1185e098-f982-4bb3-9ba1-3c7a3369a380,INV-1185e098-f982-4bb3-9ba1-3c7a3369a380,CID-019,2024-01-14,2131.46,MC,Completed,SampleGen
PAY-1eec8516-904b-4552-a886-f0845a43cd6a,INV-1eec8516-904b-4552-a886-f0845a43cd6a,CID-019,2021-10-13,2392.46,AmEx,Completed,SampleGen
PAY-7a6e7e11-fadc-408e-a382-af279d57c41f,INV-7a6e7e11-fadc-408e-a382-af279d57c41f,CID-019,2026-03-29,326.24,MC,Completed,SampleGen
PAY-737e937b-1734-40cf-85ba-a08b128eda04,INV-737e937b-1734-40cf-85ba-a08b128eda04,CID-019,2023-10-06,217.49,VISA,Completed,SampleGen
PAY-d9ee4be2-c185-44e4-90c9-0987ae0e33c0,INV-d9ee4be2-c185-44e4-90c9-0987ae0e33c0,CID-020,2025-07-08,565.45,VISA,Completed,SampleGen
PAY-9a58c18c-3a54-4731-832f-d325391c75ae,INV-9a58c18c-3a54-4731-832f-d325391c75ae,CID-020,2025-08-08,1897.62,Discover,Completed,SampleGen
PAY-b5a33248-7ae5-4428-90c2-f7c799c187a7,INV-b5a33248-7ae5-4428-90c2-f7c799c187a7,CID-020,2024-08-09,978.73,VISA,Completed,SampleGen
PAY-e80d5437-1df8-444c-8694-efe65e3e6493,INV-e80d5437-1df8-444c-8694-efe65e3e6493,CID-020,2023-03-20,260.98,MC,Completed,SampleGen
PAY-0f1f693a-3028-4a19-9337-1183f6f2d58a,INV-0f1f693a-3028-4a19-9337-1183f6f2d58a,CID-020,2025-04-20,173.98,MC,Completed,SampleGen
PAY-aef2a1ed-90ae-489d-943d-6ab63d5b2af9,INV-aef2a1ed-90ae-489d-943d-6ab63d5b2af9,CID-021,2023-03-30,2098.81,PayPal,Completed,SampleGen
PAY-38929e4f-d6d7-4b1e-abf0-3db7605cfa8d,INV-38929e4f-d6d7-4b1e-abf0-3db7605cfa8d,CID-021,2021-10-09,260.98,MC,Completed,SampleGen
PAY-6e61e5c7-fdc8-4de1-8604-116634a186c6,INV-6e61e5c7-fdc8-4de1-8604-116634a186c6,CID-022,2024-11-10,3523.43,MC,Completed,SampleGen
PAY-6cc74a4c-bbf3-450c-b4e4-1616e259aed9,INV-6cc74a4c-bbf3-450c-b4e4-1616e259aed9,CID-022,2024-12-11,2392.48,PayPal,Completed,SampleGen
PAY-6ce8c375-3321-454a-ba5c-90026cb0b380,INV-6ce8c375-3321-454a-ba5c-90026cb0b380,CID-022,2024-11-01,326.24,VISA,Completed,SampleGen
PAY-4ff48ed7-72ae-40c9-9e6f-a4fc10cc2848,INV-4ff48ed7-72ae-40c9-9e6f-a4fc10cc2848,CID-023,2024-01-10,1587.72,MC,Completed,SampleGen
PAY-bf0fdf86-4952-4730-b5ec-0e358c6fe1ea,INV-bf0fdf86-4952-4730-b5ec-0e358c6fe1ea,CID-023,2024-01-27,3806.21,MC,Completed,SampleGen
PAY-05363f77-b9f0-423a-85d2-675a52893cb4,INV-05363f77-b9f0-423a-85d2-675a52893cb4,CID-023,2024-03-14,967.84,MC,Completed,SampleGen
PAY-d1e2aba2-5e1d-43d1-b63a-91a8a33a4d19,INV-d1e2aba2-5e1d-43d1-b63a-91a8a33a4d19,CID-023,2024-01-11,1413.74,MC,Completed,SampleGen
PAY-18350922-4376-4d2e-a8eb-92244ad1d311,INV-18350922-4376-4d2e-a8eb-92244ad1d311,CID-023,2023-05-30,260.98,VISA,Completed,SampleGen
PAY-658222a7-7a9c-4f23-9451-2b0f98ba5aa3,INV-658222a7-7a9c-4f23-9451-2b0f98ba5aa3,CID-023,2023-05-17,3153.71,PayPal,Completed,SampleGen
PAY-cca34c46-8cc8-4d59-9f91-78b0106292fb,INV-cca34c46-8cc8-4d59-9f91-78b0106292fb,CID-023,2025-03-15,2305.45,AmEx,Completed,SampleGen
PAY-239720cf-cd71-4f59-b7cf-2f24e9dfe000,INV-239720cf-cd71-4f59-b7cf-2f24e9dfe000,CID-024,2022-05-17,1457.21,VISA,Completed,SampleGen
PAY-3925cfd9-358e-4719-9a5a-a7805477a8de,INV-3925cfd9-358e-4719-9a5a-a7805477a8de,CID-024,2022-08-10,380.59,AmEx,Completed,SampleGen
PAY-a03b9b1a-0771-44cd-952d-02a330e2dcd8,INV-a03b9b1a-0771-44cd-952d-02a330e2dcd8,CID-024,2024-01-13,755.75,AmEx,Completed,SampleGen
PAY-dc5801f2-e0cc-4f9f-a0c5-1bf468b2db46,INV-dc5801f2-e0cc-4f9f-a0c5-1bf468b2db46,CID-024,2025-03-07,1304.95,AmEx,Completed,SampleGen
PAY-76c90d27-c33d-4ac8-b46a-411cd075319a,INV-76c90d27-c33d-4ac8-b46a-411cd075319a,CID-025,2025-05-15,3795.3,AmEx,Completed,SampleGen
PAY-a2e67f0f-8cf2-461b-92fc-586b16572475,INV-a2e67f0f-8cf2-461b-92fc-586b16572475,CID-026,2022-01-26,3316.84,MC,Completed,SampleGen
PAY-09a9e251-3bce-4ad2-b37c-1a85864e5349,INV-09a9e251-3bce-4ad2-b37c-1a85864e5349,CID-026,2023-05-05,173.99,VISA,Completed,SampleGen
PAY-9a69fa33-e51b-4860-8416-4dcdac6a9237,INV-9a69fa33-e51b-4860-8416-4dcdac6a9237,CID-026,2025-05-25,1196.23,MC,Completed,SampleGen
PAY-24958110-2808-4bb5-a235-c060e9d9595d,INV-24958110-2808-4bb5-a235-c060e9d9595d,CID-026,2021-01-07,2457.68,MC,Completed,SampleGen
PAY-4f4d66ed-6f03-4753-a238-e7ffde2af23a,INV-4f4d66ed-6f03-4753-a238-e7ffde2af23a,CID-027,2026-02-21,2414.2,AmEx,Completed,SampleGen
PAY-eded1fe7-e2cb-45d8-ad24-88b5b8011b65,INV-eded1fe7-e2cb-45d8-ad24-88b5b8011b65,CID-028,2026-02-18,16.3,MC,Completed,SampleGen
PAY-1ca4c326-c1a0-4c13-bc36-01754d550df4,INV-1ca4c326-c1a0-4c13-bc36-01754d550df4,CID-028,2022-12-29,2609.94,MC,Completed,SampleGen
PAY-a6feeca5-0a2e-4cdb-8a80-fe699ebabad6,INV-a6feeca5-0a2e-4cdb-8a80-fe699ebabad6,CID-028,2025-05-03,65.24,AmEx,Completed,SampleGen
PAY-812e5d5e-1651-40fc-adf0-64882050b709,INV-812e5d5e-1651-40fc-adf0-64882050b709,CID-029,2021-04-17,869.98,VISA,Completed,SampleGen
PAY-50fe4b93-cafd-4564-b83e-939b872fc204,INV-50fe4b93-cafd-4564-b83e-939b872fc204,CID-029,2022-07-11,902.6,MC,Completed,SampleGen
PAY-8d0b779a-85cf-4c71-ba8c-2d196ad3bd63,INV-8d0b779a-85cf-4c71-ba8c-2d196ad3bd63,CID-029,2025-01-22,282.73,MC,Completed,SampleGen
PAY-29cf0019-8ce6-4823-8f35-a9ba7d895659,INV-29cf0019-8ce6-4823-8f35-a9ba7d895659,CID-029,2021-04-27,793.84,MC,Completed,SampleGen
PAY-2215d068-4338-4f06-92f9-24081141bf1a,INV-2215d068-4338-4f06-92f9-24081141bf1a,CID-030,2024-08-01,1391.97,VISA,Completed,SampleGen
PAY-472fee81-e6dd-495f-8bea-a299605b1590,INV-472fee81-e6dd-495f-8bea-a299605b1590,CID-030,2022-07-23,598.09,VISA,Completed,SampleGen
PAY-4c25d1cd-1d70-4df0-9d9f-6713f5245daa,INV-4c25d1cd-1d70-4df0-9d9f-6713f5245daa,CID-031,2022-02-08,3784.44,MC,Completed,SampleGen
PAY-f10de8e8-300f-4bec-9c49-f52406718950,INV-f10de8e8-300f-4bec-9c49-f52406718950,CID-031,2021-10-04,2718.69,AmEx,Completed,SampleGen
PAY-17ef1d94-ad2c-4697-82df-91a9f93cf432,INV-17ef1d94-ad2c-4697-82df-91a9f93cf432,CID-031,2022-06-23,891.72,MC,Completed,SampleGen
PAY-1f402a7e-f578-40da-9a61-e8fb60d3498d,INV-1f402a7e-f578-40da-9a61-e8fb60d3498d,CID-031,2023-09-02,782.95,Discover,Completed,SampleGen
PAY-4aba01be-a634-44cc-bfbe-bf9c2557bc04,INV-4aba01be-a634-44cc-bfbe-bf9c2557bc04,CID-032,2022-04-26,1098.32,VISA,Completed,SampleGen
PAY-ee184610-5974-4824-a711-e6ee9fe5694a,INV-ee184610-5974-4824-a711-e6ee9fe5694a,CID-032,2023-11-16,326.23,AmEx,Completed,SampleGen
PAY-00203b7f-bbb4-428e-bbf3-0cf9ac3eb48c,INV-00203b7f-bbb4-428e-bbf3-0cf9ac3eb48c,CID-032,2023-12-24,1413.74,AmEx,Completed,SampleGen
PAY-b567c0e4-44e3-482d-b879-98addbe4c76f,INV-b567c0e4-44e3-482d-b879-98addbe4c76f,CID-032,2025-03-18,1478.95,VISA,Completed,SampleGen
PAY-ecb93e09-814b-451d-a6d0-dd03939c588e,INV-ecb93e09-814b-451d-a6d0-dd03939c588e,CID-033,2026-01-12,1631.21,VISA,Completed,SampleGen
PAY-e81e144e-b788-479e-b721-f66c8503c4e5,INV-e81e144e-b788-479e-b721-f66c8503c4e5,CID-034,2024-10-10,173.98,AmEx,Completed,SampleGen
PAY-542a928c-5de8-4ed1-be01-945e47d8e874,INV-542a928c-5de8-4ed1-be01-945e47d8e874,CID-034,2024-06-28,1826.95,VISA,Completed,SampleGen
PAY-182ce2a9-e5cc-42f5-9b74-e1287a1941e0,INV-182ce2a9-e5cc-42f5-9b74-e1287a1941e0,CID-035,2022-05-15,271.86,PayPal,Completed,SampleGen
PAY-c30a2261-d5be-4936-a1a1-5bcca33de0ab,INV-c30a2261-d5be-4936-a1a1-5bcca33de0ab,CID-035,2022-08-30,500.22,VISA,Completed,SampleGen
PAY-cb3b78e3-01be-4a79-aa90-c854c21616e6,INV-cb3b78e3-01be-4a79-aa90-c854c21616e6,CID-036,2022-11-15,1391.96,PayPal,Completed,SampleGen
PAY-91cafd80-ccb1-4b6f-b594-ef7f73b4c4b3,INV-91cafd80-ccb1-4b6f-b594-ef7f73b4c4b3,CID-036,2022-01-05,1805.22,AmEx,Completed,SampleGen
PAY-b770c66e-92e9-4c7c-af5a-73a8d449ad78,INV-b770c66e-92e9-4c7c-af5a-73a8d449ad78,CID-036,2024-09-15,1848.7,AmEx,Completed,SampleGen
PAY-13ef3f8f-5ded-439c-900e-2e3fe135f632,INV-13ef3f8f-5ded-439c-900e-2e3fe135f632,CID-036,2024-03-18,3240.7,AmEx,Completed,SampleGen
PAY-ba105845-1277-47d2-882e-eec783cf8df1,INV-ba105845-1277-47d2-882e-eec783cf8df1,CID-036,2021-05-29,2675.19,AmEx,Completed,SampleGen
PAY-3cbb78ab-1703-4323-85cd-e0d89381da1a,INV-3cbb78ab-1703-4323-85cd-e0d89381da1a,CID-037,2023-03-24,826.45,VISA,Completed,SampleGen
PAY-3c3f3d5a-aafc-47ad-9166-dbc4495388e7,INV-3c3f3d5a-aafc-47ad-9166-dbc4495388e7,CID-037,2022-10-26,1261.48,MC,Completed,SampleGen
PAY-36551ba1-1327-4791-a6f5-e42ea360ddf0,INV-36551ba1-1327-4791-a6f5-e42ea360ddf0,CID-037,2021-09-16,1413.73,VISA,Completed,SampleGen
PAY-68d97486-428c-465c-9f10-966b3f7fd3a5,INV-68d97486-428c-465c-9f10-966b3f7fd3a5,CID-038,2021-01-12,3588.7,AmEx,Completed,SampleGen
PAY-9038e5ed-4abb-4358-93e1-c4365e0d0f40,INV-9038e5ed-4abb-4358-93e1-c4365e0d0f40,CID-038,2023-11-29,2457.7,VISA,Completed,SampleGen
PAY-633b252a-081b-4717-8f10-5c6f9959c1b1,INV-633b252a-081b-4717-8f10-5c6f9959c1b1,CID-038,2021-01-07,489.36,VISA,Completed,SampleGen
PAY-b915a76a-2169-4c34-a800-591162c6f037,INV-b915a76a-2169-4c34-a800-591162c6f037,CID-038,2021-01-16,326.23,VISA,Completed,SampleGen
PAY-dc7950fa-acb2-4ffc-84fd-2c3e3013ce78,INV-dc7950fa-acb2-4ffc-84fd-2c3e3013ce78,CID-039,2022-06-01,282.73,MC,Completed,SampleGen
PAY-569b85ed-d2a0-4f79-a216-bd07f5bbb875,INV-569b85ed-d2a0-4f79-a216-bd07f5bbb875,CID-039,2025-06-02,641.56,AmEx,Completed,SampleGen
PAY-45dbaf97-5b9b-4b08-a498-83da5305740f,INV-45dbaf97-5b9b-4b08-a498-83da5305740f,CID-039,2024-05-24,1239.72,MC,Completed,SampleGen
PAY-e77794f0-5bd9-462c-bd29-6d667b4a3a5c,INV-e77794f0-5bd9-462c-bd29-6d667b4a3a5c,CID-040,2022-07-18,1957.45,PayPal,Completed,SampleGen
PAY-2dbc4cb7-814b-448d-8048-c91f996cfc17,INV-2dbc4cb7-814b-448d-8048-c91f996cfc17,CID-040,2025-03-24,543.72,Discover,Completed,SampleGen
PAY-9db30f15-d3bf-4536-8e34-47d329442215,INV-9db30f15-d3bf-4536-8e34-47d329442215,CID-040,2023-02-11,1598.56,PayPal,Completed,SampleGen
PAY-0071361d-862b-4ee6-a8ea-64e4bac0c4e9,INV-0071361d-862b-4ee6-a8ea-64e4bac0c4e9,CID-041,2024-05-11,2381.57,VISA,Completed,SampleGen
PAY-470f275c-fb54-43d0-8b31-147c2ad92844,INV-470f275c-fb54-43d0-8b31-147c2ad92844,CID-041,2023-05-30,2664.32,PayPal,Completed,SampleGen
PAY-4238d9e1-c92b-4a6a-a8cb-a774b691d0b9,INV-4238d9e1-c92b-4a6a-a8cb-a774b691d0b9,CID-041,2021-07-23,761.23,VISA,Completed,SampleGen
PAY-e9e97440-4ffe-4033-a44a-e5db8b790cdc,INV-e9e97440-4ffe-4033-a44a-e5db8b790cdc,CID-041,2022-04-10,2664.32,MC,Completed,SampleGen
PAY-7fc65d2d-e850-4ebc-bfbc-eb02b0ee60aa,INV-7fc65d2d-e850-4ebc-bfbc-eb02b0ee60aa,CID-042,2022-03-13,1739.98,VISA,Completed,SampleGen
PAY-03e38e1f-e6d7-42c9-b933-52ed5a5d2423,INV-03e38e1f-e6d7-42c9-b933-52ed5a5d2423,CID-042,2022-10-13,761.23,AmEx,Completed,SampleGen
PAY-d483c95e-2ee4-4599-bf08-3d740083b7b5,INV-d483c95e-2ee4-4599-bf08-3d740083b7b5,CID-042,2025-10-25,173.98,MC,Completed,SampleGen
PAY-683584dd-54dd-412e-a6a4-dcd9fcc07a3e,INV-683584dd-54dd-412e-a6a4-dcd9fcc07a3e,CID-042,2022-05-08,3697.44,VISA,Completed,SampleGen
PAY-10a92910-785a-4125-bf7c-babec4acf92b,INV-10a92910-785a-4125-bf7c-babec4acf92b,CID-042,2023-02-21,2066.2,VISA,Completed,SampleGen
PAY-18b38bb2-2068-4bba-a33e-098af4dda60e,INV-18b38bb2-2068-4bba-a33e-098af4dda60e,CID-042,2021-10-06,848.21,MC,Completed,SampleGen
PAY-7b11a67e-92fd-413c-9965-e5f4f6132faa,INV-7b11a67e-92fd-413c-9965-e5f4f6132faa,CID-043,2024-12-29,1739.98,PayPal,Completed,SampleGen
PAY-f5190b45-5d6d-4ae4-bfe9-8a72165ca855,INV-f5190b45-5d6d-4ae4-bfe9-8a72165ca855,CID-044,2025-07-14,706.86,VISA,Completed,SampleGen
PAY-2f3e029a-2a22-4d49-b80a-7acc62572de8,INV-2f3e029a-2a22-4d49-b80a-7acc62572de8,CID-044,2021-10-24,1087.46,AmEx,Completed,SampleGen
PAY-a69cc309-a2cd-4900-bfe1-ca0149bd27c9,INV-a69cc309-a2cd-4900-bfe1-ca0149bd27c9,CID-045,2021-11-13,315.35,AmEx,Completed,SampleGen
PAY-234aa629-e836-4f3c-afb0-afab096ef991,INV-234aa629-e836-4f3c-afb0-afab096ef991,CID-045,2023-02-03,869.98,AmEx,Completed,SampleGen
PAY-6ac9339f-2c20-4087-bf43-3c5f6dda40ea,INV-6ac9339f-2c20-4087-bf43-3c5f6dda40ea,CID-046,2021-07-04,848.19,Discover,Completed,SampleGen
PAY-a2d79265-9af9-4528-a6e5-fa901fae5f9d,INV-a2d79265-9af9-4528-a6e5-fa901fae5f9d,CID-046,2021-06-23,2990.56,VISA,Completed,SampleGen
PAY-d20dfb7f-f860-4ce1-8b27-d883cbeb7735,INV-d20dfb7f-f860-4ce1-8b27-d883cbeb7735,CID-046,2024-02-15,3697.45,Discover,Completed,SampleGen
PAY-b2bd2c31-b06a-4d07-9d48-0ecaef5cd41f,INV-b2bd2c31-b06a-4d07-9d48-0ecaef5cd41f,CID-046,2025-07-01,641.57,PayPal,Completed,SampleGen
PAY-1cf8c6c7-2b76-4de0-941a-5da6e9baafd7,INV-1cf8c6c7-2b76-4de0-941a-5da6e9baafd7,CID-047,2023-05-06,2533.81,AmEx,Completed,SampleGen
PAY-3b6af469-29bb-4485-8938-5a6760319fff,INV-3b6af469-29bb-4485-8938-5a6760319fff,CID-047,2022-09-19,195.74,Discover,Completed,SampleGen
PAY-0faee3c6-60c8-42c0-83e9-741bdb47d851,INV-0faee3c6-60c8-42c0-83e9-741bdb47d851,CID-048,2023-03-02,108.74,MC,Completed,SampleGen
