ForecastID,ProductID,ProductName,ProductCategory,ForecastDate,ForecastPeriod,PredictedDemand,ConfidenceLevel,SeasonalMultiplier,TrendDirection,BaselineDemand,SalesTrendMultiplier,CompoundTrendMultiplier,MethodUsed,ForecastHorizon,ActualDemand,AccuracyScore,CreatedBy,CreatedDate
40,1571,CozyNights Sleeping Bag,Camping,2026-05-22,Weekly,25,69.36,1.0,Growing,101,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
41,1571,CozyNights Sleeping Bag,Camping,2026-06-01,Monthly,117,68.84,1.0,Growing,101,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27 00:00:00
42,1571,CozyNights Sleeping Bag,Camping,2026-07-01,Monthly,127,68.84,1.0,Growing,101,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-17 00:00:00
43,1511,Alpine Explorer Tent,Camping,2026-05-01,Monthly,66,74.44,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-04 00:00:00
44,1511,Alpine Explorer Tent,Camping,2026-05-01,Weekly,15,72.03,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-07 00:00:00
45,1511,Alpine Explorer Tent,Camping,2026-05-08,Weekly,15,76.81,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-04 00:00:00
46,1511,Alpine Explorer Tent,Camping,2026-05-15,Weekly,15,71.5,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-14 00:00:00
47,1511,Alpine Explorer Tent,Camping,2026-05-22,Weekly,15,73.14,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-07 00:00:00
48,1511,Alpine Explorer Tent,Camping,2026-06-01,Monthly,72,74.44,1.0,Growing,62,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19 00:00:00
49,1511,Alpine Explorer Tent,Camping,2026-07-01,Monthly,78,74.44,1.0,Growing,62,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19 00:00:00
50,1522,SummitClimber Backpack,Camping,2026-05-01,Monthly,71,76.43,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06 00:00:00
51,1522,SummitClimber Backpack,Camping,2026-05-01,Weekly,16,76.74,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-17 00:00:00
52,1522,SummitClimber Backpack,Camping,2026-05-08,Weekly,16,75.13,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-02 00:00:00
53,1522,SummitClimber Backpack,Camping,2026-05-15,Weekly,16,80.28,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09 00:00:00
54,1522,SummitClimber Backpack,Camping,2026-05-22,Weekly,16,74.57,1.0,Growing,66,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-02 00:00:00
55,1522,SummitClimber Backpack,Camping,2026-06-01,Monthly,76,76.43,1.0,Growing,66,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-22 00:00:00
56,1522,SummitClimber Backpack,Camping,2026-07-01,Monthly,83,76.43,1.0,Growing,66,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-24 00:00:00
57,1532,TrailBlaze Hiking Pants,Camping,2026-05-01,Monthly,77,68.86,1.0,Growing,72,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-09 00:00:00
58,1532,TrailBlaze Hiking Pants,Camping,2026-05-01,Weekly,17,70.41,1.0,Growing,72,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29 00:00:00
59,1532,TrailBlaze Hiking Pants,Camping,2026-05-08,Weekly,17,65.37,1.0,Growing,72,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
60,1532,TrailBlaze Hiking Pants,Camping,2026-05-15,Weekly,17,67.46,1.0,Growing,72,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19 00:00:00
61,1532,TrailBlaze Hiking Pants,Camping,2026-05-22,Weekly,17,71.45,1.0,Growing,72,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
62,1532,TrailBlaze Hiking Pants,Camping,2026-06-01,Monthly,83,68.86,1.0,Growing,72,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27 00:00:00
63,1532,TrailBlaze Hiking Pants,Camping,2026-07-01,Monthly,90,68.86,1.0,Growing,72,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-25 00:00:00
64,1542,TrailWalker Hiking Shoes,Camping,2026-05-01,Monthly,72,64.42,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-09 00:00:00
65,1542,TrailWalker Hiking Shoes,Camping,2026-05-01,Weekly,16,64.88,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29 00:00:00
66,1542,TrailWalker Hiking Shoes,Camping,2026-05-08,Weekly,16,64.77,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09 00:00:00
67,1542,TrailWalker Hiking Shoes,Camping,2026-05-15,Weekly,16,62.35,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
68,1542,TrailWalker Hiking Shoes,Camping,2026-05-22,Weekly,16,68.64,1.0,Growing,67,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
69,1542,TrailWalker Hiking Shoes,Camping,2026-06-01,Monthly,78,64.42,1.0,Growing,67,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-05 00:00:00
70,1542,TrailWalker Hiking Shoes,Camping,2026-07-01,Monthly,84,64.42,1.0,Growing,67,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-20 00:00:00
71,1552,TrekMaster Camping Chair,Camping,2026-05-01,Monthly,97,78.11,1.0,Growing,90,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-19 00:00:00
72,1552,TrekMaster Camping Chair,Camping,2026-05-01,Weekly,22,79.83,1.0,Growing,90,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-12 00:00:00
73,1552,TrekMaster Camping Chair,Camping,2026-05-08,Weekly,22,75.77,1.0,Growing,90,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29 00:00:00
74,1552,TrekMaster Camping Chair,Camping,2026-05-15,Weekly,22,80.66,1.0,Growing,90,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23 00:00:00
75,1552,TrekMaster Camping Chair,Camping,2026-05-22,Weekly,22,78.32,1.0,Growing,90,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19 00:00:00
76,1552,TrekMaster Camping Chair,Camping,2026-06-01,Monthly,104,78.11,1.0,Growing,90,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-21 00:00:00
77,1552,TrekMaster Camping Chair,Camping,2026-07-01,Monthly,113,78.11,1.0,Growing,90,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-21 00:00:00
78,1562,PowerBurner Camping Stove,Camping,2026-05-01,Monthly,90,79.75,1.0,Growing,84,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-12 00:00:00
79,1562,PowerBurner Camping Stove,Camping,2026-05-01,Weekly,20,82.36,1.0,Growing,84,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
80,1562,PowerBurner Camping Stove,Camping,2026-05-08,Weekly,20,81.61,1.0,Growing,84,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-21 00:00:00
81,1562,PowerBurner Camping Stove,Camping,2026-05-15,Weekly,20,78.01,1.0,Growing,84,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10 00:00:00
82,1562,PowerBurner Camping Stove,Camping,2026-05-22,Weekly,20,77.36,1.0,Growing,84,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-01 00:00:00
83,1562,PowerBurner Camping Stove,Camping,2026-06-01,Monthly,97,79.75,1.0,Growing,84,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-14 00:00:00
84,1562,PowerBurner Camping Stove,Camping,2026-07-01,Monthly,105,79.75,1.0,Growing,84,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-26 00:00:00
85,1572,MountainDream Sleeping Bag,Camping,2026-05-01,Monthly,82,60.29,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02 00:00:00
86,1572,MountainDream Sleeping Bag,Camping,2026-05-01,Weekly,19,55.86,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11 00:00:00
87,1572,MountainDream Sleeping Bag,Camping,2026-05-08,Weekly,19,60.01,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-25 00:00:00
88,1572,MountainDream Sleeping Bag,Camping,2026-05-15,Weekly,19,63.6,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-27 00:00:00
89,1572,MountainDream Sleeping Bag,Camping,2026-05-22,Weekly,19,57.87,1.0,Growing,76,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-11 00:00:00
90,1572,MountainDream Sleeping Bag,Camping,2026-06-01,Monthly,88,60.29,1.0,Growing,76,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-03-31 00:00:00
91,1572,MountainDream Sleeping Bag,Camping,2026-07-01,Monthly,95,60.29,1.0,Growing,76,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02 00:00:00
92,1512,SkyView 2-Person Tent,Camping,2026-05-01,Monthly,66,68.79,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-06 00:00:00
93,1512,SkyView 2-Person Tent,Camping,2026-05-01,Weekly,15,70.76,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
94,1512,SkyView 2-Person Tent,Camping,2026-05-08,Weekly,15,67.91,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-02 00:00:00
95,1512,SkyView 2-Person Tent,Camping,2026-05-15,Weekly,15,70.26,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05 00:00:00
96,1512,SkyView 2-Person Tent,Camping,2026-05-22,Weekly,15,69.87,1.0,Growing,62,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
97,1512,SkyView 2-Person Tent,Camping,2026-06-01,Monthly,72,68.79,1.0,Growing,62,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27 00:00:00
98,1512,SkyView 2-Person Tent,Camping,2026-07-01,Monthly,78,68.79,1.0,Growing,62,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-03 00:00:00
99,1523,TrailLite Daypack,Camping,2026-05-01,Monthly,79,79.29,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-13 00:00:00
100,1523,TrailLite Daypack,Camping,2026-05-01,Weekly,18,75.51,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23 00:00:00
101,1523,TrailLite Daypack,Camping,2026-05-08,Weekly,18,80.15,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
102,1523,TrailLite Daypack,Camping,2026-05-15,Weekly,18,78.35,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15 00:00:00
103,1523,TrailLite Daypack,Camping,2026-05-22,Weekly,18,83.94,1.0,Growing,74,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
104,1523,TrailLite Daypack,Camping,2026-06-01,Monthly,86,79.29,1.0,Growing,74,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-28 00:00:00
105,1523,TrailLite Daypack,Camping,2026-07-01,Monthly,93,79.29,1.0,Growing,74,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-03-31 00:00:00
106,1533,RainGuard Hiking Jacket,Camping,2026-05-01,Monthly,83,60.69,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-08 00:00:00
107,1533,RainGuard Hiking Jacket,Camping,2026-05-01,Weekly,19,64.81,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-04 00:00:00
108,1533,RainGuard Hiking Jacket,Camping,2026-05-08,Weekly,19,63.12,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-25 00:00:00
109,1533,RainGuard Hiking Jacket,Camping,2026-05-15,Weekly,19,60.26,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
110,1533,RainGuard Hiking Jacket,Camping,2026-05-22,Weekly,19,65.54,1.0,Growing,77,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-10 00:00:00
111,1533,RainGuard Hiking Jacket,Camping,2026-06-01,Monthly,89,60.69,1.0,Growing,77,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-20 00:00:00
112,1533,RainGuard Hiking Jacket,Camping,2026-07-01,Monthly,96,60.69,1.0,Growing,77,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-10 00:00:00
113,1543,TrekStar Hiking Sandals,Camping,2026-05-01,Monthly,100,64.91,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-11 00:00:00
114,1543,TrekStar Hiking Sandals,Camping,2026-05-01,Weekly,23,66.54,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05 00:00:00
115,1543,TrekStar Hiking Sandals,Camping,2026-05-08,Weekly,23,66.05,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-04 00:00:00
116,1543,TrekStar Hiking Sandals,Camping,2026-05-15,Weekly,23,68.06,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09 00:00:00
117,1543,TrekStar Hiking Sandals,Camping,2026-05-22,Weekly,23,69.61,1.0,Growing,93,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18 00:00:00
118,1543,TrekStar Hiking Sandals,Camping,2026-06-01,Monthly,108,64.91,1.0,Growing,93,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-14 00:00:00
119,1543,TrekStar Hiking Sandals,Camping,2026-07-01,Monthly,117,64.91,1.0,Growing,93,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02 00:00:00
120,1553,Adventure Dining Table,Camping,2026-05-01,Monthly,110,64.4,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-02 00:00:00
121,1553,Adventure Dining Table,Camping,2026-05-01,Weekly,25,59.91,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
122,1553,Adventure Dining Table,Camping,2026-05-08,Weekly,25,68.22,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-21 00:00:00
123,1553,Adventure Dining Table,Camping,2026-05-15,Weekly,25,62.52,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-15 00:00:00
124,1553,Adventure Dining Table,Camping,2026-05-22,Weekly,25,68.89,1.0,Growing,102,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-22 00:00:00
125,1553,Adventure Dining Table,Camping,2026-06-01,Monthly,118,64.4,1.0,Growing,102,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-24 00:00:00
126,1553,Adventure Dining Table,Camping,2026-07-01,Monthly,128,64.4,1.0,Growing,102,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-12 00:00:00
127,1563,CompactCook Camping Stove,Camping,2026-05-01,Monthly,120,67.78,1.0,Growing,112,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-20 00:00:00
128,1563,CompactCook Camping Stove,Camping,2026-05-01,Weekly,27,69.12,1.0,Growing,112,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-29 00:00:00
129,1563,CompactCook Camping Stove,Camping,2026-05-08,Weekly,27,69.92,1.0,Growing,112,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-23 00:00:00
130,1563,CompactCook Camping Stove,Camping,2026-05-15,Weekly,27,68.86,1.0,Growing,112,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-12 00:00:00
131,1563,CompactCook Camping Stove,Camping,2026-05-22,Weekly,27,64.52,1.0,Growing,112,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-09 00:00:00
132,1563,CompactCook Camping Stove,Camping,2026-06-01,Monthly,130,67.78,1.0,Growing,112,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-07 00:00:00
133,1563,CompactCook Camping Stove,Camping,2026-07-01,Monthly,141,67.78,1.0,Growing,112,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-28 00:00:00
134,1581,LED Headlamp - Rechargeable,Camping,2026-05-01,Monthly,122,72.38,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-07 00:00:00
135,1581,LED Headlamp - Rechargeable,Camping,2026-05-01,Weekly,28,69.27,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-05 00:00:00
136,1581,LED Headlamp - Rechargeable,Camping,2026-05-08,Weekly,28,72.31,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-28 00:00:00
137,1581,LED Headlamp - Rechargeable,Camping,2026-05-15,Weekly,28,73.81,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-03-31 00:00:00
138,1581,LED Headlamp - Rechargeable,Camping,2026-05-22,Weekly,28,73.68,1.0,Growing,113,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-18 00:00:00
139,1581,LED Headlamp - Rechargeable,Camping,2026-06-01,Monthly,131,72.38,1.0,Growing,113,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-27 00:00:00
140,1581,LED Headlamp - Rechargeable,Camping,2026-07-01,Monthly,142,72.38,1.0,Growing,113,1.08,1.26,Business Growth Forecast (8% Monthly),30,,,system,2026-04-03 00:00:00
141,2011,Coffee Maker,Kitchen,2026-05-01,Monthly,65,66.55,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),30,,,system,2026-04-03 00:00:00
142,2011,Coffee Maker,Kitchen,2026-05-01,Weekly,15,68.75,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-03 00:00:00
143,2011,Coffee Maker,Kitchen,2026-05-08,Weekly,15,67.34,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-13 00:00:00
144,2011,Coffee Maker,Kitchen,2026-05-15,Weekly,15,71.44,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-19 00:00:00
145,2011,Coffee Maker,Kitchen,2026-05-22,Weekly,15,62.74,1.0,Growing,61,1.08,1.08,Business Growth Forecast (8% Monthly),7,,,system,2026-04-24 00:00:00
146,2011,Coffee Maker,Kitchen,2026-06-01,Monthly,71,66.55,1.0,Growing,61,1.08,1.166,Business Growth Forecast (8% Monthly),30,,,system,2026-04-18 00:00:00
