PurchaseOrderItemID,PurchaseOrderID,PurchaseOrderNumber,ProductID,ProductName,ProductCategory,QuantityOrdered,QuantityReceived,UnitCost,LineTotal,Status,ExpectedDate,ReceivedDate,Notes,CreatedBy,CreatedDate
30,13,PO-2026-0013,1543,TrekStar Hiking Sandals,Camping,4,2.0,73.76,295.04,Backordered,2026-03-29,2026-03-31,Supplier SKU: WOR-1543,system,2026-03-06 00:00:00
31,14,PO-2026-0014,2111,High-Speed Blender,Kitchen,20,20.0,129.13,2582.6,Received,2026-03-14,2026-03-17,Supplier SKU: PRO-2111,system,2026-02-28 00:00:00
32,14,PO-2026-0014,2121,Bamboo Cutting Board Set,Kitchen,160,160.0,36.68,5868.8,Received,2026-03-14,2026-03-17,Supplier SKU: PRO-2121,system,2026-02-28 00:00:00
33,14,PO-2026-0014,2031,Coffee Mug,Kitchen,2,2.0,23.79,47.58,Received,2026-03-14,2026-03-17,Supplier SKU: PRO-2031,system,2026-02-28 00:00:00
34,16,PO-2026-0016,3031,Pro Flex Racing Ski Boots,Ski,22,22.0,400.29,8806.38,Received,2026-03-26,2026-03-26,Supplier SKU: ALP-3031,system,2026-03-11 00:00:00
35,16,PO-2026-0016,3032,Comfort Fit Recreational Boots,Ski,10,10.0,247.7,2477.0,Received,2026-03-26,2026-03-26,Supplier SKU: ALP-3032,system,2026-03-11 00:00:00
36,16,PO-2026-0016,3061,Professional Ski Helmet,Ski,131,131.0,139.63,18291.53,Received,2026-03-26,2026-03-26,Supplier SKU: ALP-3061,system,2026-03-11 00:00:00
37,17,PO-2026-0017,2101,Measuring Cup Set,Kitchen,47,,16.75,787.25,Shipped,2026-05-15,,Supplier SKU: WOR-2101,system,2026-04-25 00:00:00
38,17,PO-2026-0017,1543,TrekStar Hiking Sandals,Camping,2,,73.76,147.52,Shipped,2026-05-15,,Supplier SKU: WOR-1543,system,2026-04-25 00:00:00
39,17,PO-2026-0017,3041,Carbon Fiber Racing Poles - 120cm,Ski,92,,149.92,13792.64,Shipped,2026-05-15,,Supplier SKU: WOR-3041,system,2026-04-25 00:00:00
40,17,PO-2026-0017,1542,TrailWalker Hiking Shoes,Camping,4,,92.28,369.12,Shipped,2026-05-15,,Supplier SKU: WOR-1542,system,2026-04-25 00:00:00
41,18,PO-2026-0018,1523,TrailLite Daypack,Camping,176,176.0,52.02,9155.52,Received,2026-04-18,2026-04-19,Supplier SKU: CON-1523,system,2026-04-10 00:00:00
42,18,PO-2026-0018,1532,TrailBlaze Hiking Pants,Camping,25,25.0,67.66,1691.5,Received,2026-04-18,2026-04-19,Supplier SKU: CON-1532,system,2026-04-10 00:00:00
43,18,PO-2026-0018,1572,MountainDream Sleeping Bag,Camping,129,129.0,213.98,27603.42,Received,2026-04-18,2026-04-19,Supplier SKU: CON-1572,system,2026-04-10 00:00:00
44,18,PO-2026-0018,1512,SkyView 2-Person Tent,Camping,5,5.0,240.11,1200.55,Received,2026-04-18,2026-04-19,Supplier SKU: CON-1512,system,2026-04-10 00:00:00
45,18,PO-2026-0018,1533,RainGuard Hiking Jacket,Camping,7,4.0,121.69,851.83,Backordered,2026-04-18,2026-04-19,Supplier SKU: CON-1533,system,2026-04-10 00:00:00
46,19,PO-2026-0019,1532,TrailBlaze Hiking Pants,Camping,25,,67.66,1691.5,Shipped,2026-03-20,,Supplier SKU: CON-1532,system,2026-03-08 00:00:00
47,19,PO-2026-0019,1541,TrekReady Hiking Boots,Camping,2,,130.33,260.66,Shipped,2026-03-20,,Supplier SKU: CON-1541,system,2026-03-08 00:00:00
48,20,PO-2026-0020,3012,Mountain Master All-Terrain Skis - 165cm,Ski,24,,617.91,14829.84,Pending,2026-05-05,,Supplier SKU: ALP-3012,system,2026-04-24 00:00:00
49,20,PO-2026-0020,3081,All-Temp Ski Wax Kit,Ski,8,,59.05,472.4,Pending,2026-05-05,,Supplier SKU: ALP-3081,system,2026-04-24 00:00:00
50,22,PO-2026-0022,2012,Espresso Machine,Kitchen,3,,296.77,890.31,Shipped,2026-04-22,,Supplier SKU: PRO-2012,system,2026-04-09 00:00:00
51,22,PO-2026-0022,2071,Baking Pan,Kitchen,19,,21.87,415.53,Shipped,2026-04-22,,Supplier SKU: PRO-2071,system,2026-04-09 00:00:00
52,22,PO-2026-0022,2021,Chef Knife,Kitchen,246,,57.11,14049.06,Shipped,2026-04-22,,Supplier SKU: PRO-2021,system,2026-04-09 00:00:00
53,22,PO-2026-0022,2051,Ice Cream Bowl,Kitchen,117,,17.25,2018.25,Shipped,2026-04-22,,Supplier SKU: PRO-2051,system,2026-04-09 00:00:00
54,24,PO-2026-0024,2031,Coffee Mug,Kitchen,2,2.0,23.79,47.58,Received,2026-03-21,2026-03-21,Supplier SKU: PRO-2031,system,2026-03-11 00:00:00
55,24,PO-2026-0024,2041,Serving Platter,Kitchen,122,122.0,44.75,5459.5,Received,2026-03-21,2026-03-21,Supplier SKU: PRO-2041,system,2026-03-11 00:00:00
56,25,PO-2026-0025,2101,Measuring Cup Set,Kitchen,23,,16.75,385.25,Pending,2026-05-24,,Supplier SKU: WOR-2101,system,2026-04-29 00:00:00
57,25,PO-2026-0025,1522,SummitClimber Backpack,Camping,125,,186.9,23362.5,Pending,2026-05-24,,Supplier SKU: WOR-1522,system,2026-04-29 00:00:00
58,25,PO-2026-0025,1512,SkyView 2-Person Tent,Camping,118,,216.3,25523.4,Pending,2026-05-24,,Supplier SKU: WOR-1512,system,2026-04-29 00:00:00
59,25,PO-2026-0025,1543,TrekStar Hiking Sandals,Camping,4,,73.76,295.04,Pending,2026-05-24,,Supplier SKU: WOR-1543,system,2026-04-29 00:00:00
60,25,PO-2026-0025,3091,Freestyle Snowboard - 155cm,Ski,3,,441.63,1324.89,Pending,2026-05-24,,Supplier SKU: WOR-3091,system,2026-04-29 00:00:00
61,26,PO-2026-0026,3041,Carbon Fiber Racing Poles - 120cm,Ski,75,,149.92,11244.0,Shipped,2026-05-15,,Supplier SKU: WOR-3041,system,2026-04-21 00:00:00
62,26,PO-2026-0026,2031,Coffee Mug,Kitchen,50,,21.48,1074.0,Shipped,2026-05-15,,Supplier SKU: WOR-2031,system,2026-04-21 00:00:00
63,26,PO-2026-0026,3053,Waterproof Ski Pants,Ski,3,,167.9,503.7,Shipped,2026-05-15,,Supplier SKU: WOR-3053,system,2026-04-21 00:00:00
64,26,PO-2026-0026,2101,Measuring Cup Set,Kitchen,35,,16.75,586.25,Shipped,2026-05-15,,Supplier SKU: WOR-2101,system,2026-04-21 00:00:00
65,26,PO-2026-0026,1522,SummitClimber Backpack,Camping,107,,186.9,19998.3,Shipped,2026-05-15,,Supplier SKU: WOR-1522,system,2026-04-21 00:00:00
66,27,PO-2026-0027,3013,Beginner's Choice Alpine Skis - 160cm,Ski,44,44.0,320.02,14080.88,Received,2026-04-20,2026-04-21,Supplier SKU: ALP-3013,system,2026-04-06 00:00:00
67,27,PO-2026-0027,3101,Winter Boots - Insulated,Ski,40,40.0,116.29,4651.6,Received,2026-04-20,2026-04-21,Supplier SKU: ALP-3101,system,2026-04-06 00:00:00
68,27,PO-2026-0027,3061,Professional Ski Helmet,Ski,109,109.0,139.63,15219.67,Received,2026-04-20,2026-04-21,Supplier SKU: ALP-3061,system,2026-04-06 00:00:00
69,28,PO-2026-0028,1542,TrailWalker Hiking Shoes,Camping,3,,84.03,252.09,Pending,2026-05-11,,Supplier SKU: CON-1542,system,2026-04-26 00:00:00
70,30,PO-2026-0030,3104,Ski Tuning Bench - Portable,Ski,14,14.0,149.07,2086.98,Received,2026-04-06,2026-04-08,Supplier SKU: ALP-3104,system,2026-03-23 00:00:00
71,30,PO-2026-0030,3051,Insulated Ski Jacket - Men's,Ski,19,19.0,237.43,4511.17,Received,2026-04-06,2026-04-08,Supplier SKU: ALP-3051,system,2026-03-23 00:00:00
72,30,PO-2026-0030,3032,Comfort Fit Recreational Boots,Ski,32,32.0,247.7,7926.4,Received,2026-04-06,2026-04-08,Supplier SKU: ALP-3032,system,2026-03-23 00:00:00
73,30,PO-2026-0030,3102,Winter Hiking Boots - Waterproof,Ski,164,164.0,158.0,25912.0,Received,2026-04-06,2026-04-08,Supplier SKU: ALP-3102,system,2026-03-23 00:00:00
74,30,PO-2026-0030,3101,Winter Boots - Insulated,Ski,35,35.0,116.29,4070.15,Received,2026-04-06,2026-04-08,Supplier SKU: ALP-3101,system,2026-03-23 00:00:00
75,31,PO-2026-0031,2111,High-Speed Blender,Kitchen,27,20.0,129.13,3486.51,Backordered,2026-04-23,2026-04-26,Supplier SKU: PRO-2111,system,2026-04-08 00:00:00
76,31,PO-2026-0031,2112,4-Slice Toaster,Kitchen,79,79.0,64.65,5107.35,Received,2026-04-23,2026-04-26,Supplier SKU: PRO-2112,system,2026-04-08 00:00:00
77,31,PO-2026-0031,2081,Food Storage Set,Kitchen,12,12.0,27.81,333.72,Received,2026-04-23,2026-04-26,Supplier SKU: PRO-2081,system,2026-04-08 00:00:00
78,36,PO-2026-0036,2101,Measuring Cup Set,Kitchen,26,26.0,16.75,435.5,Received,2026-04-27,2026-05-07,Supplier SKU: WOR-2101,system,2026-04-03 00:00:00
79,36,PO-2026-0036,3041,Carbon Fiber Racing Poles - 120cm,Ski,69,69.0,149.92,10344.48,Received,2026-04-27,2026-05-07,Supplier SKU: WOR-3041,system,2026-04-03 00:00:00
80,36,PO-2026-0036,3053,Waterproof Ski Pants,Ski,5,5.0,167.9,839.5,Received,2026-04-27,2026-05-07,Supplier SKU: WOR-3053,system,2026-04-03 00:00:00
81,38,PO-2026-0038,2111,High-Speed Blender,Kitchen,35,35.0,129.13,4519.55,Received,2026-04-26,2026-04-28,Supplier SKU: PRO-2111,system,2026-04-11 00:00:00
82,38,PO-2026-0038,2121,Bamboo Cutting Board Set,Kitchen,169,169.0,36.68,6198.92,Received,2026-04-26,2026-04-28,Supplier SKU: PRO-2121,system,2026-04-11 00:00:00
83,40,PO-2026-0040,2071,Baking Pan,Kitchen,6,6.0,21.87,131.22,Received,2026-04-28,2026-05-01,Supplier SKU: PRO-2071,system,2026-04-18 00:00:00
84,40,PO-2026-0040,2081,Food Storage Set,Kitchen,14,14.0,27.81,389.34,Received,2026-04-28,2026-05-01,Supplier SKU: PRO-2081,system,2026-04-18 00:00:00
85,41,PO-2026-0041,3021,Nordic Classic XC Skis - 185cm,Ski,57,57.0,220.13,12547.41,Received,2026-04-18,2026-04-18,Supplier SKU: ALP-3021,system,2026-04-06 00:00:00
86,41,PO-2026-0041,3042,Aluminum All-Mountain Poles - 115cm,Ski,48,48.0,75.34,3616.32,Received,2026-04-18,2026-04-18,Supplier SKU: ALP-3042,system,2026-04-06 00:00:00
87,41,PO-2026-0041,3013,Beginner's Choice Alpine Skis - 160cm,Ski,83,83.0,320.02,26561.66,Received,2026-04-18,2026-04-18,Supplier SKU: ALP-3013,system,2026-04-06 00:00:00
88,41,PO-2026-0041,3011,Alpine Pro Racing Skis - 170cm,Ski,9,7.0,1038.69,9348.21,Backordered,2026-04-18,2026-04-18,Supplier SKU: ALP-3011,system,2026-04-06 00:00:00
89,41,PO-2026-0041,3082,Edge Tuning Tool Set,Ski,7,7.0,77.17,540.19,Received,2026-04-18,2026-04-18,Supplier SKU: ALP-3082,system,2026-04-06 00:00:00
90,42,PO-2026-0042,1542,TrailWalker Hiking Shoes,Camping,2,2.0,92.28,184.56,Received,2026-04-13,2026-04-14,Supplier SKU: WOR-1542,system,2026-03-20 00:00:00
91,42,PO-2026-0042,2101,Measuring Cup Set,Kitchen,17,17.0,16.75,284.75,Received,2026-04-13,2026-04-14,Supplier SKU: WOR-2101,system,2026-03-20 00:00:00
92,42,PO-2026-0042,3053,Waterproof Ski Pants,Ski,2,1.0,167.9,335.8,Backordered,2026-04-13,2026-04-14,Supplier SKU: WOR-3053,system,2026-03-20 00:00:00
93,42,PO-2026-0042,1512,SkyView 2-Person Tent,Camping,65,65.0,216.3,14059.5,Received,2026-04-13,2026-04-14,Supplier SKU: WOR-1512,system,2026-03-20 00:00:00
94,42,PO-2026-0042,2031,Coffee Mug,Kitchen,28,26.0,21.48,601.44,Backordered,2026-04-13,2026-04-14,Supplier SKU: WOR-2031,system,2026-03-20 00:00:00
95,43,PO-2026-0043,1572,MountainDream Sleeping Bag,Camping,110,110.0,213.98,23537.8,Received,2026-02-26,2026-03-01,Supplier SKU: CON-1572,system,2026-02-12 00:00:00
96,43,PO-2026-0043,1511,Alpine Explorer Tent,Camping,47,47.0,324.35,15244.45,Received,2026-02-26,2026-03-01,Supplier SKU: CON-1511,system,2026-02-12 00:00:00
97,44,PO-2026-0044,1512,SkyView 2-Person Tent,Camping,81,81.0,216.3,17520.3,Received,2026-03-11,2026-03-13,Supplier SKU: WOR-1512,system,2026-02-20 00:00:00
98,44,PO-2026-0044,3041,Carbon Fiber Racing Poles - 120cm,Ski,216,216.0,149.92,32382.72,Received,2026-03-11,2026-03-13,Supplier SKU: WOR-3041,system,2026-02-20 00:00:00
99,44,PO-2026-0044,2101,Measuring Cup Set,Kitchen,23,19.0,16.75,385.25,Backordered,2026-03-11,2026-03-13,Supplier SKU: WOR-2101,system,2026-02-20 00:00:00
100,44,PO-2026-0044,1543,TrekStar Hiking Sandals,Camping,4,4.0,73.76,295.04,Received,2026-03-11,2026-03-13,Supplier SKU: WOR-1543,system,2026-02-20 00:00:00
101,44,PO-2026-0044,2031,Coffee Mug,Kitchen,39,39.0,21.48,837.72,Received,2026-03-11,2026-03-13,Supplier SKU: WOR-2031,system,2026-02-20 00:00:00
102,45,PO-2026-0045,3061,Professional Ski Helmet,Ski,58,58.0,139.63,8098.54,Received,2026-02-13,2026-02-16,Supplier SKU: ALP-3061,system,2026-02-03 00:00:00
103,45,PO-2026-0045,3052,Thermal Base Layer Set - Women's,Ski,44,44.0,99.01,4356.44,Received,2026-02-13,2026-02-16,Supplier SKU: ALP-3052,system,2026-02-03 00:00:00
104,45,PO-2026-0045,3101,Winter Boots - Insulated,Ski,16,11.0,116.29,1860.64,Backordered,2026-02-13,2026-02-16,Supplier SKU: ALP-3101,system,2026-02-03 00:00:00
105,45,PO-2026-0045,3011,Alpine Pro Racing Skis - 170cm,Ski,6,6.0,1038.69,6232.14,Received,2026-02-13,2026-02-16,Supplier SKU: ALP-3011,system,2026-02-03 00:00:00
106,46,PO-2026-0046,3103,Snowboard Bindings - Pro,Ski,22,22.0,180.51,3971.22,Received,2026-03-19,2026-03-19,Supplier SKU: ALP-3103,system,2026-03-07 00:00:00
107,46,PO-2026-0046,3072,Hand Warmers - 10 Pack,Ski,12,12.0,9.48,113.76,Received,2026-03-19,2026-03-19,Supplier SKU: ALP-3072,system,2026-03-07 00:00:00
108,46,PO-2026-0046,3041,Carbon Fiber Racing Poles - 120cm,Ski,206,206.0,136.9,28201.4,Received,2026-03-19,2026-03-19,Supplier SKU: ALP-3041,system,2026-03-07 00:00:00
109,47,PO-2026-0047,1521,Adventurer Pro Backpack,Camping,1,1.0,130.33,130.33,Received,2026-02-24,2026-02-26,Supplier SKU: CON-1521,system,2026-02-15 00:00:00
110,47,PO-2026-0047,1531,Summit Breeze Jacket,Camping,5,5.0,102.35,511.75,Received,2026-02-24,2026-02-26,Supplier SKU: CON-1531,system,2026-02-15 00:00:00
111,47,PO-2026-0047,1511,Alpine Explorer Tent,Camping,10,10.0,324.35,3243.5,Received,2026-02-24,2026-02-26,Supplier SKU: CON-1511,system,2026-02-15 00:00:00
112,47,PO-2026-0047,1562,PowerBurner Camping Stove,Camping,2,2.0,136.09,272.18,Received,2026-02-24,2026-02-26,Supplier SKU: CON-1562,system,2026-02-15 00:00:00
113,48,PO-2026-0048,3053,Waterproof Ski Pants,Ski,123,123.0,162.57,19996.11,Received,2026-03-04,2026-03-06,Supplier SKU: ALP-3053,system,2026-02-19 00:00:00
114,49,PO-2026-0049,2112,4-Slice Toaster,Kitchen,68,68.0,64.65,4396.2,Received,2026-04-11,2026-04-11,Supplier SKU: PRO-2112,system,2026-03-27 00:00:00
115,49,PO-2026-0049,2121,Bamboo Cutting Board Set,Kitchen,189,189.0,36.68,6932.52,Received,2026-04-11,2026-04-11,Supplier SKU: PRO-2121,system,2026-03-27 00:00:00
116,49,PO-2026-0049,2111,High-Speed Blender,Kitchen,20,20.0,129.13,2582.6,Received,2026-04-11,2026-04-11,Supplier SKU: PRO-2111,system,2026-03-27 00:00:00
117,49,PO-2026-0049,2021,Chef Knife,Kitchen,50,50.0,57.11,2855.5,Received,2026-04-11,2026-04-11,Supplier SKU: PRO-2021,system,2026-03-27 00:00:00
118,50,PO-2026-0050,3053,Waterproof Ski Pants,Ski,5,5.0,167.9,839.5,Received,2026-02-21,2026-02-21,Supplier SKU: WOR-3053,system,2026-01-31 00:00:00
119,50,PO-2026-0050,3091,Freestyle Snowboard - 155cm,Ski,5,5.0,441.63,2208.15,Received,2026-02-21,2026-02-21,Supplier SKU: WOR-3091,system,2026-01-31 00:00:00
120,50,PO-2026-0050,1512,SkyView 2-Person Tent,Camping,94,94.0,216.3,20332.2,Received,2026-02-21,2026-02-21,Supplier SKU: WOR-1512,system,2026-01-31 00:00:00
121,50,PO-2026-0050,1522,SummitClimber Backpack,Camping,240,240.0,186.9,44856.0,Received,2026-02-21,2026-02-21,Supplier SKU: WOR-1522,system,2026-01-31 00:00:00
122,51,PO-2026-0051,1532,TrailBlaze Hiking Pants,Camping,18,,67.66,1217.88,Pending,2026-05-03,,Supplier SKU: CON-1532,system,2026-04-19 00:00:00
123,51,PO-2026-0051,1571,CozyNights Sleeping Bag,Camping,28,,102.95,2882.6,Pending,2026-05-03,,Supplier SKU: CON-1571,system,2026-04-19 00:00:00
124,51,PO-2026-0051,1511,Alpine Explorer Tent,Camping,28,,324.35,9081.8,Pending,2026-05-03,,Supplier SKU: CON-1511,system,2026-04-19 00:00:00
125,52,PO-2026-0052,2021,Chef Knife,Kitchen,76,,57.11,4340.36,Pending,2026-05-02,,Supplier SKU: PRO-2021,system,2026-04-18 00:00:00
126,53,PO-2026-0053,1512,SkyView 2-Person Tent,Camping,96,,216.3,20764.8,Pending,2026-05-15,,Supplier SKU: WOR-1512,system,2026-04-21 00:00:00
127,53,PO-2026-0053,2101,Measuring Cup Set,Kitchen,14,,16.75,234.5,Pending,2026-05-15,,Supplier SKU: WOR-2101,system,2026-04-21 00:00:00
128,53,PO-2026-0053,2031,Coffee Mug,Kitchen,16,,21.48,343.68,Pending,2026-05-15,,Supplier SKU: WOR-2031,system,2026-04-21 00:00:00
129,53,PO-2026-0053,1543,TrekStar Hiking Sandals,Camping,1,,73.76,73.76,Pending,2026-05-15,,Supplier SKU: WOR-1543,system,2026-04-21 00:00:00
130,55,PO-2026-0055,1512,SkyView 2-Person Tent,Camping,79,,216.3,17087.7,Shipped,2026-05-09,,Supplier SKU: WOR-1512,system,2026-04-18 00:00:00
131,55,PO-2026-0055,3053,Waterproof Ski Pants,Ski,3,,167.9,503.7,Shipped,2026-05-09,,Supplier SKU: WOR-3053,system,2026-04-18 00:00:00
132,56,PO-2026-0056,2011,Coffee Maker,Kitchen,21,,115.89,2433.69,Pending,2026-05-02,,Supplier SKU: PRO-2011,system,2026-04-20 00:00:00
133,56,PO-2026-0056,2081,Food Storage Set,Kitchen,16,,27.81,444.96,Pending,2026-05-02,,Supplier SKU: PRO-2081,system,2026-04-20 00:00:00
134,56,PO-2026-0056,2091,Spatula,Kitchen,1,,10.11,10.11,Pending,2026-05-02,,Supplier SKU: PRO-2091,system,2026-04-20 00:00:00
135,57,PO-2026-0057,3041,Carbon Fiber Racing Poles - 120cm,Ski,233,233.0,149.92,34931.36,Received,2026-04-19,2026-04-20,Supplier SKU: WOR-3041,system,2026-03-30 00:00:00
136,57,PO-2026-0057,3053,Waterproof Ski Pants,Ski,4,3.0,167.9,671.6,Backordered,2026-04-19,2026-04-20,Supplier SKU: WOR-3053,system,2026-03-30 00:00:00
137,57,PO-2026-0057,1543,TrekStar Hiking Sandals,Camping,1,1.0,73.76,73.76,Received,2026-04-19,2026-04-20,Supplier SKU: WOR-1543,system,2026-03-30 00:00:00
138,57,PO-2026-0057,2031,Coffee Mug,Kitchen,38,38.0,21.48,816.24,Received,2026-04-19,2026-04-20,Supplier SKU: WOR-2031,system,2026-03-30 00:00:00
139,58,PO-2026-0058,3011,Alpine Pro Racing Skis - 170cm,Ski,22,22.0,1038.69,22851.18,Received,2026-03-10,2026-03-13,Supplier SKU: ALP-3011,system,2026-02-28 00:00:00
140,58,PO-2026-0058,3103,Snowboard Bindings - Pro,Ski,24,24.0,180.51,4332.24,Received,2026-03-10,2026-03-13,Supplier SKU: ALP-3103,system,2026-02-28 00:00:00
141,58,PO-2026-0058,3091,Freestyle Snowboard - 155cm,Ski,1,1.0,408.76,408.76,Received,2026-03-10,2026-03-13,Supplier SKU: ALP-3091,system,2026-02-28 00:00:00
142,59,PO-2026-0059,3104,Ski Tuning Bench - Portable,Ski,40,40.0,149.07,5962.8,Received,2026-04-18,2026-04-21,Supplier SKU: ALP-3104,system,2026-04-06 00:00:00
143,59,PO-2026-0059,3022,Backcountry Explorer XC Skis - 190cm,Ski,50,50.0,385.22,19261.0,Received,2026-04-18,2026-04-21,Supplier SKU: ALP-3022,system,2026-04-06 00:00:00
144,59,PO-2026-0059,3031,Pro Flex Racing Ski Boots,Ski,6,6.0,400.29,2401.74,Received,2026-04-18,2026-04-21,Supplier SKU: ALP-3031,system,2026-04-06 00:00:00
145,59,PO-2026-0059,3042,Aluminum All-Mountain Poles - 115cm,Ski,38,38.0,75.34,2862.92,Received,2026-04-18,2026-04-21,Supplier SKU: ALP-3042,system,2026-04-06 00:00:00
146,59,PO-2026-0059,3102,Winter Hiking Boots - Waterproof,Ski,77,68.0,158.0,12166.0,Backordered,2026-04-18,2026-04-21,Supplier SKU: ALP-3102,system,2026-04-06 00:00:00
147,60,PO-2026-0060,3053,Waterproof Ski Pants,Ski,3,3.0,167.9,503.7,Received,2026-04-03,2026-04-04,Supplier SKU: WOR-3053,system,2026-03-08 00:00:00
