OrderID,ProductLineName,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
255ef2e1-2311-4028-8e6b-ca37bc0d28cf,Camping,F100075,CID-002,CA-0003,2021-04-02,Completed,299.98,26.25,326.23,Discover,USD,SampleGen
57b73b18-01d6-4830-89df-70f014a38698,Camping,F100076,CID-002,CA-0003,2021-05-06,Cancelled,1799.91,157.49,1957.4,MC,USD,SampleGen
d9a4c2d1-ddb1-4700-b8cc-95d3997a635b,Camping,F100077,CID-002,CA-0003,2021-06-11,Completed,1849.89,161.86,2011.75,VISA,USD,SampleGen
b66fd857-5d9d-484b-847a-396927582d6c,Camping,F100078,CID-002,CA-0003,2021-07-06,Completed,959.95,83.99,1043.94,VISA,USD,SampleGen
b805b455-f593-4f1f-948f-a9672c51a0dd,Camping,F100079,CID-002,CA-0003,2021-08-05,Completed,749.97,65.62,815.59,VISA,USD,SampleGen
c00336a9-627c-4bba-8f9e-731c5484d360,Camping,F100080,CID-002,CA-0003,2021-09-13,Pending,1219.93,106.75,1326.68,AmEx,USD,SampleGen
7acbcbda-81d2-44f4-929c-772f0ef93f3e,Camping,F100081,CID-002,CA-0003,2021-10-18,Completed,1799.94,157.49,1957.43,VISA,USD,SampleGen
2dc47536-189b-4adc-9df6-97d5d80bf7fe,Camping,F100082,CID-002,CA-0003,2021-11-22,Completed,269.97,23.62,293.59,VISA,USD,SampleGen
bb75b680-a6d8-4a82-a52e-5b029fb35dd6,Camping,F100083,CID-002,CA-0003,2021-12-10,Shipped,2204.88,192.92,2397.8,VISA,USD,SampleGen
cfb72d18-e9ff-421e-8cab-54eb8f7e90b2,Camping,F100084,CID-002,CA-0003,2022-01-22,Cancelled,509.97,44.62,554.59,Discover,USD,SampleGen
da50d04c-2691-432f-b332-4ae584ea4d0d,Camping,F100085,CID-002,CA-0003,2022-02-12,Completed,959.95,83.98,1043.93,MC,USD,SampleGen
c39f4e63-adc2-4cf5-a54e-2f5799eb623d,Camping,F100086,CID-002,CA-0003,2022-03-22,Completed,1099.95,96.25,1196.2,Discover,USD,SampleGen
1038107d-6b9e-4d64-9d30-3034ae375e3c,Camping,F100087,CID-002,CA-0003,2022-04-30,Completed,89.99,7.87,97.86,VISA,USD,SampleGen
758f3749-15d9-4187-8b47-8cddf52a0d4e,Camping,F100088,CID-002,CA-0003,2022-05-08,Completed,549.95,48.12,598.07,VISA,USD,SampleGen
b61e3784-21d2-4e0b-bf3d-79a41c60ece0,Camping,F100089,CID-002,CA-0003,2022-06-02,Pending,1179.95,103.25,1283.2,MC,USD,SampleGen
daf0ef68-0350-4953-bcfd-f1fad051b03e,Camping,F100090,CID-002,CA-0003,2022-07-30,Completed,2499.92,218.74,2718.66,MC,USD,SampleGen
dd39fdcf-f46d-4670-92e2-7c44483c39eb,Camping,F100091,CID-002,CA-0003,2022-08-14,Completed,894.94,78.29,973.23,AmEx,USD,SampleGen
efb6fd8d-8599-4a21-b1b9-f4ee856aee4b,Camping,F100092,CID-002,CA-0003,2022-09-02,Completed,1339.93,117.25,1457.18,VISA,USD,SampleGen
07b1f307-95cf-4029-9283-784d614b6519,Camping,F100093,CID-002,CA-0003,2022-10-29,Completed,1109.96,97.12,1207.08,MC,USD,SampleGen
06b501e3-28b4-4535-8531-80b1eaa0eab8,Camping,F100094,CID-002,CA-0003,2022-11-26,Pending,889.95,77.87,967.82,PayPal,USD,SampleGen
47643279-eb58-456c-84bb-105a96da02c3,Camping,F100095,CID-002,CA-0003,2022-12-29,Completed,729.97,63.87,793.84,MC,USD,SampleGen
cc3727af-236a-48ee-a9fd-db7c43d08307,Camping,F100096,CID-002,CA-0003,2023-01-27,Cancelled,599.95,52.5,652.45,PayPal,USD,SampleGen
0ee13672-5f6e-4b6d-84f9-1bacdd0ac5e3,Camping,F100097,CID-002,CA-0003,2023-02-02,Completed,2029.91,177.61,2207.52,VISA,USD,SampleGen
be48ad69-72a2-4a91-b8bf-6f3a87866118,Camping,F100098,CID-002,CA-0003,2023-03-06,Completed,1834.91,160.55,1995.46,AmEx,USD,SampleGen
87985d84-cafb-490f-a7fc-997ee966a555,Camping,F100099,CID-002,CA-0003,2023-04-01,Completed,1619.94,141.73,1761.67,VISA,USD,SampleGen
247a04ed-cc39-4aec-ac67-80bb3694ba58,Camping,F100100,CID-002,CA-0003,2023-05-30,Completed,89.99,7.87,97.86,AmEx,USD,SampleGen
a5af1cb8-fd9a-4781-8146-1c5df7758a1a,Camping,F100101,CID-002,CA-0003,2023-06-06,Pending,459.96,40.25,500.21,MC,USD,SampleGen
1917bb9e-cde6-4422-8268-271f462fb37b,Camping,F100102,CID-002,CA-0003,2023-07-08,Completed,829.95,72.62,902.57,PayPal,USD,SampleGen
b58b6ae1-3fb7-456e-9ef1-d3a699fa7ca3,Camping,F100103,CID-002,CA-0003,2023-08-12,Completed,2374.89,207.8,2582.69,AmEx,USD,SampleGen
814bd0ff-2092-4926-8819-f809c716b771,Camping,F100104,CID-002,CA-0003,2023-09-27,Pending,249.98,21.87,271.85,Discover,USD,SampleGen
e1aae537-bcde-43c1-8155-29f7194ae9b3,Camping,F100105,CID-002,CA-0003,2023-10-27,Completed,1039.93,91.0,1130.93,VISA,USD,SampleGen
89751b9d-0e96-473c-bb88-35df3b1e3aec,Camping,F100106,CID-002,CA-0003,2023-11-30,Completed,689.95,60.37,750.32,VISA,USD,SampleGen
b2715125-0641-4816-b4c5-45627b66c429,Camping,F100107,CID-002,CA-0003,2023-12-13,Shipped,509.97,44.62,554.59,VISA,USD,SampleGen
c5f35008-b932-444f-961a-3afc2854743d,Camping,F100108,CID-002,CA-0003,2024-01-02,Completed,399.95,35.0,434.95,VISA,USD,SampleGen
e0360c80-66f1-462f-a9af-d6a993aa1465,Camping,F100109,CID-002,CA-0003,2024-02-09,Shipped,819.94,71.75,891.69,PayPal,USD,SampleGen
1bccc880-5bb5-4cf3-969d-0ace2dd5ecb5,Camping,F100110,CID-002,CA-0003,2024-03-13,Completed,659.97,57.75,717.72,VISA,USD,SampleGen
1a77b807-638c-4c88-88d8-1430ef668c95,Camping,F100111,CID-002,CA-0003,2024-04-11,Completed,1319.93,115.49,1435.42,MC,USD,SampleGen
189b26be-f5ef-4981-af3a-8f9068e56ff2,Camping,F100112,CID-002,CA-0003,2024-05-16,Completed,659.98,57.75,717.73,VISA,USD,SampleGen
38c137a6-1966-4dae-b65d-1bb8a9f5ea69,Camping,F100113,CID-002,CA-0003,2024-06-17,Shipped,659.97,57.75,717.72,PayPal,USD,SampleGen
9272bef8-1ee1-45a1-8423-63b60bec0b8e,Camping,F100114,CID-002,CA-0003,2024-07-14,Completed,1449.95,126.86,1576.81,MC,USD,SampleGen
770fe441-69ea-45b0-b554-0f4bb70d8e0c,Camping,F100115,CID-002,CA-0003,2024-08-19,Cancelled,899.95,78.74,978.69,MC,USD,SampleGen
ab2a94a6-00de-4b21-9c01-ac3f9c893612,Camping,F100116,CID-002,CA-0003,2024-09-04,Completed,969.92,84.87,1054.79,VISA,USD,SampleGen
dadbe3c1-21c6-45ad-9351-50804f1f0067,Camping,F100117,CID-002,CA-0003,2024-10-05,Completed,909.96,79.62,989.58,AmEx,USD,SampleGen
727b49b1-28c0-4ea7-91f2-9ed70137ebd0,Camping,F100118,CID-002,CA-0003,2024-11-01,Completed,89.99,7.87,97.86,AmEx,USD,SampleGen
493243da-2fb5-4426-86a4-5607ca53f052,Camping,F100119,CID-002,CA-0003,2024-12-19,Cancelled,919.93,80.49,1000.42,VISA,USD,SampleGen
f75dfa78-1ef5-4c57-a937-2aa37174351f,Camping,F100120,CID-002,CA-0003,2025-01-07,Completed,1169.93,102.37,1272.3,PayPal,USD,SampleGen
dcd84596-d363-4e21-9262-9907ed2634a3,Camping,F100121,CID-002,CA-0003,2025-02-20,Completed,579.98,50.75,630.73,Discover,USD,SampleGen
db7f033d-d178-4ee2-9d77-d7841f60c677,Camping,F100122,CID-002,CA-0003,2025-03-19,Completed,989.93,86.62,1076.55,MC,USD,SampleGen
6d0a7b6d-8fcc-4d13-a4a0-0fd2b5b4b00a,Camping,F100123,CID-002,CA-0003,2025-04-02,Completed,1319.96,115.49,1435.45,MC,USD,SampleGen
f82eb72c-3fe0-48dd-a021-ad20d36ac41b,Camping,F100124,CID-002,CA-0003,2025-05-03,Shipped,1409.94,123.37,1533.31,VISA,USD,SampleGen
6c89795d-0a6d-4b7d-b431-6d65396dbee5,Camping,F100125,CID-002,CA-0003,2025-06-02,Completed,314.96,27.56,342.52,VISA,USD,SampleGen
61ddb6d8-4c37-4d64-b50e-ed5afe71a634,Camping,F100126,CID-002,CA-0003,2025-07-27,Pending,299.98,26.25,326.23,VISA,USD,SampleGen
6a8b58b2-fd84-4d38-b585-a4a5af0c3762,Camping,F100127,CID-002,CA-0003,2025-08-29,Completed,369.98,32.37,402.35,AmEx,USD,SampleGen
65f3565d-12c0-44ca-bab8-b4b11e6cf71c,Camping,F100128,CID-002,CA-0003,2025-09-29,Cancelled,129.99,11.37,141.36,VISA,USD,SampleGen
49b6a57a-0ba5-4f0e-a62d-2b79872fa197,Camping,F100129,CID-002,CA-0003,2025-10-01,Completed,1729.95,151.37,1881.32,AmEx,USD,SampleGen
218b475b-ea7d-4d29-a392-884651e020ea,Camping,F100130,CID-002,CA-0003,2025-11-01,Cancelled,1164.94,101.92,1266.86,VISA,USD,SampleGen
4b163384-fc06-4437-a2dc-718a8849ae12,Camping,F100131,CID-002,CA-0003,2025-12-22,Completed,609.97,53.37,663.34,MC,USD,SampleGen
9876d521-0edc-47d8-995d-0ae6e7960cad,Camping,F100132,CID-002,CA-0003,2026-01-08,Pending,1319.92,115.5,1435.42,AmEx,USD,SampleGen
a6c2521d-c44c-4434-9338-b1b48de19389,Camping,F100133,CID-002,CA-0003,2026-02-09,Completed,1509.93,132.11,1642.04,VISA,USD,SampleGen
62adff62-1139-40df-acdb-436f4e2174ad,Camping,F100134,CID-002,CA-0003,2026-03-16,Completed,359.98,31.5,391.48,VISA,USD,SampleGen
045c4e76-7aba-489c-a553-cd530d18290e,Camping,F100135,CID-002,CA-0003,2026-04-10,Shipped,379.98,33.25,413.23,AmEx,USD,SampleGen
e2411bd1-45c2-4dfc-a311-ff738ab9950d,Camping,F100136,CID-002,CA-0003,2026-05-23,Completed,864.94,75.68,940.62,VISA,USD,SampleGen
8d5c05a5-f234-4ce2-8515-61d15e93e6a6,Camping,F100137,CID-002,CA-0003,2026-06-25,Completed,1474.91,129.05,1603.96,VISA,USD,SampleGen
ce204b83-eec2-49f7-92c3-9fb76b523d1c,Camping,F100138,CID-002,CA-0003,2026-07-30,Completed,74.99,6.56,81.55,VISA,USD,SampleGen
96b13a28-b399-494e-a560-1070c04cd3b5,Camping,F100139,CID-002,CA-0003,2026-08-30,Completed,1559.94,136.49,1696.43,VISA,USD,SampleGen
18b7679d-7e4e-4e33-8768-d3b8f177b21e,Camping,F100140,CID-002,CA-0003,2026-09-29,Completed,349.97,30.62,380.59,VISA,USD,SampleGen
c2dfdcd0-93c5-421d-b4c2-6ed083ccffd1,Camping,F100141,CID-002,CA-0003,2026-10-13,Completed,79.99,7.0,86.99,Discover,USD,SampleGen
d6fa255e-3ed3-42d4-99ca-d3c65d1d1618,Camping,F100142,CID-002,CA-0003,2026-11-15,Completed,459.96,40.24,500.2,VISA,USD,SampleGen
bd2a02b5-82f2-4341-b9d7-4fdefbebc736,Camping,F100143,CID-002,CA-0003,2026-12-29,Shipped,449.95,39.37,489.32,VISA,USD,SampleGen
de676381-f5ad-4a80-90dc-e6b7699e26bc,Camping,F100144,CID-003,CA-0005,2021-01-14,Shipped,1909.91,167.12,2077.03,VISA,USD,SampleGen
c3805764-1d55-4adb-83a4-30c9b583dee6,Camping,F100145,CID-003,CA-0005,2021-02-09,Cancelled,1399.92,122.49,1522.41,VISA,USD,SampleGen
314413c2-c819-4f41-8f88-2a6a62f047ef,Camping,F100146,CID-003,CA-0005,2021-03-22,Completed,719.92,62.99,782.91,PayPal,USD,SampleGen
3b0b653c-4bb3-4f98-9753-6e2b8a6bdee7,Camping,F100147,CID-003,CA-0005,2021-04-07,Completed,1519.93,132.99,1652.92,MC,USD,SampleGen
fe8d0301-8dd4-4cfc-984f-62cccff272f8,Camping,F100148,CID-003,CA-0005,2021-05-20,Completed,439.98,38.5,478.48,MC,USD,SampleGen
9604cc24-7f04-4966-80be-dd9198b6b769,Camping,F100149,CID-003,CA-0005,2021-06-18,Cancelled,1219.93,106.75,1326.68,Discover,USD,SampleGen
34cf009d-3042-4153-b603-775e9d2fd365,Camping,F100150,CID-003,CA-0005,2021-07-07,Completed,449.97,39.37,489.34,VISA,USD,SampleGen
85a3a1a4-f4c1-42a2-9d05-3cf20da5ad6c,Camping,F100151,CID-003,CA-0005,2021-08-02,Completed,569.95,49.87,619.82,VISA,USD,SampleGen
b452c5b5-27f1-474f-b547-1c2d481bcc71,Camping,F100152,CID-003,CA-0005,2021-09-14,Completed,369.98,32.37,402.35,MC,USD,SampleGen
b5398453-0756-4d95-a99e-779f2ab62c7c,Camping,F100153,CID-003,CA-0005,2021-10-29,Pending,489.97,42.87,532.84,MC,USD,SampleGen
d0a53ae0-d4c3-4ffb-b251-adc1fb824cbd,Camping,F100154,CID-003,CA-0005,2021-11-01,Completed,1789.93,156.61,1946.54,VISA,USD,SampleGen
c4911903-919e-4c00-96cf-0ce0681fb612,Camping,F100155,CID-003,CA-0005,2021-12-01,Pending,464.97,40.68,505.65,MC,USD,SampleGen
5d8b34b7-a802-466b-bdea-7e74e2230401,Camping,F100156,CID-003,CA-0005,2022-01-07,Completed,1329.92,116.36,1446.28,PayPal,USD,SampleGen
a2a12ed2-b28a-411c-acbe-8c14109529b5,Camping,F100157,CID-003,CA-0005,2022-02-28,Completed,1379.91,120.74,1500.65,Discover,USD,SampleGen
80cb0976-3fe9-4577-9cce-f426b3b7c2ba,Camping,F100158,CID-003,CA-0005,2022-03-21,Completed,619.95,54.24,674.19,VISA,USD,SampleGen
141c5dcc-26da-4e3f-89f4-6a381ccbe43c,Camping,F100159,CID-003,CA-0005,2022-04-02,Completed,189.99,16.62,206.61,PayPal,USD,SampleGen
e70cb78c-96a5-4dba-bb50-f7e1bbfb2d84,Camping,F100160,CID-003,CA-0005,2022-05-14,Completed,474.95,41.55,516.5,MC,USD,SampleGen
6ce174c3-b0e5-40a9-8f3a-a2eab4cc3dc3,Camping,F100161,CID-003,CA-0005,2022-06-04,Completed,439.97,38.5,478.47,VISA,USD,SampleGen
716c121c-7295-4745-9324-9e46ceb80a59,Camping,F100162,CID-003,CA-0005,2022-07-25,Completed,269.97,23.62,293.59,MC,USD,SampleGen
ea689358-bb48-4e6d-a02c-8d0280826526,Camping,F100163,CID-003,CA-0005,2022-08-30,Completed,1499.92,131.25,1631.17,MC,USD,SampleGen
c80cad93-d93f-4e14-8643-be875fe3affc,Camping,F100164,CID-003,CA-0005,2022-09-05,Shipped,169.99,14.87,184.86,VISA,USD,SampleGen
d6dddd9c-9c71-4961-af19-d443134c3ba2,Camping,F100165,CID-003,CA-0005,2022-10-16,Shipped,439.98,38.5,478.48,VISA,USD,SampleGen
